Municipio,Codigo,IDHM,PIB_cap,Pop,area,densidade2021,let,Risco,dose1,dose2,reforco,Idade_mediana
ARAÇOIABA DA SERRA,350290,0.776,2.573156,35389,255.327,1.3860265463503663,0.04242424242424243,0.24848484848484848,0.2760074471117591,0.3033947462381364,0.4395730494172273,47
ARAMINA,350300,0.74,2.2669330000000003,5689,202.829,0.2804825739908987,0.07142857142857142,0.07142857142857142,0.33962719172527406,0.4315043595950279,0.5194137206891157,38.5
ARANDU,350310,0.685,1.852228,6373,285.908,0.22290387117534313,0.3333333333333333,0.3333333333333333,0.38299028020425174,0.45566085692381175,0.5150806999827106,57
ARAPEÍ,350315,0.68,1.239056,2452,156.903,0.1562748959548256,0,0,0.3605156832394108,0.44620279791231954,0.4309087967776972,66
ARARAQUARA,350320,0.815,4.025393,240542,1003.625,2.3967318470544274,0.007901432971742332,0.09079951787866614,0.34850234671502456,0.3971462460444261,0.47006369929580766,36
ARARAS,350330,0.781,4.186392,136739,644.831,2.1205401105095754,0.023958333333333335,0.07916666666666666,0.29372329676215914,0.36645999765783965,0.43511467686960614,37
ARCO ÍRIS,350335,0.722,2.927395,1755,264.904,0.06625041524476791,0,0.05439330543933055,0.5260292626403142,0.6406352965049508,0.8451145191188187,33
AREALVA,350340,0.744,2.713555,8665,506.226,0.1711686084871184,0.004024144869215292,0.008048289738430584,0.3082740102583606,0.40161563972677194,0.49058435131134537,43
AREIÓPOLIS,350360,0.695,1.2884229999999999,11186,85.907,1.3021057655371506,0.012195121951219513,0.032520325203252036,0.2277868359677113,0.2802616352828669,0.33000944944039357,38
ARIRANHA,350370,0.733,7.610811999999999,9851,132.624,0.7427765713596333,0.23076923076923078,0.7692307692307693,0.19411100237881465,0.2887375316959388,0.4002894710811752,69
ARTUR NOGUEIRA,350380,0.749,2.215659,56247,178.026,3.159482322806781,0.004208311415044713,0.010520778537611783,0.26772816328132604,0.32884647233082276,0.31051673647806244,37
ARUJÁ,350390,0.784,6.958809,92453,96.167,9.613796832593302,0.007153806847215125,0.0628513030148186,0.2727683792118582,0.33512314300257606,0.31307419951232096,39
ASPÁSIA,350395,0.735,1.9290580000000002,1815,69.373,0.2616291640840096,0.008130081300813009,0.12195121951219512,0.38461378168962396,0.48637231014479904,0.5162058193078681,47
ASSIS,350400,0.805,3.244396,105768,460.609,2.2962642935765474,0.05863192182410423,0.17263843648208468,0.3258928854657428,0.3832521638690909,0.38491103972089297,41
ATIBAIA,350410,0.765,5.049862,145378,478.521,3.038069384624708,0.2047244094488189,0.5826771653543307,0.3825099088356983,0.4045743560363305,0.45358667900909705,60
AURIFLAMA,350420,0.773,2.015543,15316,434.498,0.3524987456789214,0.0641025641025641,0.34615384615384615,0.22878886243694374,0.30680825514201626,0.40381743488065375,56
AVAÍ,350430,0.714,5.064408,5467,540.689,0.10111172966344795,0.003194888178913738,0.019169329073482427,0.26758131037980093,0.353475921851597,0.5337897365709425,38
AVANHANDAVA,350440,0.705,2.378213,14063,338.37,0.41561013092177207,0.4166666666666667,0.75,0.2095256691209669,0.2555167623064086,0.3136754944429201,69.5
AVARÉ,350450,0.767,3.0391619999999997,91792,1213.055,0.7567010564236576,0.011788826242952332,0.03741670937980523,0.35246130800970216,0.3990129330920118,0.5041330072839857,37
BADY BASSITT,350460,0.746,2.050481,18013,110.372,1.6320262385387598,0.057803468208092484,0.16184971098265896,0.4576316989966009,0.5315871045862328,0.4273944358348574,37
BALBINOS,350470,0.669,1.040542,6127,91.635,0.6686309816118294,0,0.030973451327433628,0.20808012280311586,0.30734165551580345,0.5796831567966017,36
BÁLSAMO,350480,0.756,2.257502,9209,149.881,0.6144207738138924,0.009456264775413711,0.04964539007092199,0.3264143149295252,0.43765657135544095,0.4721773243721122,39
BANANAL,350490,0.733,1.693775,11039,616.429,0.17907982914496237,0,0,0.309273003160563,0.3428977621453566,0.3542350465741243,40
BARÃO DE ANTONINA,350500,0.711,1.54826,3525,153.142,0.23017852711862194,0,0,0.34180401061456867,0.46133016620354494,0.5201668152348529,32
BARBOSA,350510,0.699,1.2939479999999999,7532,205.212,0.3670350661754674,0.018691588785046728,0.037383177570093455,0.22108678324421063,0.25218727574911953,0.33044369020142417,38
BARIRI,350520,0.75,3.318553,35844,444.405,0.8065615823404327,0.01858736059479554,0.13197026022304834,0.21662785036326182,0.2684474053184274,0.3213616915685129,38
BARRA BONITA,350530,0.788,3.550064,36125,150.121,2.406392176977238,0.03257328990228013,0.03257328990228013,0.3135722867710362,0.44276271159983116,0.5893507760066441,39
BARRA DO CHAPÉU,350535,0.66,1.4278540000000002,5794,405.681,0.14282157655892191,0.5,0.5,0.2926439189200269,0.34853495033088056,0.3621417553915635,56.5
BARRA DO TURVO,350540,0.641,1.184074,7606,1007.684,0.07548001159093526,0.3333333333333333,0.8333333333333334,0.33544376202024256,0.31065310708157484,0.23254315583813986,78.5
BARRETOS,350550,0.789,4.004622,123546,1566.161,0.7888461020291017,0.010502864417568428,0.05792488860598345,0.34960619738995086,0.41536459520698515,0.4804235964560334,37
BARRINHA,350560,0.725,1.5960290000000001,33537,146.025,2.2966615305598355,0.5,0.8333333333333334,0.27696830543432066,0.28854439660966424,0.30676914982032355,62
BARUERI,350570,0.786,18.638233,279704,65.701,42.57225917413738,0.028193079880392994,0.09782144382742418,0.3721939747620425,0.41402358900879455,0.3824156591926287,37
BASTOS,350580,0.751,4.579198,20952,170.912,1.2258940273357049,0.04878048780487805,0.0975609756097561,0.3944713185999484,0.46604830938294606,0.5325163855895632,36
BATATAIS,350590,0.761,2.563634,63438,849.526,0.7467458323818223,0.08333333333333333,0.3026315789473684,0.2962842260010386,0.36968359371815945,0.5885816942023032,42
BAURU,350600,0.801,3.912144,381706,667.684,5.716866062388794,0.009689539252521258,0.050556983718937444,0.3160886856583963,0.36185545597466895,0.366387980073606,35
BEBEDOURO,350610,0.78,4.319116999999999,77612,683.192,1.1360203281068866,0.14772727272727273,0.11363636363636363,0.3275807036583972,0.4056904922134396,0.4208859279229808,39
BENTO DE ABREU,350620,0.744,5.669961,3028,301.687,0.10036892540944754,0,0.20078740157480315,0.27214247291295446,0.32913952035692595,0.45818469875084333,35.5
BERNARDINO DE CAMPOS,350630,0.734,1.9777189999999998,11168,244.158,0.45740872713570724,0.005040322580645161,0.010080645161290322,0.4429552890193872,0.5322391790794669,0.6263670915453428,37
BERTIOGA,350635,0.73,2.738429,66154,491.546,1.345835384684241,0.007110536522301228,0.03619909502262444,0.3781630373644018,0.35393108195784406,0.2549991976531275,35
BILAC,350640,0.768,2.428498,8197,158.025,0.5187153931339978,0.16666666666666666,0.6666666666666666,0.27666237890063006,0.354307759143183,0.46782111935859505,66.5
BIRIGUI,350650,0.78,2.7268689999999998,126094,530.031,2.378992926828808,0.0057299451918286,0.09142999501743897,0.28020263200862316,0.33312262735535697,0.31212480271820897,37
BIRITIBA MIRIM,350660,0.712,2.1320349999999997,33265,317.406,1.0480268173884553,0.3888888888888889,0.7777777777777778,0.2657906525733762,0.30609001066885483,0.2857250261064007,76.5
BOA ESPERANÇA DO SUL,350670,0.681,2.087723,15111,690.748,0.2187628483904405,0.0036363636363636364,0.03151515151515152,0.2566057709134508,0.33159110819645626,0.39751155154667395,35
BOCAINA,350680,0.742,1.7819209999999999,12571,363.926,0.3454273671021032,0.0023752969121140144,0.0166270783847981,0.24775368271849693,0.33432379399810846,0.47358637177871504,36
BOFETE,350690,0.705,1.6223,12107,653.541,0.1852523407100702,0.003787878787878788,0.026515151515151516,0.24387369661883657,0.32287954342758596,0.3112112387933513,39
BOITUVA,350700,0.78,3.982936,63310,248.954,2.543040079693437,0.043478260869565216,0.18944099378881987,0.2854046354272052,0.3212630273386341,0.3495453539545464,39
BOM JESUS DOS PERDÕES,350710,0.713,3.6485980000000002,26506,108.366,2.4459701382352397,0,0.14285714285714285,0.27596159601636333,0.32310810552308505,0.318444776351427,40.5
BOM SUCESSO DE ITARARÉ,350715,0.66,1.597241,4013,133.578,0.3004237224692689,0,1,0.296196262349337,0.3790397217120007,0.449547740851531,81
BORÁ,350720,0.746,8.479614999999999,839,118.951,0.07053324478146464,0,0.06060606060606061,0.47335394679983595,0.5372532392066335,0.4291986633702374,29.5
BORACÉIA,350730,0.754,8.022855,4913,122.11,0.4023421505200229,0.03773584905660377,0.1320754716981132,0.3123519859458983,0.3694074288938444,0.4042809822350521,42
BORBOREMA,350740,0.73,2.337491,16278,552.256,0.2947546065592769,0.0029651593773165306,0.07412898443291327,0.3113037304220798,0.6293727561760967,0.4417179636626241,37
BOREBI,350745,0.705,2.490582,2713,347.989,0.0779622344384449,0,0.0625,0.29779905796171796,0.3914061782599865,0.23248957016438002,34
BOTUCATU,350750,0.8,3.1925209999999997,149718,1482.642,1.0098054688859481,0.0016821946169772257,0.0333203933747412,0.4039224885436555,0.45557336896755085,0.45343493945150276,33
BRAGANÇA PAULISTA,350760,0.776,3.7813449999999995,172346,512.584,3.3622976916954106,0.01127554615926709,0.03699788583509514,0.38689414906225567,0.4142767048102534,0.4972679459237243,34
BRAÚNA,350770,0.737,1.743566,5795,195.176,0.2969115055129729,0.18181818181818182,0.8181818181818182,0.2666434293244404,0.34043181227216035,0.31263277840702236,85
BREJO ALEGRE,350775,0.71,2.927106,2911,105.689,0.2754307449214204,0,0.008438818565400843,0.27714551383016833,0.3301424568481422,0.4180342694867614,41
BRODOWSKI,350780,0.755,2.720314,25605,278.458,0.9195282591988737,0.00303951367781155,0.04559270516717325,0.31730717575627215,0.36159764978345277,0.4214541317752055,34
BROTAS,350790,0.74,2.7225669999999997,24862,1101.373,0.2257364217208884,0.0052863436123348016,0.12246696035242291,0.3065594963067568,0.3685739776469862,0.39663967907328096,37
BURI,350800,0.667,2.090586,20050,1196.462,0.16757740738945323,0.013043478260869565,0.02753623188405797,0.3398754546994283,0.33464628418352504,0.3487438046753651,34
BURITAMA,350810,0.763,3.7385309999999996,17414,326.921,0.5326669134133323,0.00675219446320054,0.20594193112761647,0.32572592977243936,0.4285469257105269,0.5122315638008765,39
BURITIZAL,350820,0.735,4.001923000000001,4547,266.42,0.1706703700923354,0,0.3333333333333333,0.2739939698791112,0.2922585477669382,0.3455902123172339,7
CABRÁLIA PAULISTA,350830,0.694,1.9260490000000001,4222,239.974,0.17593572637035682,0,0.03314917127071823,0.3591422711120574,0.43447849264383603,0.4898703207184816,34
CABREÚVA,350840,0.738,9.551816,51130,260.234,1.9647701683869137,0.005089058524173028,0.0542832909245123,0.2529703877391591,0.22064079183204208,0.24378593043068858,36
CAÇAPAVA,350850,0.788,4.61925,95752,368.99,2.59497547359007,0.01122586439155815,0.05298607992815447,0.3215624897893444,0.37925331111962357,0.3779271531631151,38
CACHOEIRA PAULISTA,350860,0.764,1.8401779999999999,33827,287.99,1.1745893954651203,0.013414634146341463,0.04024390243902439,0.28582990068487807,0.26753307084582206,0.30314682999810416,40.5
CACONDE,350870,0.72,1.884616,19031,468.214,0.40645943948707214,0.006211180124223602,0.012422360248447204,0.3160809662778708,0.34360158779310784,0.4467426578911665,35
CAFELÂNDIA,350880,0.742,2.855067,17917,920.28,0.194690746294606,0.5714285714285714,0.8571428571428571,0.29254676366663934,0.36559482973985225,0.3800931243777874,76
CAIABU,350890,0.729,1.389364,4195,253.352,0.16557990463860559,0,0.2,0.33563462225466334,0.3901100269723806,0.4005397802095401,26
CAIEIRAS,350900,0.781,3.5517309999999997,104044,97.642,10.655660473976363,0.009771986970684038,0.03745928338762215,0.26557426745938273,0.31251818466444276,0.37807823505143756,37
CAIUÁ,350910,0.697,1.3036290000000001,6017,551.159,0.10916994914353209,0.01694915254237288,0.06779661016949153,0.5437385647426451,0.6333763984011452,0.45705554752853034,46
CAJAMAR,350920,0.728,22.435959,79034,131.386,6.015404989877156,0.06382978723404255,0.19858156028368795,0.35367791482453453,0.43122483509924536,0.4249577662142216,42
CAJATI,350925,0.694,5.077698000000001,28441,454.436,0.6258527053314438,0.002824858757062147,0.018832391713747645,0.38669553524616695,0.387858088319063,0.322788878650864,36
CAJOBI,350930,0.734,1.487372,10649,176.929,0.6018798501093658,0.005988023952095809,0.016467065868263474,0.3303469756930191,0.410697200703631,0.47165136298872573,39
CAJURU,350940,0.713,2.206152,26613,660.088,0.4031735162584383,0.17391304347826086,0.10869565217391304,0.28889742389124884,0.3161464331370708,0.39177200296576015,59
CAMPINA DO MONTE ALEGRE,350945,0.717,1.8135709999999998,6088,184.479,0.3300104618953919,0.16666666666666666,0.3333333333333333,0.42297998436513956,0.5514277871602231,0.5484247533814662,40.5
CAMPINAS,350950,0.805,5.141744,1223237,794.571,15.394936387056662,0.0185691442719348,0.08505699695672357,0.2956448622014099,0.34341210236403025,0.39294013442750053,34
CAMPO LIMPO PAULISTA,350960,0.769,2.521106,86407,79.403,10.882082540961928,0.2857142857142857,0.6571428571428571,0.2588777560353743,0.27546241777436886,0.2589958000827302,70.5
CAMPOS DO JORDÃO,350970,0.749,2.410748,52713,289.981,1.8178087529872646,0.009202453987730062,0.04371165644171779,0.30955389578028986,0.3886192758358818,0.325606848909921,35
CAMPOS NOVOS PAULISTA,350980,0.706,2.8746560000000003,5028,484.199,0.10384160231640296,0.14285714285714285,0.2857142857142857,0.32871477969064933,0.3700362417549253,0.39505014252082443,52
CANANÉIA,350990,0.72,2.397774,12542,1237.354,0.10136145355330811,0.0035087719298245615,0.08421052631578947,0.368690646191526,0.4044824927858093,0.38954792990346016,39
CANAS,350995,0.704,2.062306,5268,53.261,0.9890914552862319,0.2857142857142857,0.7142857142857143,0.213857815768022,0.2925552025498237,0.2844790628273878,49
CÂNDIDO MOTA,351000,0.747,3.73726,31410,595.811,0.5271805992168658,0.006737247353224254,0.10731472569778633,0.29593024376369964,0.36468514463453505,0.42373559228062657,36.5
CÂNDIDO RODRIGUES,351010,0.789,3.591703,2805,70.892,0.39567229024431533,0,0.6,0.37796024399089606,0.5846322321497802,0.7145130498493203,76
CANITAR,351015,0.68,3.671302,5365,57.459,0.9337092535547085,0.0019569471624266144,0.025440313111545987,0.3092034450838404,0.34226370470699746,0.38564452705945684,32
CAPÃO BONITO,351020,0.721,1.9221419999999998,47098,1640.23,0.28714265682251877,0.008962264150943396,0.02358490566037736,0.3329486696658442,0.3752639116002954,0.41355566589237963,36
CAPELA DO ALTO,351030,0.699,1.334401,21257,169.89,1.251221378539055,0.16,0.36,0.37048780467832915,0.3706724417918812,0.3324093937696801,51
CAPIVARI,351040,0.75,3.7353400000000003,56973,322.878,1.7645364503001133,0.25,0.4375,0.24430652419015478,0.2932482086888102,0.31889641251943746,59
CARAGUATATUBA,351050,0.759,2.780288,125194,484.947,2.581601700804418,0.009551656920077973,0.051267056530214426,0.34861608699337227,0.45145763042314013,0.2947939211085709,39
CARAPICUÍBA,351060,0.749,1.441333,405375,34.546,117.34354194407457,0.09542743538767395,0.21669980119284293,0.23220852246779888,0.2685440984421529,0.2595673074267085,26.5
CARDOSO,351070,0.722,2.077049,12371,639.248,0.19352426601256476,0.0013458950201884253,0.012113055181695828,0.33600869649768844,0.4132291746151816,0.5090852590302268,42
CASA BRANCA,351080,0.73,2.748844,30655,864.225,0.3547108681188348,0.007358351729212656,0.026490066225165563,0.2925174156252386,0.3253538467136935,0.3716655045894074,37
CASTILHO,351100,0.731,4.170815,21521,1065.318,0.2020147974595379,0.0075075075075075074,0.024774774774774775,0.2741224726672547,0.3141640523518207,0.38223896395766194,40
CATANDUVA,351110,0.785,3.461118,123114,290.596,4.236603394403226,0.01134001134001134,0.05556605556605557,0.2981897950495219,0.36627227484734615,0.39794716846075456,38
CATIGUÁ,351120,0.751,1.507911,7905,148.393,0.5327070683927139,0.022727272727272728,0.20454545454545456,0.28466161466450113,0.37364839159806146,0.4805988983888513,40.5
CEDRAL,351130,0.766,3.4238370000000002,9452,197.838,0.47776463571204725,0.008944543828264758,0.046511627906976744,0.435378035587253,0.47060034722879224,0.4652762010351068,37
CERQUEIRA CÉSAR,351140,0.729,3.060521,20391,511.621,0.3985567441524097,0.003679175864606328,0.01545253863134658,0.45993046387930114,0.5273528878669038,0.6247301367827343,33
CERQUILHO,351150,0.782,3.8133410000000003,50631,127.803,3.9616440928616696,0.001881720430107527,0.04139784946236559,0.26610050073947666,0.339082836085334,0.4333442688670017,37
CESÁRIO LANGE,351160,0.706,2.412803,18595,190.392,0.9766691877809993,0.0010793308148947653,0.007015650296815974,0.35634075475886956,0.38206347127165297,0.3826502345878701,35
CHARQUEADA,351170,0.736,2.080695,17539,175.846,0.9974068218782344,0.0014503263234227702,0.12400290065264685,0.2886334688048402,0.319805334811936,0.34701489268768193,37
CHAVANTES,355720,0.729,1.670608,12418,188.727,0.6579874633730202,0.009334889148191364,0.022170361726954493,0.3148618134347223,0.3581120584714144,0.3932081957802427,37
CLEMENTINA,351190,0.725,2.594535,8894,168.59,0.5275520493504953,0,0,0.19450208090821342,0.2966496653403542,0.32788090623620336,23
COLINA,351200,0.757,6.021814,18601,422.303,0.4404657319507557,0.0041753653444676405,0.022964509394572025,0.34400327332398567,0.34221612915714716,0.402101094503271,38
COLÔMBIA,351210,0.71,5.320743,6223,728.648,0.08540474961847147,0,0.3333333333333333,0.430178558505447,0.5137163158031339,0.6342109828079533,65
CONCHAL,351220,0.708,2.488449,28491,182.793,1.5586483071014754,0.003281378178835111,0.05578342904019688,0.45225930818220395,0.37975017806432027,0.3243358925272562,37
CONCHAS,351230,0.736,1.9830729999999999,18138,466.12,0.3891272633656569,0.013445378151260505,0.031932773109243695,0.2761186209150924,0.32195044235008163,0.37139328638726954,38
CORDEIRÓPOLIS,351240,0.758,11.651963,25116,137.579,1.8255693092695833,0.38461538461538464,0.38461538461538464,0.32386142060758033,0.3938097506613259,0.41881523526051345,65
COROADOS,351250,0.719,2.7648490000000003,6197,246.825,0.25106857084979234,0.004724409448818898,0.06771653543307087,0.24380077361359453,0.3118023285551109,0.3493396800709418,39
CORONEL MACEDO,351260,0.69,1.625872,4591,303.83,0.15110423592140343,0.375,0.625,0.6021812247720706,0.6337651318687425,0.7388363448383195,78
CORUMBATAÍ,351270,0.754,6.141868,4072,278.622,0.1461478275225933,0,0.007142857142857143,0.34449281315368585,0.43006129895200823,0.4600562845844077,39
COSMÓPOLIS,351280,0.769,2.2410360000000003,74662,154.665,4.8273365014709215,0.26666666666666666,0.35555555555555557,0.14499635010893816,0.17856133486872244,0.2204960395260624,56
COSMORAMA,351290,0.722,4.591253,7289,441.68,0.16502898025719978,0.013157894736842105,0.05263157894736842,0.49065173214759755,0.6284819630988582,0.554947943325331,35
COTIA,351300,0.78,5.122548999999999,257882,323.994,7.959468385217009,0.014336917562724014,0.05604431410883024,0.29112896619652934,0.31631617858489314,0.3386048193074514,36
CRAVINHOS,351310,0.756,3.4165629999999996,35858,311.423,1.1514242685993006,0.09090909090909091,0.23376623376623376,0.338428226257717,0.4005886517645964,0.34078197774255836,45
CRISTAIS PAULISTA,351320,0.734,2.26171,8803,385.23,0.22851283648729329,0,0,0.35199608362859997,0.3850614347934087,0.4124264219801321,35
CRUZÁLIA,351330,0.774,4.977812999999999,2021,149.33,0.13533784236255272,0,0,1,0.7986215759745868,0.6517800561515802,42.5
CRUZEIRO,351340,0.788,2.974319,82895,305.699,2.7116542743025,0.19047619047619047,0.38095238095238093,0.3033725402993226,0.329920810173562,0.3649088270283258,61
CUBATÃO,351350,0.737,10.159709,132521,142.879,9.275050917209668,0.009846827133479213,0.04431072210065645,0.19639050581522235,0.22326445222889976,0.24992746951313177,38
CUNHA,351360,0.684,1.197143,21373,1407.25,0.1518777758038728,0.0967741935483871,0.16129032258064516,0.3596607652400349,0.4238259036145602,0.4494647451685655,29
DESCALVADO,351370,0.76,4.73278,34097,753.706,0.452391250699875,0.009811937857726901,0.15126737530662307,0.33043776187194956,0.4034161575353493,0.513766672716115,36
DIADEMA,351380,0.757,3.485575,429550,30.732,139.77287517896656,0.019289340101522844,0.1284263959390863,0.30752110714666414,0.33886339373549673,0.38546456313227956,39
DIRCE REIS,351385,0.741,3.213362,1805,88.133,0.20480410288995043,0.007633587786259542,0.08396946564885496,0.3270923963411117,0.4974629195149592,0.664010139659035,35
DIVINOLÂNDIA,351390,0.734,2.494084,11027,223.749,0.49282901823024905,0,0.0035587188612099642,0.4336350810134554,0.5416464394232247,0.6186758161872858,37
DOBRADA,351400,0.718,1.304555,9088,149.729,0.6069632469327919,0.16666666666666666,0.5,0.30209020261201497,0.31122537056478145,0.36998407506147946,59
DOIS CÓRREGOS,351410,0.725,2.389669,27704,632.972,0.4376812876398956,0.0048543689320388345,0.014563106796116505,0.2671720694975639,0.32177158856952515,0.3539998296425065,37
DOLCINÓPOLIS,351420,0.742,2.184564,2108,77.939,0.27046793004785796,0,0,0.4965318224828808,0.6243869691047504,0.8304468193873281,42
DOURADO,351430,0.738,7.072394999999999,8883,205.874,0.431477505658801,0.0039011703511053317,0.09232769830949285,0.3464998361247058,0.4509568326418304,0.574310610713159,38.5
DRACENA,351440,0.776,2.577984,47287,487.688,0.9696158199504602,0.005265467310223783,0.036858271171566474,0.299914582522918,0.3666086205560344,0.346093442892493,37
DUARTINA,351450,0.748,1.9047830000000001,12421,264.557,0.46950184648298854,0.009174311926605505,0.016055045871559634,0.36081268896926405,0.4393890219236986,0.626122607686331,38
DUMONT,351460,0.744,2.358784,10174,111.376,0.9134822582962218,0.00186219739292365,0.01303538175046555,0.34012289632371745,0.3530358365269595,0.4566476247205694,36
ECHAPORÃ,351470,0.745,2.042697,6026,515.258,0.1169511196332711,0.125,0.875,0.40696702839186744,0.4413699623774891,0.5765380732509403,54.5
ELDORADO,351480,0.691,2.079532,15592,1654.256,0.09425385188265903,0.0035671819262782403,0.02140309155766944,0.2294621578109072,0.24961272058245407,0.20397689585753803,39
ELIAS FAUSTO,351490,0.695,4.014454,18095,202.36,0.8941984581933188,0.0030627871362940277,0.0030627871362940277,0.3278046644805702,0.37168440993604623,0.35041726453087485,36
ELISIÁRIO,351492,0.747,1.7685,3742,93.98,0.3981698233666737,0.037037037037037035,0.16666666666666666,0.21865086601829686,0.32185184594619176,0.5508360684980875,37
EMBAÚBA,351495,0.73,2.123883,2446,83.129,0.2942414801092278,0,0.5,0.2890861747038231,0.39389440376727003,0.45449271466868163,61
