Municipio,Codigo,IDHM,PIB_cap,Pop,area,densidade2021,let,Risco,dose1,dose2,reforco,Idade_mediana
GUARACI,351790,0.737,2.968317,11382,641.501,0.17742762676909313,0.015873015873015872,0.11507936507936507,NA,NA,NA,40
GUARANI D'OESTE,351800,0.732,1.775548,1996,85.7,0.23290548424737456,0,0.40476190476190477,NA,NA,NA,33.5
GUARANTÃ,351810,0.713,2.617616,6685,461.746,0.14477656547105985,0.015748031496062992,0.11023622047244094,NA,NA,NA,38
GUARARAPES,351820,0.763,2.776452,33257,955.637,0.34800871042037934,0.011385199240986717,0.11764705882352941,NA,NA,NA,41
GUARAREMA,351830,0.731,4.799777,30465,270.816,1.124933534207728,0.061068702290076333,0.1946564885496183,NA,NA,NA,42
GUARATINGUETÁ,351840,0.798,4.684929,123192,752.636,1.6368071684054444,0.04258555133079848,0.1726235741444867,NA,NA,NA,42
GUAREÍ,351850,0.687,1.227922,19244,567.884,0.33887202315965936,0.01066350710900474,0.07582938388625593,NA,NA,NA,37
GUARIBA,351860,0.719,2.265716,40857,270.289,1.5116042458257644,0.03089143865842895,0.20211827007943514,NA,NA,NA,40
GUARUJÁ,351870,0.751,2.7031810000000003,324977,144.794,22.444092987278477,0.0513268156424581,0.16364059590316574,NA,NA,NA,41
GUARULHOS,351880,0.763,4.48977,1404694,318.675,44.079202949713654,0.07765114931427468,0.2161966389801043,NA,NA,NA,43
GUATAPARÁ,351885,0.743,2.800056,7760,413.567,0.18763586069488133,0.03125,0.21875,NA,NA,NA,38
GUZOLÂNDIA,351890,0.697,1.259484,5346,252.477,0.21174205967276227,0.05555555555555555,0.3148148148148148,NA,NA,NA,43
HERCULÂNDIA,351900,0.727,3.3182410000000004,9649,364.252,0.2648990259490682,0.0547945205479452,0.2191780821917808,NA,NA,NA,40
HOLAMBRA,351905,0.793,6.653766,15605,65.577,2.3796453024688535,0.007653061224489796,0.06887755102040816,NA,NA,NA,39
HORTOLÂNDIA,351907,0.756,5.769175,237570,62.416,38.06235580620354,0.023963133640552997,0.15591397849462366,NA,NA,NA,38
IACANGA,351910,0.745,3.702357,12002,547.393,0.21925746218895747,0.017793594306049824,0.13523131672597866,NA,NA,NA,40
IACRI,351920,0.733,3.015775,6269,321.948,0.19472088660280545,0,0.09090909090909091,NA,NA,NA,34
IARAS,351925,0.674,1.703166,9786,401.381,0.2438082520099357,0.05172413793103448,0.1206896551724138,NA,NA,NA,46.5
IBATÉ,351930,0.703,2.445414,35830,290.978,1.2313645705173586,0.015772870662460567,0.09779179810725552,NA,NA,NA,36
IBIRÁ,351940,0.74,2.047508,12639,271.912,0.46481950042660863,0.027624309392265192,0.23204419889502761,NA,NA,NA,38
IBIRAREMA,351950,0.708,2.39511,7926,228.23,0.3472812513692328,0.035211267605633804,0.08450704225352113,NA,NA,NA,36
IBITINGA,351960,0.747,2.563047,61150,689.391,0.8870147710080347,0.02862476664592408,0.17734909769757312,NA,NA,NA,38
IBIÚNA,351970,0.71,2.17465,80062,1058.082,0.7566710330579292,0.09534368070953436,0.22394678492239467,NA,NA,NA,42
ICÉM,351980,0.72,2.12432,8363,362.355,0.23079576658249504,0.018072289156626505,0.21084337349397592,NA,NA,NA,40
IEPÊ,351990,0.736,3.043564,8228,594.974,0.13829175728687304,0.05154639175257732,0.12371134020618557,NA,NA,NA,43
IGARAÇU DO TIETÊ,352000,0.727,1.233536,24821,97.747,2.5393106693811576,0.029545454545454545,0.16590909090909092,NA,NA,NA,40
IGARAPAVA,352010,0.768,3.900262,30791,468.355,0.6574286598840622,0.04778156996587031,0.16552901023890784,NA,NA,NA,39
IGARATÁ,352020,0.711,1.9049080000000003,9631,292.953,0.3287558072455309,0.008032128514056224,0.05321285140562249,NA,NA,NA,36
IGUAPE,352030,0.726,3.8078830000000004,31117,1978.795,0.15725226716259136,0.025380710659898477,0.12013536379018612,NA,NA,NA,41
ILHA COMPRIDA,352042,0.725,12.220412,11552,196.567,0.5876876586609145,0.04666666666666667,0.18666666666666668,NA,NA,NA,44.5
ILHA SOLTEIRA,352044,0.812,2.352505,26886,652.641,0.41195695642780644,0.042134831460674156,0.16573033707865167,NA,NA,NA,41
ILHABELA,352040,0.756,41.945721999999996,36194,346.389,1.044894612704214,0.007897934386391251,0.09416767922235723,NA,NA,NA,34
INDAIATUBA,352050,0.788,6.3166459999999995,260690,311.545,8.36765154311576,0.037852830804372656,0.12155327133300702,NA,NA,NA,38
INDIANA,352060,0.761,1.310917,4873,129.367,0.37668029713914675,0.023809523809523808,0.1984126984126984,NA,NA,NA,41
INDIAPORÃ,352070,0.751,2.444985,3876,279.606,0.13862363468595096,0,0.28205128205128205,NA,NA,NA,41
INÚBIA PAULISTA,352080,0.759,3.48881,4045,87.119,0.46430744154547227,0.037037037037037035,0.14814814814814814,NA,NA,NA,42
IPAUSSU,352090,0.727,2.5086470000000003,15165,209.554,0.7236798152266242,0.011627906976744186,0.13178294573643412,NA,NA,NA,37.5
IPERÓ,352100,0.719,1.7873000000000001,38771,170.289,2.2767765387077263,0.01838235294117647,0.125,NA,NA,NA,37
IPEÚNA,352110,0.753,9.408097,7824,190.01,0.4117678016946477,0.006944444444444444,0.09722222222222222,NA,NA,NA,36
IPIGUÁ,352115,0.73,2.0253650000000003,5557,136.028,0.40851883435763225,0.035555555555555556,0.22666666666666666,NA,NA,NA,39
IPORANGA,352120,0.703,1.209874,4180,1152.059,0.036282863985264646,0.014492753623188406,0.2028985507246377,NA,NA,NA,39
IPUÃ,352130,0.749,2.213912,16794,466.461,0.36003009897933586,0.03852889667250438,0.19614711033274956,NA,NA,NA,43
IRACEMÁPOLIS,352140,0.776,8.347719,24982,115.118,2.1701210931392136,0.013973799126637555,0.12925764192139738,NA,NA,NA,37
IRAPUÃ,352150,0.713,1.974875,8101,257.612,0.31446516466624225,0.013157894736842105,0.18421052631578946,NA,NA,NA,39
IRAPURU,352160,0.712,1.065985,8356,214.461,0.3896279510027464,0.018518518518518517,0.09259259259259259,NA,NA,NA,44
ITABERÁ,352170,0.693,2.95697,17405,1100.247,0.15819175148852938,0.017543859649122806,0.21052631578947367,NA,NA,NA,39
ITAÍ,352180,0.713,2.2376970000000003,27632,1092.884,0.2528356165887688,0.008771929824561403,0.08771929824561403,NA,NA,NA,38
ITAJOBI,352190,0.73,10.503802,15331,502.066,0.3053582596710393,0.023809523809523808,0.2554112554112554,NA,NA,NA,40
ITAJU,352200,0.705,2.308926,3937,230.355,0.1709101169933364,0.006097560975609756,0.17073170731707318,NA,NA,NA,37
ITANHAÉM,352210,0.745,1.876324,104351,601.711,1.7342378650215802,0.06224737267582862,0.185125303152789,NA,NA,NA,42
ITAÓCA,352215,0.68,1.241689,3332,183.015,0.1820615796519411,0,0.12121212121212122,NA,NA,NA,32
ITAPECERICA DA SERRA,352220,0.742,2.107961,179574,150.742,11.912671982592776,0.06284658040665435,0.2432532347504621,NA,NA,NA,41
ITAPETININGA,352230,0.763,2.9304810000000003,167106,1789.35,0.9338921954899824,0.040666340029397355,0.1749142577168055,NA,NA,NA,40
ITAPEVA,352240,0.732,2.686038,95241,1826.258,0.5215090091323351,0.016331658291457288,0.15577889447236182,NA,NA,NA,37
ITAPEVI,352250,0.735,5.193922,244131,82.658,29.535072225313943,0.07112845138055222,0.25120048019207686,NA,NA,NA,42
ITAPIRA,352260,0.762,5.256533999999999,75683,518.416,1.4598893552668128,0.027672273467173086,0.18882257189365165,NA,NA,NA,39
ITAPIRAPUÃ PAULISTA,352265,0.661,0.999474,4294,406.478,0.1056391735838102,0.014925373134328358,0.08955223880597014,NA,NA,NA,34
ITÁPOLIS,352270,0.744,3.0504919999999998,43536,996.747,0.43678084809886564,0.02186878727634195,0.20079522862823063,NA,NA,NA,39.5
ITAPORANGA,352280,0.719,2.122991,15197,507.997,0.299155309972303,0.03153153153153153,0.07207207207207207,NA,NA,NA,37
ITAPUÍ,352290,0.725,4.810323,14297,140.023,1.0210465423537562,0.016339869281045753,0.07516339869281045,NA,NA,NA,36
ITAPURA,352300,0.72,1.8828790000000002,4994,301.653,0.16555446158334244,0.015873015873015872,0.2222222222222222,NA,NA,NA,41
ITAQUAQUECETUBA,352310,0.714,1.967854,379082,82.622,45.88148435041514,0.07295331925873798,0.20924231761670184,NA,NA,NA,41
ITARARÉ,352320,0.703,1.7452029999999998,50778,1003.86,0.5058275058275058,0.03620689655172414,0.10517241379310345,NA,NA,NA,37
ITARIRI,352330,0.677,1.599063,17754,273.667,0.6487446422111545,0.02766798418972332,0.20553359683794467,NA,NA,NA,40
ITATIBA,352340,0.778,5.081186,124254,322.276,3.855515148506249,0.017331932773109245,0.17489495798319327,NA,NA,NA,41
ITATINGA,352350,0.706,2.005145,21139,979.817,0.21574436859127777,0.022653721682847898,0.0970873786407767,NA,NA,NA,36
ITIRAPINA,352360,0.724,2.2943130000000003,18610,564.603,0.3296121345440956,0.026200873362445413,0.19213973799126638,NA,NA,NA,40
ITIRAPUÃ,352370,0.707,1.527566,6587,161.118,0.40883079482118695,0.02702702702702703,0.10810810810810811,NA,NA,NA,40
ITOBI,352380,0.717,1.593955,7862,138.986,0.5656684845955708,0.016666666666666666,0.09285714285714286,NA,NA,NA,34
ITU,352390,0.773,4.546113,177150,640.719,2.7648625996731795,0.03529411764705882,0.2068627450980392,NA,NA,NA,40
ITUPEVA,352400,0.762,11.215924000000001,64330,200.816,3.203430005577245,0.019340159271899887,0.14448236632536973,NA,NA,NA,38
ITUVERAVA,352410,0.765,3.665133,42259,704.659,0.599708511492793,0.050505050505050504,0.27070707070707073,NA,NA,NA,39
JABORANDI,352420,0.711,1.9946279999999998,6963,273.438,0.25464639150374124,0.02877697841726619,0.1366906474820144,NA,NA,NA,37
JABOTICABAL,352430,0.778,3.7818059999999996,78029,706.602,1.1042850147607848,0.07412398921832884,0.3328840970350404,NA,NA,NA,47
JACAREÍ,352440,0.777,5.479698,237119,464.272,5.107329324189268,0.044946957007258516,0.16862088218872137,NA,NA,NA,40
JACI,352450,0.723,5.6703269999999995,7322,145.133,0.5045027664280349,0.017142857142857144,0.12285714285714286,NA,NA,NA,37
JACUPIRANGA,352460,0.717,2.972897,17911,704.189,0.2543493295123895,0.03463203463203463,0.08658008658008658,NA,NA,NA,40
JAGUARIÚNA,352470,0.784,20.508073,59921,141.391,4.237964226860267,0.022745098039215685,0.13098039215686275,NA,NA,NA,39
JALES,352480,0.776,3.155569,49291,368.574,1.3373433828756234,0.02902902902902903,0.2012012012012012,NA,NA,NA,40
JAMBEIRO,352490,0.756,3.6754,6828,184.413,0.37025589302272616,0.06521739130434782,0.14130434782608695,NA,NA,NA,44
JANDIRA,352500,0.76,3.2512790000000003,127734,17.449,73.20419508281276,0.0617782909930716,0.17378752886836027,NA,NA,NA,41
JARDINÓPOLIS,352510,0.735,2.506021,45544,501.87,0.9074860023512065,0.06339712918660287,0.18899521531100477,NA,NA,NA,43
JARINU,352520,0.733,8.522143,31173,207.549,1.5019585736380323,0.05568445475638051,0.11832946635730858,NA,NA,NA,43
JAÚ,352530,0.778,3.185535,153463,687.103,2.2334788234078444,0.02507947721653126,0.1596608972094666,NA,NA,NA,39
JERIQUARA,352540,0.703,2.600563,3143,141.971,0.22138324023920375,0,0.015625,NA,NA,NA,39
JOANÓPOLIS,352550,0.699,1.626242,13453,374.293,0.359424301282685,0.024193548387096774,0.12096774193548387,NA,NA,NA,37
JOÃO RAMALHO,352560,0.741,2.689088,4577,415.452,0.110169165150246,0.05,0.16666666666666666,NA,NA,NA,36
JOSÉ BONIFÁCIO,352570,0.777,3.6031699999999995,37707,860.2,0.4383515461520577,0.015548281505728314,0.09983633387888707,NA,NA,NA,37
JÚLIO MESQUITA,352580,0.716,1.0759020000000001,4824,128.183,0.3763369557585639,0.05555555555555555,0.08333333333333333,NA,NA,NA,40
JUMIRIM,352585,0.741,3.9671589999999997,3467,56.685,0.6116256505248302,0.012048192771084338,0.060240963855421686,NA,NA,NA,34
JUNDIAÍ,352590,0.822,10.518765,426935,431.207,9.90092925207615,0.031478989083295945,0.17997607297741888,NA,NA,NA,41
JUNQUEIRÓPOLIS,352600,0.745,2.807157,20978,582.565,0.36009715654047186,0.022727272727272728,0.056818181818181816,NA,NA,NA,39
JUQUIÁ,352610,0.7,1.73947,18627,812.799,0.2291710496691064,0.02977667493796526,0.19602977667493796,NA,NA,NA,40
JUQUITIBA,352620,0.709,1.645282,31844,522.169,0.609840875272182,0.02180232558139535,0.09302325581395349,NA,NA,NA,36
LAGOINHA,352630,0.693,1.1542059999999998,4882,255.472,0.19109726310515437,0.016666666666666666,0.23333333333333334,NA,NA,NA,44
LARANJAL PAULISTA,352640,0.729,3.9397309999999996,29047,384.274,0.7558929305651696,0.0066815144766146995,0.045657015590200446,NA,NA,NA,40
LAVÍNIA,352650,0.721,1.3500889999999999,12581,537.675,0.23398893383549546,0.011730205278592375,0.10263929618768329,NA,NA,NA,37
LAVRINHAS,352660,0.729,1.525691,7361,167.067,0.44060167477718515,0.014084507042253521,0.11267605633802817,NA,NA,NA,40
LEME,352670,0.744,3.132057,105273,402.871,2.6130696922836343,0.028009084027252083,0.151778955336866,NA,NA,NA,40
LENÇÓIS PAULISTA,352680,0.764,3.8890379999999998,69533,809.541,0.8589188194297757,0.017075773745997867,0.10850231234436143,NA,NA,NA,40
LIMEIRA,352690,0.775,4.344026,310783,580.711,5.351767057968593,0.028376844494892167,0.12300072231967805,NA,NA,NA,40
LINDÓIA,352700,0.742,2.3184720000000003,8201,48.756,1.682049388793174,0.03260869565217391,0.22826086956521738,NA,NA,NA,40.5
LINS,352710,0.786,4.883712,78978,570.058,1.3854379729781883,0.017060876308646764,0.09461031407522295,NA,NA,NA,38
LORENA,352720,0.766,3.202136,89532,414.16,2.161773227738072,0.02899824253075571,0.2627416520210896,NA,NA,NA,43
LOURDES,352725,0.742,1.758034,2311,113.94,0.2028260487976128,0.016666666666666666,0.11666666666666667,NA,NA,NA,48.5
LOUVEIRA,352730,0.777,22.96107,51007,55.133,9.251627881667966,0.02774694783573807,0.1853496115427303,NA,NA,NA,40
LUCÉLIA,352740,0.752,2.042077,22022,314.81,0.6995330516819669,0.06481481481481481,0.2962962962962963,NA,NA,NA,45
LUCIANÓPOLIS,352750,0.733,2.390168,2412,189.536,0.12725814620969103,0,0.16666666666666666,NA,NA,NA,42
LUÍS ANTÔNIO,352760,0.731,10.343356,15628,598.257,0.2612255268220849,0.031055900621118012,0.18322981366459629,NA,NA,NA,39
LUIZIÂNIA,352770,0.702,1.2536559999999999,5918,166.576,0.35527326865815007,0.04054054054054054,0.20270270270270271,NA,NA,NA,42.5
LUPÉRCIO,352780,0.724,1.692363,4608,155.171,0.29696270566020716,0,0.21875,NA,NA,NA,42.5
LUTÉCIA,352790,0.72,3.201834,2623,475.226,0.05519479153076642,0,0.1111111111111111,NA,NA,NA,54
MACATUBA,352800,0.77,3.672303,17263,224.514,0.768905279848918,0.011583011583011582,0.11454311454311454,NA,NA,NA,37
MACAUBAL,352810,0.743,1.912148,8174,248.087,0.329481190066388,0.04395604395604396,0.16483516483516483,NA,NA,NA,43
MACEDÔNIA,352820,0.74,2.121283,3686,327.567,0.11252659761209158,0.06451612903225806,0.1774193548387097,NA,NA,NA,45
MAGDA,352830,0.753,2.983429,3086,312.282,0.09882093748599025,0.044444444444444446,0.2,NA,NA,NA,39
MAIRINQUE,352840,0.743,4.048494,47723,210.149,2.2709125430052013,0.04054054054054054,0.14478764478764478,NA,NA,NA,37
MAIRIPORÃ,352850,0.788,1.777455,103645,320.697,3.2318668400390402,0.04140526976160602,0.15746549560853199,NA,NA,NA,40
MANDURI,352860,0.739,2.337818,9972,229.046,0.4353710608349414,0,0.109375,NA,NA,NA,36
MARABÁ PAULISTA,352870,0.677,1.7644509999999998,6039,919.519,0.0656756412863682,0.020833333333333332,0.125,NA,NA,NA,44
MARACAÍ,352880,0.771,2.952919,14069,533.498,0.2637123288184773,0.006535947712418301,0.06535947712418301,NA,NA,NA,37
MARAPOAMA,352885,0.752,5.988283999999999,3097,111.267,0.27833948969595657,0.0375,0.3,NA,NA,NA,37
MARIÁPOLIS,352890,0.718,1.392603,4098,186.544,0.21968007547817134,0,0.16,NA,NA,NA,37
MARÍLIA,352900,0.798,3.408386,242249,1170.515,2.0695932986762235,0.01910248635536689,0.16100667070952093,NA,NA,NA,39
MARINÓPOLIS,352910,0.731,1.640582,2101,77.827,0.2699577267529264,0.046511627906976744,0.27906976744186046,NA,NA,NA,35
MARTINÓPOLIS,352920,0.721,1.887102,26791,1253.564,0.21371864539824054,0.04234527687296417,0.13029315960912052,NA,NA,NA,42
MATÃO,352930,0.773,5.022839,84069,524.899,1.601622407358368,0.029904306220095694,0.24043062200956938,NA,NA,NA,44
MAUÁ,352940,0.766,3.265523,481725,61.909,77.81178826987998,0.05477472743990543,0.1387101011427821,NA,NA,NA,40
MENDONÇA,352950,0.744,4.313921,5638,195.151,0.28890448934414886,0.05813953488372093,0.16279069767441862,NA,NA,NA,37
MERIDIANO,352960,0.731,6.2670639999999995,3813,228.199,0.16709100390448686,0.045454545454545456,0.09848484848484848,NA,NA,NA,40.5
MESÓPOLIS,352965,0.724,3.078446,1903,148.636,0.12803089426518477,0.029411764705882353,0.38235294117647056,NA,NA,NA,35.5
MIGUELÓPOLIS,352970,0.741,4.595452,22480,820.849,0.27386279327866636,0.033073929961089495,0.20622568093385213,NA,NA,NA,41
MINEIROS DO TIETÊ,352980,0.73,1.340867,13023,213.242,0.6107145871826376,0.028169014084507043,0.13380281690140844,NA,NA,NA,38.5
MIRA ESTRELA,353000,0.743,2.1664950000000003,3125,216.825,0.14412544678888506,0.018518518518518517,0.07407407407407407,NA,NA,NA,41.5
MIRACATU,352990,0.697,1.97065,19511,1001.484,0.19482088580546467,0.058823529411764705,0.10526315789473684,NA,NA,NA,39
MIRANDÓPOLIS,353010,0.751,2.223068,29844,917.694,0.32520644136280724,0.022113022113022112,0.18673218673218672,NA,NA,NA,43
MIRANTE DO PARANAPANEMA,353020,0.724,1.9027180000000001,18415,1238.931,0.14863620330752883,0.03759398496240601,0.2781954887218045,NA,NA,NA,49
MIRASSOL,353030,0.762,3.050955,60768,243.228,2.498396566184814,0.02753195673549656,0.22664700098328416,NA,NA,NA,42
MIRASSOLÂNDIA,353040,0.738,2.666398,4966,166.125,0.29893152746425883,0.011976047904191617,0.15568862275449102,NA,NA,NA,37
MOCOCA,353050,0.762,3.082827,69072,855.156,0.807712277058221,0.02661290322580645,0.11290322580645161,NA,NA,NA,40
MOGI DAS CRUZES,353060,0.783,3.4908309999999996,455587,712.541,6.393835582794534,0.05408805031446541,0.18880503144654087,NA,NA,NA,41
MOGI GUAÇU,353070,0.774,3.8971419999999997,154146,812.753,1.8965909692120482,0.0325497287522604,0.14647377938517178,NA,NA,NA,41
MOGI MIRIM,353080,0.784,4.963135,94098,497.708,1.8906266324833032,0.030572540300166758,0.09894385769872151,NA,NA,NA,43
MOMBUCA,353090,0.719,2.8783849999999997,3523,133.698,0.26350431569656985,0.018867924528301886,0.22641509433962265,NA,NA,NA,43
MONÇÕES,353100,0.772,2.653111,2274,104.352,0.21791628334866606,0.034482758620689655,0.08620689655172414,NA,NA,NA,43
MONGAGUÁ,353110,0.754,1.858177,58567,143.205,4.0897315037882755,0.035667107001321,0.13606340819022458,NA,NA,NA,42
MONTE ALEGRE DO SUL,353120,0.759,2.239171,8181,110.308,0.7416506509047395,0.014492753623188406,0.14492753623188406,NA,NA,NA,43
MONTE ALTO,353130,0.768,3.5901300000000003,51039,346.95,1.471076523994812,0.040354330708661415,0.17125984251968504,NA,NA,NA,43
MONTE APRAZÍVEL,353140,0.785,2.658441,25651,495.559,0.5176174784435355,0.021929824561403508,0.2222222222222222,NA,NA,NA,42
MONTE AZUL PAULISTA,353150,0.753,2.803328,18928,263.462,0.7184337779262284,0.01,0.125,NA,NA,NA,39
MONTE CASTELO,353160,0.741,2.4706740000000003,4166,233.547,0.17837951247500503,0.028037383177570093,0.11214953271028037,NA,NA,NA,41
MONTE MOR,353180,0.733,5.931132,61707,240.566,2.565075696482462,0.019961365099806824,0.11010946555054733,NA,NA,NA,39
MONTEIRO LOBATO,353170,0.71,1.417368,4739,332.742,0.14242265779492821,0.013157894736842105,0.09210526315789473,NA,NA,NA,37.5
MORRO AGUDO,353190,0.712,3.60371,33598,1388.127,0.2420383725696568,0.023295944779982744,0.3364969801553063,NA,NA,NA,42
MORUNGABA,353200,0.715,3.3875480000000002,13936,146.752,0.9496293065852595,0.023622047244094488,0.14173228346456693,NA,NA,NA,43
MOTUCA,353205,0.741,1.728633,4831,228.7,0.21123742894621778,0.05660377358490566,0.4528301886792453,NA,NA,NA,42
MURUTINGA DO SUL,353210,0.726,1.4623620000000002,4525,250.873,0.18037014744512164,0.045454545454545456,0.3409090909090909,NA,NA,NA,39
"NANTES",353215,0.714,3.8493269999999997,3215,286.647,0.1121588574099851,0,0.10344827586206896,NA,NA,NA,33
"NARANDIBA",353220,0.718,3.866532,4950,357.325,0.13852935003148395,0.028037383177570093,0.18691588785046728,NA,NA,NA,35
"NATIVIDADE DA SERRA",353230,0.655,1.084803,6624,833.372,0.07948431192792654,0.03125,0.1875,NA,NA,NA,46.5
"NAZARÉ PAULISTA",353240,0.678,1.865119,18866,326.254,0.5782611094423363,0.02142857142857143,0.08571428571428572,NA,NA,NA,43.5
NEVES PAULISTA,353250,0.754,2.3770599999999997,8917,219.05,0.4070760100433691,0.02390438247011952,0.12749003984063745,NA,NA,NA,39
NHANDEARA,353260,0.751,2.838863,11575,436.159,0.26538487111351594,0.028985507246376812,0.13526570048309178,NA,NA,NA,41
NIPOÃ,353270,0.713,1.8328810000000002,5381,137.609,0.3910354700637313,0.017857142857142856,0.13392857142857142,NA,NA,NA,41
NOVA ALIANÇA,353280,0.738,2.5206049999999998,7161,217.515,0.3292186745741673,0.017094017094017096,0.13247863247863248,NA,NA,NA,43.5
NOVA CAMPINA,353282,0.651,1.141851,9962,385.375,0.2585014596172559,0.05172413793103448,0.08620689655172414,NA,NA,NA,40
NOVA CANAÃ PAULISTA,353284,0.715,2.068621,1824,124.473,0.14653780337904607,0.02666666666666667,0.13333333333333333,NA,NA,NA,42
NOVA CASTILHO,353286,0.756,3.236614,1290,183.396,0.07033959301184323,0.09090909090909091,0.36363636363636365,NA,NA,NA,50
NOVA EUROPA,353290,0.765,2.548501,11519,160.25,0.718814352574103,0.012195121951219513,0.09349593495934959,NA,NA,NA,38
NOVA GRANADA,353300,0.739,2.037867,21871,531.796,0.4112667263386712,0.0189873417721519,0.1860759493670886,NA,NA,NA,38
NOVA GUATAPORANGA,353310,0.726,1.353284,2333,34.158,0.6830025177118099,0,0.14285714285714285,NA,NA,NA,44
NOVA INDEPENDÊNCIA,353320,0.735,3.63801,4135,265.029,0.15602066188983094,0.010526315789473684,0.10526315789473684,NA,NA,NA,32
NOVA LUZITÂNIA,353330,0.743,1.233203,4217,73.816,0.5712853581879267,0.021505376344086023,0.0967741935483871,NA,NA,NA,39
NOVA ODESSA,353340,0.791,5.963381,61716,73.788,8.363961619775573,0.04534005037783375,0.20654911838790932,NA,NA,NA,41
NOVAIS,353325,0.719,1.019695,6057,117.772,0.5142988146588323,0.0425531914893617,0.14893617021276595,NA,NA,NA,41
NOVO HORIZONTE,353350,0.753,2.69156,41765,931.743,0.44824592189047835,0.022286821705426358,0.1501937984496124,NA,NA,NA,40
NUPORANGA,353360,0.746,7.0520179999999995,7522,348.265,0.2159849539861887,0.01834862385321101,0.3944954128440367,NA,NA,NA,39
OCAUÇU,353370,0.717,2.70407,4294,301.036,0.14264074728603887,0,0.2222222222222222,NA,NA,NA,43
ÓLEO,353380,0.73,3.297007,2447,198.938,0.12300314670902493,0,0.2,NA,NA,NA,38
OLÍMPIA,353390,0.773,3.7387019999999995,55477,802.555,0.6912548049666378,0.025196850393700787,0.15118110236220472,NA,NA,NA,38
ONDA VERDE,353400,0.738,3.817426,4462,242.946,0.18366221300206628,0.01818181818181818,0.3090909090909091,NA,NA,NA,39.5
ORIENTE,353410,0.77,1.534427,6569,218.668,0.3004097535990634,0.043478260869565216,0.17391304347826086,NA,NA,NA,45.5
ORINDIÚVA,353420,0.767,5.828024,7318,247.378,0.29582258729555577,0.015625,0.1171875,NA,NA,NA,41
ORLÂNDIA,353430,0.78,4.200328,44682,291.765,1.5314379723407539,0.037073170731707315,0.16975609756097562,NA,NA,NA,43
OSASCO,353440,0.776,10.993621000000001,701428,64.954,107.98842257597686,0.06248616746587975,0.2118037624492807,NA,NA,NA,42
OSCAR BRESSANE,353450,0.749,3.4900309999999997,2603,222.13,0.1171836312069509,0,0.09523809523809523,NA,NA,NA,40
OSVALDO CRUZ,353460,0.762,2.593054,33118,248.038,1.33519863891823,0.0353356890459364,0.17667844522968199,NA,NA,NA,41
OURINHOS,353470,0.778,2.7232540000000003,115139,295.818,3.8922242730327437,0.020365535248041775,0.11070496083550914,NA,NA,NA,38
OURO VERDE,353480,0.692,1.3210540000000002,8676,266.778,0.32521422306187164,0,0.06349206349206349,NA,NA,NA,40
OUROESTE,353475,0.77,4.142564,10712,288.648,0.3711094481860258,0.018518518518518517,0.2222222222222222,NA,NA,NA,38
PACAEMBU,353490,0.725,2.1542470000000002,14326,339.375,0.4221289134438306,0.03162055335968379,0.06324110671936758,NA,NA,NA,38
PALESTINA,353500,0.732,2.3871290000000003,13285,697.701,0.19041107867123597,0.03496503496503497,0.2097902097902098,NA,NA,NA,38
PALMARES PAULISTA,353510,0.722,0.9376190000000001,13691,82.125,1.6670928462709285,0.035897435897435895,0.14358974358974358,NA,NA,NA,38
PALMEIRA D'OESTE,353520,0.753,2.008666,9173,318.74,0.2877894208445755,0.028985507246376812,0.13043478260869565,NA,NA,NA,46
PALMITAL,353530,0.746,3.0936779999999997,22322,548.407,0.40703346237374793,0.017326732673267328,0.15099009900990099,NA,NA,NA,42
PANORAMA,353540,0.722,1.6827130000000001,15944,356.05,0.4478022749613818,0.05555555555555555,0.16666666666666666,NA,NA,NA,40.5
PARAGUAÇU PAULISTA,353550,0.762,3.3792379999999995,46180,1001.492,0.46111202086486963,0.028629856850715747,0.1411042944785276,NA,NA,NA,39
PARAIBUNA,353560,0.719,1.5336370000000001,18302,809.576,0.22606895461327906,0.06077348066298342,0.20441988950276244,NA,NA,NA,41
PARAÍSO,353570,0.749,3.4584669999999997,6536,155.186,0.4211720129393115,0.024844720496894408,0.22981366459627328,NA,NA,NA,37
PARANAPANEMA,353580,0.717,3.119829,20588,1018.724,0.2020959553323569,0.011560693641618497,0.2543352601156069,NA,NA,NA,42
PARANAPUÃ,353590,0.732,2.748559,4112,140.354,0.29297348134004014,0.05952380952380952,0.21428571428571427,NA,NA,NA,36.5
PARAPUÃ,353600,0.737,3.211891,10934,366.664,0.2982021687430454,0.044444444444444446,0.08888888888888889,NA,NA,NA,44
PARDINHO,353610,0.727,4.745461,6579,209.894,0.3134439288402718,0.00625,0.1125,NA,NA,NA,40
PARIQUERA AÇU,353620,0.736,2.592661,19797,359.414,0.5508132682644526,0.02,0.12857142857142856,NA,NA,NA,38
PARISI,353625,0.721,3.10458,2177,84.737,0.2569125647591961,0.049586776859504134,0.19008264462809918,NA,NA,NA,38
PATROCÍNIO PAULISTA,353630,0.73,6.079211,14941,602.848,0.24784025160571158,0.04945054945054945,0.24175824175824176,NA,NA,NA,41
PAULICÉIA,353640,0.711,2.070529,7540,374.091,0.2015552365600883,0.043478260869565216,0.08695652173913043,NA,NA,NA,43.5
PAULÍNIA,353650,0.795,30.616317,114508,138.777,8.251223185398157,0.015080990504561534,0.11580711226959597,NA,NA,NA,39
PAULISTÂNIA,353657,0.718,2.243093,1835,256.178,0.07162988234743031,0,0.1111111111111111,NA,NA,NA,43
