Municipio,Codigo,IDHM,PIB_cap,Pop,area,densidade2021,let,Risco,dose1,dose2,reforco,Idade_mediana,Doses_diárias
GENERAL SALGADO,351690,0.747,2.284877,10855,494.376,0.21956972021295534,0.007874015748031496,0.2283464566929134,NA,NA,NA,42.5,NA
GETULINA,351700,0.717,1.6284530000000002,11485,676.755,0.16970691018167577,0.012605042016806723,0.17647058823529413,NA,NA,NA,34.5,NA
GLICÉRIO,351710,0.735,2.114262,4842,272.8,0.17749266862170088,0.034482758620689655,0.1896551724137931,NA,NA,NA,37,NA
GUAIÇARA,351720,0.739,1.629889,12416,277.154,0.4479819883530456,0.010676156583629894,0.17615658362989323,NA,NA,NA,34,NA
GUAIMBÊ,351730,0.728,1.316382,5806,217.811,0.26656137660632384,0.04411764705882353,0.1323529411764706,NA,NA,NA,36,NA
GUAÍRA,351740,0.753,8.016983999999999,41283,1258.465,0.3280424962156278,0.03479381443298969,0.14690721649484537,NA,NA,NA,42,NA
GUAPIAÇU,351750,0.725,2.600859,22087,325.126,0.679336626415605,0.03152709359605911,0.2630541871921182,NA,NA,NA,41,NA
GUAPIARA,351760,0.675,1.887432,16896,408.292,0.41382148070498564,0.07246376811594203,0.2246376811594203,NA,NA,NA,43,NA
GUARÁ,351770,0.718,2.080461,21394,362.183,0.5906958636932158,0.04081632653061224,0.3042671614100185,NA,NA,NA,40,NA
GUARAÇAÍ,351780,0.719,3.27704,8258,569.197,0.14508157983966888,0.011904761904761904,0.15476190476190477,NA,NA,NA,40.5,NA
GUARACI,351790,0.737,2.968317,11382,641.501,0.17742762676909313,0.01845018450184502,0.11808118081180811,NA,NA,NA,40,NA
GUARANI D'OESTE,351800,0.732,1.775548,1996,85.7,0.23290548424737456,0,0.3333333333333333,NA,NA,NA,33.5,NA
GUARANTÃ,351810,0.713,2.617616,6685,461.746,0.14477656547105985,0.013513513513513514,0.0945945945945946,NA,NA,NA,37.5,NA
GUARARAPES,351820,0.763,2.776452,33257,955.637,0.34800871042037934,0.012326656394453005,0.11710323574730354,NA,NA,NA,41,NA
GUARAREMA,351830,0.731,4.799777,30465,270.816,1.124933534207728,0.059033989266547404,0.19320214669051877,NA,NA,NA,42,NA
GUARATINGUETÁ,351840,0.798,4.684929,123192,752.636,1.6368071684054444,0.03859174001354096,0.16926201760324983,NA,NA,NA,42,NA
GUAREÍ,351850,0.687,1.227922,19244,567.884,0.33887202315965936,0.010440835266821345,0.08004640371229699,NA,NA,NA,37,NA
GUARIBA,351860,0.719,2.265716,40857,270.289,1.5116042458257644,0.02824858757062147,0.19451170298627926,NA,NA,NA,40,NA
GUARUJÁ,351870,0.751,2.7031810000000003,324977,144.794,22.444092987278477,0.04630357845064884,0.1570979158474243,NA,NA,NA,41,NA
GUARULHOS,351880,0.763,4.48977,1404694,318.675,44.079202949713654,0.06884880505221447,0.19593841581706362,NA,NA,NA,43,NA
GUATAPARÁ,351885,0.743,2.800056,7760,413.567,0.18763586069488133,0.03787878787878788,0.22727272727272727,NA,NA,NA,38,NA
GUZOLÂNDIA,351890,0.697,1.259484,5346,252.477,0.21174205967276227,0.05813953488372093,0.2558139534883721,NA,NA,NA,43,NA
HERCULÂNDIA,351900,0.727,3.3182410000000004,9649,364.252,0.2648990259490682,0.058823529411764705,0.2235294117647059,NA,NA,NA,40,NA
HOLAMBRA,351905,0.793,6.653766,15605,65.577,2.3796453024688535,0.009174311926605505,0.06422018348623854,NA,NA,NA,40,NA
HORTOLÂNDIA,351907,0.756,5.769175,237570,62.416,38.06235580620354,0.023558317675964734,0.15638097991039168,NA,NA,NA,38,NA
IACANGA,351910,0.745,3.702357,12002,547.393,0.21925746218895747,0.016778523489932886,0.13758389261744966,NA,NA,NA,41,NA
IACRI,351920,0.733,3.015775,6269,321.948,0.19472088660280545,0,0.08163265306122448,NA,NA,NA,33,NA
IARAS,351925,0.674,1.703166,9786,401.381,0.2438082520099357,0.04285714285714286,0.14285714285714285,NA,NA,NA,44.5,NA
IBATÉ,351930,0.703,2.445414,35830,290.978,1.2313645705173586,0.013623978201634877,0.09264305177111716,NA,NA,NA,36,NA
IBIRÁ,351940,0.74,2.047508,12639,271.912,0.46481950042660863,0.03132530120481928,0.23132530120481928,NA,NA,NA,39,NA
IBIRAREMA,351950,0.708,2.39511,7926,228.23,0.3472812513692328,0.03205128205128205,0.08333333333333333,NA,NA,NA,36.5,NA
IBITINGA,351960,0.747,2.563047,61150,689.391,0.8870147710080347,0.02870533099004101,0.17867603983596952,NA,NA,NA,38,NA
IBIÚNA,351970,0.71,2.17465,80062,1058.082,0.7566710330579292,0.09730848861283643,0.2236024844720497,NA,NA,NA,43,NA
ICÉM,351980,0.72,2.12432,8363,362.355,0.23079576658249504,0.015,0.175,NA,NA,NA,39.5,NA
IEPÊ,351990,0.736,3.043564,8228,594.974,0.13829175728687304,0.05172413793103448,0.12931034482758622,NA,NA,NA,44,NA
IGARAÇU DO TIETÊ,352000,0.727,1.233536,24821,97.747,2.5393106693811576,0.02982107355864811,0.15904572564612326,NA,NA,NA,40,NA
IGARAPAVA,352010,0.768,3.900262,30791,468.355,0.6574286598840622,0.04454022988505747,0.16235632183908047,NA,NA,NA,39,NA
IGARATÁ,352020,0.711,1.9049080000000003,9631,292.953,0.3287558072455309,0.006589785831960461,0.04695222405271829,NA,NA,NA,36.5,NA
IGUAPE,352030,0.726,3.8078830000000004,31117,1978.795,0.15725226716259136,0.02936630602782071,0.1267387944358578,NA,NA,NA,42,NA
ILHA COMPRIDA,352042,0.725,12.220412,11552,196.567,0.5876876586609145,0.046242774566473986,0.18497109826589594,NA,NA,NA,44,NA
ILHA SOLTEIRA,352044,0.812,2.352505,26886,652.641,0.41195695642780644,0.035940803382663845,0.14799154334038056,NA,NA,NA,40,NA
ILHABELA,352040,0.756,41.945721999999996,36194,346.389,1.044894612704214,0.007186290768380321,0.08899944720840243,NA,NA,NA,34,NA
INDAIATUBA,352050,0.788,6.3166459999999995,260690,311.545,8.36765154311576,0.035039653929343904,0.11679884643114635,NA,NA,NA,38,NA
INDIANA,352060,0.761,1.310917,4873,129.367,0.37668029713914675,0.029197080291970802,0.2116788321167883,NA,NA,NA,41,NA
INDIAPORÃ,352070,0.751,2.444985,3876,279.606,0.13862363468595096,0,0.275,NA,NA,NA,42,NA
INÚBIA PAULISTA,352080,0.759,3.48881,4045,87.119,0.46430744154547227,0.03571428571428571,0.17857142857142858,NA,NA,NA,43,NA
IPAUSSU,352090,0.727,2.5086470000000003,15165,209.554,0.7236798152266242,0.012698412698412698,0.12698412698412698,NA,NA,NA,37,NA
IPERÓ,352100,0.719,1.7873000000000001,38771,170.289,2.2767765387077263,0.016339869281045753,0.12418300653594772,NA,NA,NA,37,NA
IPEÚNA,352110,0.753,9.408097,7824,190.01,0.4117678016946477,0.0064516129032258064,0.09032258064516129,NA,NA,NA,36,NA
IPIGUÁ,352115,0.73,2.0253650000000003,5557,136.028,0.40851883435763225,0.032388663967611336,0.22672064777327935,NA,NA,NA,39,NA
IPORANGA,352120,0.703,1.209874,4180,1152.059,0.036282863985264646,0.02531645569620253,0.20253164556962025,NA,NA,NA,39,NA
IPUÃ,352130,0.749,2.213912,16794,466.461,0.36003009897933586,0.03709949409780776,0.19224283305227655,NA,NA,NA,43,NA
IRACEMÁPOLIS,352140,0.776,8.347719,24982,115.118,2.1701210931392136,0.013245033112582781,0.12582781456953643,NA,NA,NA,36,NA
IRAPUÃ,352150,0.713,1.974875,8101,257.612,0.31446516466624225,0.012195121951219513,0.17073170731707318,NA,NA,NA,38.5,NA
IRAPURU,352160,0.712,1.065985,8356,214.461,0.3896279510027464,0.03333333333333333,0.1,NA,NA,NA,44.5,NA
ITABERÁ,352170,0.693,2.95697,17405,1100.247,0.15819175148852938,0.014084507042253521,0.18309859154929578,NA,NA,NA,42,NA
ITAÍ,352180,0.713,2.2376970000000003,27632,1092.884,0.2528356165887688,0.006711409395973154,0.10067114093959731,NA,NA,NA,38,NA
ITAJOBI,352190,0.73,10.503802,15331,502.066,0.3053582596710393,0.022132796780684104,0.24748490945674045,NA,NA,NA,40,NA
ITAJU,352200,0.705,2.308926,3937,230.355,0.1709101169933364,0.005405405405405406,0.16756756756756758,NA,NA,NA,37,NA
ITANHAÉM,352210,0.745,1.876324,104351,601.711,1.7342378650215802,0.053025577043044295,0.1653150343106675,NA,NA,NA,41,NA
ITAÓCA,352215,0.68,1.241689,3332,183.015,0.1820615796519411,0,0.15789473684210525,NA,NA,NA,37,NA
ITAPECERICA DA SERRA,352220,0.742,2.107961,179574,150.742,11.912671982592776,0.06254442075337598,0.24484719260838664,NA,NA,NA,41,NA
ITAPETININGA,352230,0.763,2.9304810000000003,167106,1789.35,0.9338921954899824,0.03503308680420397,0.17127286882055273,NA,NA,NA,40,NA
ITAPEVA,352240,0.732,2.686038,95241,1826.258,0.5215090091323351,0.016585365853658537,0.14341463414634145,NA,NA,NA,37,NA
ITAPEVI,352250,0.735,5.193922,244131,82.658,29.535072225313943,0.06846590909090909,0.24375,NA,NA,NA,42,NA
ITAPIRA,352260,0.762,5.256533999999999,75683,518.416,1.4598893552668128,0.02665995975855131,0.1881287726358149,NA,NA,NA,39,NA
ITAPIRAPUÃ PAULISTA,352265,0.661,0.999474,4294,406.478,0.1056391735838102,0.014705882352941176,0.08823529411764706,NA,NA,NA,34,NA
ITÁPOLIS,352270,0.744,3.0504919999999998,43536,996.747,0.43678084809886564,0.02127659574468085,0.19148936170212766,NA,NA,NA,39,NA
ITAPORANGA,352280,0.719,2.122991,15197,507.997,0.299155309972303,0.027888446215139442,0.07171314741035857,NA,NA,NA,38,NA
ITAPUÍ,352290,0.725,4.810323,14297,140.023,1.0210465423537562,0.015015015015015015,0.07207207207207207,NA,NA,NA,36,NA
ITAPURA,352300,0.72,1.8828790000000002,4994,301.653,0.16555446158334244,0.013157894736842105,0.19736842105263158,NA,NA,NA,37.5,NA
ITAQUAQUECETUBA,352310,0.714,1.967854,379082,82.622,45.88148435041514,0.06957087126137841,0.2035110533159948,NA,NA,NA,41,NA
ITARARÉ,352320,0.703,1.7452029999999998,50778,1003.86,0.5058275058275058,0.035398230088495575,0.10176991150442478,NA,NA,NA,38,NA
ITARIRI,352330,0.677,1.599063,17754,273.667,0.6487446422111545,0.027227722772277228,0.18564356435643564,NA,NA,NA,40.5,NA
ITATIBA,352340,0.778,5.081186,124254,322.276,3.855515148506249,0.016208251473477406,0.1738703339882122,NA,NA,NA,41,NA
ITATINGA,352350,0.706,2.005145,21139,979.817,0.21574436859127777,0.021341463414634148,0.10365853658536585,NA,NA,NA,37,NA
ITIRAPINA,352360,0.724,2.2943130000000003,18610,564.603,0.3296121345440956,0.031496062992125984,0.1889763779527559,NA,NA,NA,40,NA
ITIRAPUÃ,352370,0.707,1.527566,6587,161.118,0.40883079482118695,0.021739130434782608,0.13043478260869565,NA,NA,NA,42,NA
ITOBI,352380,0.717,1.593955,7862,138.986,0.5656684845955708,0.015945330296127564,0.09111617312072894,NA,NA,NA,34,NA
ITU,352390,0.773,4.546113,177150,640.719,2.7648625996731795,0.032441661923733635,0.2006260671599317,NA,NA,NA,40,NA
ITUPEVA,352400,0.762,11.215924000000001,64330,200.816,3.203430005577245,0.018867924528301886,0.1450134770889488,NA,NA,NA,38,NA
ITUVERAVA,352410,0.765,3.665133,42259,704.659,0.599708511492793,0.05388272583201268,0.2630744849445325,NA,NA,NA,40,NA
JABORANDI,352420,0.711,1.9946279999999998,6963,273.438,0.25464639150374124,0.027777777777777776,0.13194444444444445,NA,NA,NA,36,NA
JABOTICABAL,352430,0.778,3.7818059999999996,78029,706.602,1.1042850147607848,0.06428571428571428,0.31547619047619047,NA,NA,NA,46,NA
JACAREÍ,352440,0.777,5.479698,237119,464.272,5.107329324189268,0.04259072580645161,0.1658266129032258,NA,NA,NA,40,NA
JACI,352450,0.723,5.6703269999999995,7322,145.133,0.5045027664280349,0.016260162601626018,0.12466124661246612,NA,NA,NA,37,NA
JACUPIRANGA,352460,0.717,2.972897,17911,704.189,0.2543493295123895,0.03536345776031434,0.08840864440078586,NA,NA,NA,40,NA
JAGUARIÚNA,352470,0.784,20.508073,59921,141.391,4.237964226860267,0.021846370683579985,0.12825933756166313,NA,NA,NA,39,NA
JALES,352480,0.776,3.155569,49291,368.574,1.3373433828756234,0.029332129963898917,0.20712996389891697,NA,NA,NA,41,NA
JAMBEIRO,352490,0.756,3.6754,6828,184.413,0.37025589302272616,0.06451612903225806,0.13978494623655913,NA,NA,NA,44,NA
JANDIRA,352500,0.76,3.2512790000000003,127734,17.449,73.20419508281276,0.057702488088935945,0.16993118051879302,NA,NA,NA,40,NA
JARDINÓPOLIS,352510,0.735,2.506021,45544,501.87,0.9074860023512065,0.059602649006622516,0.18101545253863136,NA,NA,NA,43,NA
JARINU,352520,0.733,8.522143,31173,207.549,1.5019585736380323,0.05063291139240506,0.10970464135021098,NA,NA,NA,43,NA
JAÚ,352530,0.778,3.185535,153463,687.103,2.2334788234078444,0.024301336573511544,0.15492102065613608,NA,NA,NA,39,NA
JERIQUARA,352540,0.703,2.600563,3143,141.971,0.22138324023920375,0,0.014084507042253521,NA,NA,NA,36,NA
JOANÓPOLIS,352550,0.699,1.626242,13453,374.293,0.359424301282685,0.022727272727272728,0.12878787878787878,NA,NA,NA,38,NA
JOÃO RAMALHO,352560,0.741,2.689088,4577,415.452,0.110169165150246,0.02631578947368421,0.18421052631578946,NA,NA,NA,37,NA
JOSÉ BONIFÁCIO,352570,0.777,3.6031699999999995,37707,860.2,0.4383515461520577,0.01580135440180587,0.09857035364936043,NA,NA,NA,38,NA
JÚLIO MESQUITA,352580,0.716,1.0759020000000001,4824,128.183,0.3763369557585639,0.05263157894736842,0.07894736842105263,NA,NA,NA,40,NA
JUMIRIM,352585,0.741,3.9671589999999997,3467,56.685,0.6116256505248302,0.011764705882352941,0.058823529411764705,NA,NA,NA,34,NA
JUNDIAÍ,352590,0.822,10.518765,426935,431.207,9.90092925207615,0.03026463963963964,0.17574605855855857,NA,NA,NA,40,NA
JUNQUEIRÓPOLIS,352600,0.745,2.807157,20978,582.565,0.36009715654047186,0.028985507246376812,0.057971014492753624,NA,NA,NA,39,NA
JUQUIÁ,352610,0.7,1.73947,18627,812.799,0.2291710496691064,0.026490066225165563,0.20309050772626933,NA,NA,NA,40,NA
JUQUITIBA,352620,0.709,1.645282,31844,522.169,0.609840875272182,0.015711645101663587,0.06839186691312385,NA,NA,NA,37,NA
LAGOINHA,352630,0.693,1.1542059999999998,4882,255.472,0.19109726310515437,0.015384615384615385,0.2153846153846154,NA,NA,NA,44,NA
LARANJAL PAULISTA,352640,0.729,3.9397309999999996,29047,384.274,0.7558929305651696,0.007276507276507277,0.0446985446985447,NA,NA,NA,40,NA
LAVÍNIA,352650,0.721,1.3500889999999999,12581,537.675,0.23398893383549546,0.011494252873563218,0.10344827586206896,NA,NA,NA,37,NA
LAVRINHAS,352660,0.729,1.525691,7361,167.067,0.44060167477718515,0.013157894736842105,0.10526315789473684,NA,NA,NA,39.5,NA
LEME,352670,0.744,3.132057,105273,402.871,2.6130696922836343,0.02773972602739726,0.1517123287671233,NA,NA,NA,40,NA
LENÇÓIS PAULISTA,352680,0.764,3.8890379999999998,69533,809.541,0.8589188194297757,0.016853932584269662,0.10905485789821547,NA,NA,NA,40,NA
LIMEIRA,352690,0.775,4.344026,310783,580.711,5.351767057968593,0.028095833734244204,0.12364091215241027,NA,NA,NA,40,NA
LINDÓIA,352700,0.742,2.3184720000000003,8201,48.756,1.682049388793174,0.028846153846153848,0.2403846153846154,NA,NA,NA,40.5,NA
LINS,352710,0.786,4.883712,78978,570.058,1.3854379729781883,0.016399043389135635,0.09019473864024599,NA,NA,NA,38,NA
LORENA,352720,0.766,3.202136,89532,414.16,2.161773227738072,0.026856240126382307,0.2527646129541864,NA,NA,NA,43,NA
LOURDES,352725,0.742,1.758034,2311,113.94,0.2028260487976128,0.016129032258064516,0.12903225806451613,NA,NA,NA,47.5,NA
LOUVEIRA,352730,0.777,22.96107,51007,55.133,9.251627881667966,0.026262626262626262,0.1717171717171717,NA,NA,NA,39,NA
LUCÉLIA,352740,0.752,2.042077,22022,314.81,0.6995330516819669,0.06306306306306306,0.2882882882882883,NA,NA,NA,45,NA
LUCIANÓPOLIS,352750,0.733,2.390168,2412,189.536,0.12725814620969103,0,0.16666666666666666,NA,NA,NA,42,NA
LUÍS ANTÔNIO,352760,0.731,10.343356,15628,598.257,0.2612255268220849,0.029023746701846966,0.16358839050131926,NA,NA,NA,38,NA
LUIZIÂNIA,352770,0.702,1.2536559999999999,5918,166.576,0.35527326865815007,0.036585365853658534,0.18292682926829268,NA,NA,NA,42,NA
LUPÉRCIO,352780,0.724,1.692363,4608,155.171,0.29696270566020716,0,0.24324324324324326,NA,NA,NA,45,NA
LUTÉCIA,352790,0.72,3.201834,2623,475.226,0.05519479153076642,0,0.07142857142857142,NA,NA,NA,48,NA
MACATUBA,352800,0.77,3.672303,17263,224.514,0.768905279848918,0.012048192771084338,0.1180722891566265,NA,NA,NA,37,NA
MACAUBAL,352810,0.743,1.912148,8174,248.087,0.329481190066388,0.038461538461538464,0.17307692307692307,NA,NA,NA,44,NA
MACEDÔNIA,352820,0.74,2.121283,3686,327.567,0.11252659761209158,0.039603960396039604,0.1485148514851485,NA,NA,NA,44,NA
MAGDA,352830,0.753,2.983429,3086,312.282,0.09882093748599025,0.043478260869565216,0.1956521739130435,NA,NA,NA,39,NA
MAIRINQUE,352840,0.743,4.048494,47723,210.149,2.2709125430052013,0.03697478991596639,0.14453781512605043,NA,NA,NA,37,NA
MAIRIPORÃ,352850,0.788,1.777455,103645,320.697,3.2318668400390402,0.03748680042238648,0.15892291446673706,NA,NA,NA,41,NA
MANDURI,352860,0.739,2.337818,9972,229.046,0.4353710608349414,0,0.05737704918032787,NA,NA,NA,38,NA
MARABÁ PAULISTA,352870,0.677,1.7644509999999998,6039,919.519,0.0656756412863682,0.02,0.12,NA,NA,NA,44.5,NA
MARACAÍ,352880,0.771,2.952919,14069,533.498,0.2637123288184773,0.005154639175257732,0.07731958762886598,NA,NA,NA,40,NA
MARAPOAMA,352885,0.752,5.988283999999999,3097,111.267,0.27833948969595657,0.03614457831325301,0.2891566265060241,NA,NA,NA,37,NA
MARIÁPOLIS,352890,0.718,1.392603,4098,186.544,0.21968007547817134,0,0.2,NA,NA,NA,39,NA
MARÍLIA,352900,0.798,3.408386,242249,1170.515,2.0695932986762235,0.018206645425580335,0.15452890304961311,NA,NA,NA,38,NA
MARINÓPOLIS,352910,0.731,1.640582,2101,77.827,0.2699577267529264,0.03571428571428571,0.2857142857142857,NA,NA,NA,34,NA
MARTINÓPOLIS,352920,0.721,1.887102,26791,1253.564,0.21371864539824054,0.0374331550802139,0.12566844919786097,NA,NA,NA,42,NA
MATÃO,352930,0.773,5.022839,84069,524.899,1.601622407358368,0.028659160696008188,0.2517911975435005,NA,NA,NA,44,NA
MAUÁ,352940,0.766,3.265523,481725,61.909,77.81178826987998,0.052742616033755275,0.13677918424753868,NA,NA,NA,40,NA
MENDONÇA,352950,0.744,4.313921,5638,195.151,0.28890448934414886,0.05555555555555555,0.16111111111111112,NA,NA,NA,36.5,NA
MERIDIANO,352960,0.731,6.2670639999999995,3813,228.199,0.16709100390448686,0.04316546762589928,0.1079136690647482,NA,NA,NA,40,NA
MESÓPOLIS,352965,0.724,3.078446,1903,148.636,0.12803089426518477,0.029411764705882353,0.38235294117647056,NA,NA,NA,35.5,NA
MIGUELÓPOLIS,352970,0.741,4.595452,22480,820.849,0.27386279327866636,0.028333333333333332,0.19833333333333333,NA,NA,NA,42,NA
MINEIROS DO TIETÊ,352980,0.73,1.340867,13023,213.242,0.6107145871826376,0.026490066225165563,0.13245033112582782,NA,NA,NA,38,NA
MIRA ESTRELA,353000,0.743,2.1664950000000003,3125,216.825,0.14412544678888506,0.014285714285714285,0.08571428571428572,NA,NA,NA,41,NA
MIRACATU,352990,0.697,1.97065,19511,1001.484,0.19482088580546467,0.055408970976253295,0.10026385224274406,NA,NA,NA,39,NA
MIRANDÓPOLIS,353010,0.751,2.223068,29844,917.694,0.32520644136280724,0.01951219512195122,0.13983739837398373,NA,NA,NA,41,NA
MIRANTE DO PARANAPANEMA,353020,0.724,1.9027180000000001,18415,1238.931,0.14863620330752883,0.036231884057971016,0.2753623188405797,NA,NA,NA,49,NA
MIRASSOL,353030,0.762,3.050955,60768,243.228,2.498396566184814,0.025574338968357174,0.21629822280017338,NA,NA,NA,42,NA
MIRASSOLÂNDIA,353040,0.738,2.666398,4966,166.125,0.29893152746425883,0.010869565217391304,0.14130434782608695,NA,NA,NA,36,NA
MOCOCA,353050,0.762,3.082827,69072,855.156,0.807712277058221,0.02382528127068167,0.11118464592984778,NA,NA,NA,40,NA
MOGI DAS CRUZES,353060,0.783,3.4908309999999996,455587,712.541,6.393835582794534,0.054537225616655353,0.18997510749038243,NA,NA,NA,41,NA
MOGI GUAÇU,353070,0.774,3.8971419999999997,154146,812.753,1.8965909692120482,0.030127814972611078,0.1433353621424224,NA,NA,NA,41,NA
MOGI MIRIM,353080,0.784,4.963135,94098,497.708,1.8906266324833032,0.02857142857142857,0.09953917050691244,NA,NA,NA,43,NA
MOMBUCA,353090,0.719,2.8783849999999997,3523,133.698,0.26350431569656985,0.018518518518518517,0.2222222222222222,NA,NA,NA,43,NA
MONÇÕES,353100,0.772,2.653111,2274,104.352,0.21791628334866606,0.03896103896103896,0.12987012987012986,NA,NA,NA,43,NA
MONGAGUÁ,353110,0.754,1.858177,58567,143.205,4.0897315037882755,0.032017075773746,0.12700106723585913,NA,NA,NA,41,NA
MONTE ALEGRE DO SUL,353120,0.759,2.239171,8181,110.308,0.7416506509047395,0.013888888888888888,0.1388888888888889,NA,NA,NA,43,NA
MONTE ALTO,353130,0.768,3.5901300000000003,51039,346.95,1.471076523994812,0.03684210526315789,0.16228070175438597,NA,NA,NA,42,NA
MONTE APRAZÍVEL,353140,0.785,2.658441,25651,495.559,0.5176174784435355,0.02425876010781671,0.22506738544474394,NA,NA,NA,42,NA
MONTE AZUL PAULISTA,353150,0.753,2.803328,18928,263.462,0.7184337779262284,0.008547008547008548,0.11538461538461539,NA,NA,NA,38,NA
MONTE CASTELO,353160,0.741,2.4706740000000003,4166,233.547,0.17837951247500503,0.02727272727272727,0.11818181818181818,NA,NA,NA,41.5,NA
MONTE MOR,353180,0.733,5.931132,61707,240.566,2.565075696482462,0.020491803278688523,0.1053864168618267,NA,NA,NA,38,NA
MONTEIRO LOBATO,353170,0.71,1.417368,4739,332.742,0.14242265779492821,0.0125,0.0875,NA,NA,NA,38,NA
MORRO AGUDO,353190,0.712,3.60371,33598,1388.127,0.2420383725696568,0.022275258552108195,0.3412887828162291,NA,NA,NA,42,NA
MORUNGABA,353200,0.715,3.3875480000000002,13936,146.752,0.9496293065852595,0.02112676056338028,0.1267605633802817,NA,NA,NA,43,NA
MOTUCA,353205,0.741,1.728633,4831,228.7,0.21123742894621778,0.045454545454545456,0.4696969696969697,NA,NA,NA,42,NA
MURUTINGA DO SUL,353210,0.726,1.4623620000000002,4525,250.873,0.18037014744512164,0.046875,0.3125,NA,NA,NA,42,NA
"NANTES",353215,0.714,3.8493269999999997,3215,286.647,0.1121588574099851,0.018518518518518517,0.12962962962962962,NA,NA,NA,36.5,NA
"NARANDIBA",353220,0.718,3.866532,4950,357.325,0.13852935003148395,0.041666666666666664,0.18333333333333332,NA,NA,NA,36.5,NA
"NATIVIDADE DA SERRA",353230,0.655,1.084803,6624,833.372,0.07948431192792654,0.030303030303030304,0.18181818181818182,NA,NA,NA,48,NA
"NAZARÉ PAULISTA",353240,0.678,1.865119,18866,326.254,0.5782611094423363,0.02097902097902098,0.09090909090909091,NA,NA,NA,44,NA
NEVES PAULISTA,353250,0.754,2.3770599999999997,8917,219.05,0.4070760100433691,0.025830258302583026,0.13653136531365315,NA,NA,NA,39,NA
NHANDEARA,353260,0.751,2.838863,11575,436.159,0.26538487111351594,0.030434782608695653,0.13478260869565217,NA,NA,NA,41,NA
NIPOÃ,353270,0.713,1.8328810000000002,5381,137.609,0.3910354700637313,0.017391304347826087,0.14782608695652175,NA,NA,NA,41,NA
NOVA ALIANÇA,353280,0.738,2.5206049999999998,7161,217.515,0.3292186745741673,0.015748031496062992,0.12598425196850394,NA,NA,NA,42,NA
NOVA CAMPINA,353282,0.651,1.141851,9962,385.375,0.2585014596172559,0.05333333333333334,0.08,NA,NA,NA,39,NA
NOVA CANAÃ PAULISTA,353284,0.715,2.068621,1824,124.473,0.14653780337904607,0.025974025974025976,0.12987012987012986,NA,NA,NA,42,NA
NOVA CASTILHO,353286,0.756,3.236614,1290,183.396,0.07033959301184323,0.07692307692307693,0.34615384615384615,NA,NA,NA,50,NA
NOVA EUROPA,353290,0.765,2.548501,11519,160.25,0.718814352574103,0.009966777408637873,0.09966777408637874,NA,NA,NA,39,NA
NOVA GRANADA,353300,0.739,2.037867,21871,531.796,0.4112667263386712,0.022388059701492536,0.18443496801705758,NA,NA,NA,39,NA
NOVA GUATAPORANGA,353310,0.726,1.353284,2333,34.158,0.6830025177118099,0,0.11538461538461539,NA,NA,NA,48.5,NA
NOVA INDEPENDÊNCIA,353320,0.735,3.63801,4135,265.029,0.15602066188983094,0.010526315789473684,0.10526315789473684,NA,NA,NA,32,NA
NOVA LUZITÂNIA,353330,0.743,1.233203,4217,73.816,0.5712853581879267,0.020618556701030927,0.10309278350515463,NA,NA,NA,39,NA
NOVA ODESSA,353340,0.791,5.963381,61716,73.788,8.363961619775573,0.04375896700143472,0.21305595408895264,NA,NA,NA,41,NA
NOVAIS,353325,0.719,1.019695,6057,117.772,0.5142988146588323,0.04020100502512563,0.1457286432160804,NA,NA,NA,40,NA
NOVO HORIZONTE,353350,0.753,2.69156,41765,931.743,0.44824592189047835,0.023848684210526317,0.14144736842105263,NA,NA,NA,40,NA
NUPORANGA,353360,0.746,7.0520179999999995,7522,348.265,0.2159849539861887,0.01652892561983471,0.371900826446281,NA,NA,NA,39,NA
OCAUÇU,353370,0.717,2.70407,4294,301.036,0.14264074728603887,0.02564102564102564,0.20512820512820512,NA,NA,NA,43,NA
ÓLEO,353380,0.73,3.297007,2447,198.938,0.12300314670902493,0,0.16666666666666666,NA,NA,NA,38.5,NA
OLÍMPIA,353390,0.773,3.7387019999999995,55477,802.555,0.6912548049666378,0.026584122359796066,0.14821558630735615,NA,NA,NA,38,NA
ONDA VERDE,353400,0.738,3.817426,4462,242.946,0.18366221300206628,0.016,0.296,NA,NA,NA,39,NA
ORIENTE,353410,0.77,1.534427,6569,218.668,0.3004097535990634,0.04,0.16,NA,NA,NA,45,NA
ORINDIÚVA,353420,0.767,5.828024,7318,247.378,0.29582258729555577,0.016286644951140065,0.11726384364820847,NA,NA,NA,40,NA
ORLÂNDIA,353430,0.78,4.200328,44682,291.765,1.5314379723407539,0.03535811423390753,0.17135086128739802,NA,NA,NA,43,NA
OSASCO,353440,0.776,10.993621000000001,701428,64.954,107.98842257597686,0.0607591480065538,0.207195521572911,NA,NA,NA,42,NA
OSCAR BRESSANE,353450,0.749,3.4900309999999997,2603,222.13,0.1171836312069509,0,0.125,NA,NA,NA,41,NA
OSVALDO CRUZ,353460,0.762,2.593054,33118,248.038,1.33519863891823,0.03115264797507788,0.18691588785046728,NA,NA,NA,41,NA
OURINHOS,353470,0.778,2.7232540000000003,115139,295.818,3.8922242730327437,0.022008253094910592,0.11233379183860615,NA,NA,NA,38,NA
OURO VERDE,353480,0.692,1.3210540000000002,8676,266.778,0.32521422306187164,0,0.06060606060606061,NA,NA,NA,39,NA
