Municipio,Codigo,IDHM,PIB_cap,Pop,area,densidade2021,let,Risco,dose1,dose2,reforco,Idade_mediana
CAÇAPAVA,350850,0.788,4.61925,95752,368.99,2.59497547359007,0.03296703296703297,0.10989010989010989,0.3442827141312727,0.37592304588046516,0.19229745566891168,39
CACHOEIRA PAULISTA,350860,0.764,1.8401779999999999,33827,287.99,1.1745893954651203,0.05555555555555555,0.1111111111111111,0.32014940712176665,0.28604745670137816,0.22526886025556053,36
CACONDE,350870,0.72,1.884616,19031,468.214,0.40645943948707214,0,0.05555555555555555,0.3440504056065635,0.36443095885068266,0.2862999568650944,24.5
CAFELÂNDIA,350880,0.742,2.855067,17917,920.28,0.194690746294606,0.6666666666666666,0.3333333333333333,0.31497950924097057,0.364272230541384,0.2638066434548053,55
CAIEIRAS,350900,0.781,3.5517309999999997,104044,97.642,10.655660473976363,0,0.0783132530120482,0.2878048036085175,0.3179980646094334,0.14902069998103407,37.5
CAIUÁ,350910,0.697,1.3036290000000001,6017,551.159,0.10916994914353209,0,0,0.5769907828092667,0.6127495831561599,0.23912144352766782,16
CAJAMAR,350920,0.728,22.435959,79034,131.386,6.015404989877156,0.2857142857142857,0.5714285714285714,0.3481560593350066,0.4183369546730023,0.07470659569575142,54
CAJATI,350925,0.694,5.077698000000001,28441,454.436,0.6258527053314438,0,0,0.41063575770302346,0.3998705329350023,0.13840911286399135,32.5
CAJOBI,350930,0.734,1.487372,10649,176.929,0.6018798501093658,0,0,0.36376389259053155,0.4237437094041109,0.2615840098638867,47
CAJURU,350940,0.713,2.206152,26613,660.088,0.4031735162584383,0.5,0,0.3072506503609426,0.31974929554213843,0.28022669690993307,75
CAMPINA DO MONTE ALEGRE,350945,0.717,1.8135709999999998,6088,184.479,0.3300104618953919,0,0.3333333333333333,0.4460294529105587,0.560749682389143,0.2332119455715321,44
CAMPINAS,350950,0.805,5.141744,1223237,794.571,15.394936387056662,0.046672428694900604,0.18236819360414866,0.3305373901413279,0.3483325679338346,0.25487466415273435,39
CAMPO LIMPO PAULISTA,350960,0.769,2.521106,86407,79.403,10.882082540961928,0.15625,0.28125,0.2833748568239312,0.285651090969408,0.11782297749034687,48.5
CAMPOS DO JORDÃO,350970,0.749,2.410748,52713,289.981,1.8178087529872646,0.023529411764705882,0.16470588235294117,0.34329188001150757,0.41071933657683773,0.17764913264477297,35.5
CANANÉIA,350990,0.72,2.397774,12542,1237.354,0.10136145355330811,0.125,0.1875,0.37714837197552276,0.4018779485192155,0.27791227515803796,49.5
CÂNDIDO MOTA,351000,0.747,3.73726,31410,595.811,0.5271805992168658,0.04,0.08,0.32396886992232443,0.37721199784803,0.29358107080285006,41
CANITAR,351015,0.68,3.671302,5365,57.459,0.9337092535547085,0,0,0.32279440244338203,0.35031172714955194,0.12481934195001876,15.5
CAPÃO BONITO,351020,0.721,1.9221419999999998,47098,1640.23,0.28714265682251877,0,0,0.3485001469554218,0.37405729151489636,0.17926919042974715,29
CAPELA DO ALTO,351030,0.699,1.334401,21257,169.89,1.251221378539055,0.5,0,0.3900887166698695,0.3792417427310265,0.08031299137552617,65
CAPIVARI,351040,0.75,3.7353400000000003,56973,322.878,1.7645364503001133,0.5,1,0.28168086660471814,0.31367163741689125,0.15910462843751372,79.5
CARAGUATATUBA,351050,0.759,2.780288,125194,484.947,2.581601700804418,0.007692307692307693,0.07538461538461538,0.36279546230094634,0.436820454901322,0.169402448691161,36
CARAPICUÍBA,351060,0.749,1.441333,405375,34.546,117.34354194407457,0.08270676691729323,0.2556390977443609,0.24264096721619052,0.2621909344208223,0.07379874332627998,45
CARDOSO,351070,0.722,2.077049,12371,639.248,0.19352426601256476,0.14285714285714285,0.2857142857142857,0.3602644352761005,0.4247312185215079,0.40111324211569516,59
CASA BRANCA,351080,0.73,2.748844,30655,864.225,0.3547108681188348,0.25,0.4166666666666667,0.3276289167396975,0.32232762004771426,0.2662522178195945,53
CASTILHO,351100,0.731,4.170815,21521,1065.318,0.2020147974595379,0,0.20588235294117646,0.29644066430404886,0.3296946449904421,0.2567477312623363,49
CATANDUVA,351110,0.785,3.461118,123114,290.596,4.236603394403226,0.034482758620689655,0.1896551724137931,0.34166429815272376,0.38468353742991324,0.353000358504109,40
CEDRAL,351130,0.766,3.4238370000000002,9452,197.838,0.47776463571204725,0,0.07692307692307693,0.45218823949334597,0.46978436292322434,0.3920282538491938,24
CERQUEIRA CÉSAR,351140,0.729,3.060521,20391,511.621,0.3985567441524097,0,0.058823529411764705,0.4525661535998781,0.5085012959247984,0.24900545211891137,30
CERQUILHO,351150,0.782,3.8133410000000003,50631,127.803,3.9616440928616696,0.021739130434782608,0.06521739130434782,0.29784145891602026,0.3576218240008718,0.18308054411300773,32.5
CESÁRIO LANGE,351160,0.706,2.412803,18595,190.392,0.9766691877809993,0.06666666666666667,0.2,0.3659060198259067,0.37961307584560877,0.13057831514036156,36
CHARQUEADA,351170,0.736,2.080695,17539,175.846,0.9974068218782344,0.0625,0.25,0.31748652997029964,0.3333169155019123,0.1749367905204097,28
CHAVANTES,355720,0.729,1.670608,12418,188.727,0.6579874633730202,0,0.13157894736842105,0.33367125649033363,0.37016011728086556,0.21723869528724662,38
COLINA,351200,0.757,6.021814,18601,422.303,0.4404657319507557,0.3333333333333333,0.3333333333333333,0.362621971175776,0.3348802228226445,0.22790122100472604,50
CONCHAL,351220,0.708,2.488449,28491,182.793,1.5586483071014754,0,0.125,0.47533189893605055,0.40094127744235775,0.16739685559761455,31
CONCHAS,351230,0.736,1.9830729999999999,18138,466.12,0.3891272633656569,0,0,0.30596187845176315,0.3234255601089092,0.24334716241055482,49
CORDEIRÓPOLIS,351240,0.758,11.651963,25116,137.579,1.8255693092695833,0.5,1,0.3475939835340639,0.38833919602538597,0.2675700920159981,81.5
COROADOS,351250,0.719,2.7648490000000003,6197,246.825,0.25106857084979234,0,0,0.27425520139258214,0.3240087327566063,0.2717002877987063,36.5
CORUMBATAÍ,351270,0.754,6.141868,4072,278.622,0.1461478275225933,0,0.08333333333333333,0.3440775171338935,0.41763374494528865,0.3198487307177539,42.5
COSMÓPOLIS,351280,0.769,2.2410360000000003,74662,154.665,4.8273365014709215,0.16666666666666666,0.5,0.18974992632576154,0.20675350018757985,0.04802282576039303,62
COSMORAMA,351290,0.722,4.591253,7289,441.68,0.16502898025719978,0,0,0.5030119293374506,0.5758445400497006,0.4952456945223923,29
COTIA,351300,0.78,5.122548999999999,257882,323.994,7.959468385217009,0.043668122270742356,0.18777292576419213,0.297800466185257,0.30148797459309623,0.10878738503523569,37
CRISTAIS PAULISTA,351320,0.734,2.26171,8803,385.23,0.22851283648729329,0.6666666666666666,1,0.3663894647548111,0.37376625649408224,0.20913841671064182,63
CRUZEIRO,351340,0.788,2.974319,82895,305.699,2.7116542743025,0.3333333333333333,0,0.33281283980481413,0.3362642219756007,0.21462832306829027,78
CUBATÃO,351350,0.737,10.159709,132521,142.879,9.275050917209668,0.015873015873015872,0.05555555555555555,0.2251550494096849,0.23549224655228537,0.16238507390085538,40.5
DESCALVADO,351370,0.76,4.73278,34097,753.706,0.452391250699875,0.022727272727272728,0.18181818181818182,0.3609127897700378,0.41584203491448146,0.41359811949540515,38.5
DIADEMA,351380,0.757,3.485575,429550,30.732,139.77287517896656,0.10344827586206896,0.367816091954023,0.32045382664545713,0.32502723244681725,0.1031695606137769,47
DIVINOLÂNDIA,351390,0.734,2.494084,11027,223.749,0.49282901823024905,0,0.125,0.45794929943386636,0.5310479605213745,0.5069158278815645,41
DOBRADA,351400,0.718,1.304555,9088,149.729,0.6069632469327919,0,0,0.31662412125451367,0.30395336048605404,0.06906265055818817,60.5
DOIS CÓRREGOS,351410,0.725,2.389669,27704,632.972,0.4376812876398956,0,0,0.29039133809787526,0.32975337660961723,0.20301031801155578,27
DOLCINÓPOLIS,351420,0.742,2.184564,2108,77.939,0.27046793004785796,0,0,0.5040511038799141,0.5974042890739448,0.7316393079517806,42
DOURADO,351430,0.738,7.072394999999999,8883,205.874,0.431477505658801,0,0,0.37064003158989833,0.4529054105245222,0.35305629199437605,21
DRACENA,351440,0.776,2.577984,47287,487.688,0.9696158199504602,0.030303030303030304,0.12121212121212122,0.3454767020196192,0.3928510689468149,0.3344662071699918,38
DUARTINA,351450,0.748,1.9047830000000001,12421,264.557,0.46950184648298854,0,0.14285714285714285,0.39033758424213244,0.45962097931448964,0.40846847017244037,31
DUMONT,351460,0.744,2.358784,10174,111.376,0.9134822582962218,0,0.26666666666666666,0.3623661478288765,0.3577495854556899,0.18019005698136428,23
ECHAPORÃ,351470,0.745,2.042697,6026,515.258,0.1169511196332711,0,1,0.43085676455415245,0.4470257804512348,0.4589573832173414,76
ELDORADO,351480,0.691,2.079532,15592,1654.256,0.09425385188265903,0.5,1,0.2628972463498476,0.2701297255156751,0.21799178953326112,84
EMBU DAS ARTES,351500,0.735,4.891466,279264,70.398,39.66930878718146,0.4444444444444444,0.5,0.2887209799175517,0.3131043929023489,0.06871428213841468,55.5
EMBU GUAÇU,351510,0.749,1.629333,70402,155.641,4.523358241080436,0.125,0.5,0.2907401611225274,0.30761532469712644,0.17615889894792947,68
EMILIANÓPOLIS,351512,0.727,1.9284,3238,225.167,0.14380437630736298,0,0,0.387831656318046,0.5369746212198159,0.4377457337612012,69
ENGENHEIRO COELHO,351515,0.732,3.270136,21712,109.941,1.974877434260194,1,1,0.3189089328703902,0.3019682878551774,0.052269177239363245,78
ESPÍRITO SANTO DO PINHAL,351518,0.787,3.243636,44607,389.235,1.1460171875602143,0.018518518518518517,0.1111111111111111,0.3309588669206607,0.34897309937443916,0.36003191151404723,38
ESPÍRITO SANTO DO TURVO,351519,0.696,1.646612,4926,193.666,0.25435543667964433,0,0,0.36211719670355647,0.4031638411749383,0.18359622979408535,24
ESTIVA GERBI,355730,0.74,2.988347,11507,74.144,1.5519799309451876,0,0,0.3261853418732645,0.3256674158530961,0.12667593671831415,52
ESTRELA D'OESTE,351520,0.76,7.437784,8420,296.281,0.2841896712917804,0,0,0.5130303887660272,0.5552857829333593,0.5131582730849538,49
ESTRELA DO NORTE,351530,0.74,1.8316560000000002,2774,264.987,0.10468438074320627,0,0,0.3465861187877509,0.45463671224594476,0.36287157071222564,24
EUCLIDES DA CUNHA PAULISTA,351535,0.704,1.689329,9280,573.894,0.16170233527445835,0,0,0.290845718799545,0.2720358398784151,0.18483344992510528,76
FERNANDO PRESTES,351560,0.758,3.3167169999999997,5805,169.99,0.341490675922113,0,0.14285714285714285,0.38883308004244116,0.5008146690616347,0.5785600517709076,51
FERNANDÓPOLIS,351550,0.797,2.914874,69680,549.797,1.2673768681895317,0.045454545454545456,0.18181818181818182,0.39607242706634965,0.46149161559905055,0.45167980040050704,40.5
FERNÃO,351565,0.703,2.935998,1739,100.504,0.17302793918650003,0,0.25,0.42075190190779316,0.5321690365002365,0.4912695368134935,39.5
FERRAZ DE VASCONCELOS,351570,0.738,1.634403,198661,29.564,67.196928697064,0.13043478260869565,0.4782608695652174,0.21660138900143433,0.22432307341306593,0.08207627055256,51
FLORA RICA,351580,0.727,2.532916,1397,224.711,0.062168741183119644,0,0.25,0.6124306757979663,0.7363824430750049,0.635634145483247,58.5
FLÓRIDA PAULISTA,351600,0.715,1.4264370000000002,14936,524.138,0.28496312039958943,0.03125,0.09375,0.2279360281970142,0.3002858772231974,0.27640187224671614,43
FLORÍNEA,351610,0.713,5.042289,2631,225.886,0.11647468191919819,1,1,1,1,0.6019298036655875,74
FRANCA,351620,0.78,2.8518779999999997,358539,605.679,5.919620789229939,0.2857142857142857,0.7346938775510204,0.33830178770829644,0.32428340192291716,0.173355743870609,68
FRANCISCO MORATO,351630,0.703,0.8719399999999999,179372,49.001,36.60578355543765,0.04672897196261682,0.14953271028037382,0.3111162969888284,0.2920371986216676,0.043871745836533096,37
FRANCO DA ROCHA,351640,0.731,1.965005,158438,132.775,11.932818678215027,0.04918032786885246,0.18032786885245902,0.358973511804798,0.3187725339563144,0.12033409049490593,33
GÁLIA,351660,0.709,2.164397,6419,355.914,0.18035255707839537,0.08333333333333333,0.5,0.41180948454997546,0.4861492663150404,0.5414492368566071,65.5
GARÇA,351670,0.769,2.687437,44429,555.807,0.799360209569149,0.015873015873015872,0.07936507936507936,0.3313170680205147,0.3513443269308266,0.2570043589569801,39
GAVIÃO PEIXOTO,351685,0.719,18.628772,4841,243.766,0.19859209241649778,0,0,0.3576787800704759,0.4327720555290153,0.22974207182661527,23
GENERAL SALGADO,351690,0.747,2.284877,10855,494.376,0.21956972021295534,0,0.6666666666666666,0.3360345693691695,0.3974777449285801,0.40783482448782954,43
GETULINA,351700,0.717,1.6284530000000002,11485,676.755,0.16970691018167577,0.5,0.5,0.3434460623256418,0.3527843318738359,0.23619942180537973,38
GLICÉRIO,351710,0.735,2.114262,4842,272.8,0.17749266862170088,0,0,0.30095552900162004,0.3580004209242477,0.2498211165232599,41
GUAIÇARA,351720,0.739,1.629889,12416,277.154,0.4479819883530456,0,0.5,0.2992740503282065,0.32989433285696057,0.14860038708824694,55
GUAÍRA,351740,0.753,8.016983999999999,41283,1258.465,0.3280424962156278,0,0,0.3606898978207435,0.40588654670853075,0.25611044522727366,40
GUAPIAÇU,351750,0.725,2.600859,22087,325.126,0.679336626415605,0.5,0.5,0.3451700296111085,0.34199883844691553,0.18815972564270186,55.5
GUAPIARA,351760,0.675,1.887432,16896,408.292,0.41382148070498564,0.2,0,0.4145870315927253,0.4138186704407265,0.19426125964754382,45
GUARÁ,351770,0.718,2.080461,21394,362.183,0.5906958636932158,0,0.3076923076923077,0.2810012904068532,0.3475677544819422,0.28037423902238595,47
GUARAÇAÍ,351780,0.719,3.27704,8258,569.197,0.14508157983966888,0,0.5,0.321398835488119,0.399669591286963,0.41410696649845335,56
GUARACI,351790,0.737,2.968317,11382,641.501,0.17742762676909313,0.5,0,0.2947288847454517,0.3246177692416834,0.26167346141457604,62.5
GUARANI D'OESTE,351800,0.732,1.775548,1996,85.7,0.23290548424737456,0,0,0.42511764194219115,0.5528002131351716,0.625803094406651,42
GUARARAPES,351820,0.763,2.776452,33257,955.637,0.34800871042037934,0,0,0.31509119864141955,0.3809052264984365,0.28525831383937655,31
GUARAREMA,351830,0.731,4.799777,30465,270.816,1.124933534207728,0.1111111111111111,0.3333333333333333,0.40790078875078073,0.42517945751935354,0.20114070880411133,63
GUARATINGUETÁ,351840,0.798,4.684929,123192,752.636,1.6368071684054444,0,0.1411764705882353,0.32877053986928534,0.3587721873633038,0.20897337760733742,39
GUARIBA,351860,0.719,2.265716,40857,270.289,1.5116042458257644,0,0,0.30091802489044833,0.360177915736463,0.10027280078492214,31
GUARUJÁ,351870,0.751,2.7031810000000003,324977,144.794,22.444092987278477,0.23076923076923078,0.5692307692307692,0.32998067162330746,0.25914791959605393,0.3493377705094643,50
GUARULHOS,351880,0.763,4.48977,1404694,318.675,44.079202949713654,0.0858433734939759,0.1852409638554217,0.29954134409882777,0.301073264058728,0.11680233137307823,41
GUATAPARÁ,351885,0.743,2.800056,7760,413.567,0.18763586069488133,1,1,0.3341579218866263,0.38682624165259744,0.26699189633686266,57
GUZOLÂNDIA,351890,0.697,1.259484,5346,252.477,0.21174205967276227,0,0,0.24949752364747635,0.31768123626995426,0.2607303087328741,62
HOLAMBRA,351905,0.793,6.653766,15605,65.577,2.3796453024688535,0.05555555555555555,0.16666666666666666,0.4005267231904631,0.4010534061383531,0.1295808161348798,52.5
HORTOLÂNDIA,351907,0.756,5.769175,237570,62.416,38.06235580620354,0.023474178403755867,0.19718309859154928,0.32844505172650185,0.33535085609670484,0.08957558276244593,40
IACRI,351920,0.733,3.015775,6269,321.948,0.19472088660280545,0,0.07142857142857142,0.383786745375574,0.4531241818305403,0.414444024262248,45.5
IBATÉ,351930,0.703,2.445414,35830,290.978,1.2313645705173586,0,0.06896551724137931,0.3059438561915755,0.3464486159125108,0.10988800829003864,33
IBIRÁ,351940,0.74,2.047508,12639,271.912,0.46481950042660863,0,0.14285714285714285,0.355175716528364,0.3196966809495814,0.38040325763391186,35.5
IBIRAREMA,351950,0.708,2.39511,7926,228.23,0.3472812513692328,0,0.5,0.22942900891265297,0.31017687985962666,0.31505046816744514,68
IBITINGA,351960,0.747,2.563047,61150,689.391,0.8870147710080347,0,0.2,0.34184217698083774,0.3481580287974067,0.28086829453356355,6
IBIÚNA,351970,0.71,2.17465,80062,1058.082,0.7566710330579292,0.2222222222222222,0.2222222222222222,0.3450798055814825,0.316028418326726,0.0678180320642386,65
