Municipio,Codigo,IDHM,PIB_cap,Pop,area,densidade2021,let,Risco,dose1,dose2,reforco,Idade_mediana
ARCO ÍRIS,350335,0.722,2.927395,1755,264.904,0.06625041524476791,0.025423728813559324,0.13559322033898305,0.5107423515161608,0.6498751410951409,0.6812947970554512,34.5
AREALVA,350340,0.744,2.713555,8665,506.226,0.1711686084871184,0.02875399361022364,0.04472843450479233,0.3402826397081652,0.4307565752965863,0.35488972970533317,36
AREIAS,350350,0.697,1.112684,3906,305.227,0.12797033027877613,0.0056179775280898875,0.02247191011235955,0.3394080961486563,0.4025076271217453,0.2843276314045078,36
AREIÓPOLIS,350360,0.695,1.2884229999999999,11186,85.907,1.3021057655371506,0.017875920084121977,0.058885383806519455,0.25022694596560846,0.2929905964878131,0.1155920617681146,36
ARIRANHA,350370,0.733,7.610811999999999,9851,132.624,0.7427765713596333,0.03150912106135987,0.22719734660033167,0.2311743452656294,0.3208329787832926,0.33181430237453535,40
ARTUR NOGUEIRA,350380,0.749,2.215659,56247,178.026,3.159482322806781,0.025517436915225403,0.0816557981287213,0.29890402532878707,0.34471361040497334,0.11968900569689118,37
ARUJÁ,350390,0.784,6.958809,92453,96.167,9.613796832593302,0.041765543426673,0.0832937826293308,0.29549877673364633,0.339282364236231,0.09341278024970502,39
ASPÁSIA,350395,0.735,1.9290580000000002,1815,69.373,0.2616291640840096,0.041666666666666664,0.1527777777777778,0.4033705950942512,0.5069602226457715,0.3873440561722242,36
ASSIS,350400,0.805,3.244396,105768,460.609,2.2962642935765474,0.03713589416270164,0.1314842752698155,0.3512881067380583,0.3883753421635653,0.30935582883393065,39
ATIBAIA,350410,0.765,5.049862,145378,478.521,3.038069384624708,0.023941999662788736,0.140954307873883,0.3889595161596624,0.3908670215911323,0.2907428354935605,40
AURIFLAMA,350420,0.773,2.015543,15316,434.498,0.3524987456789214,0.046181172291296625,0.15896980461811722,0.27083855887692365,0.33938626302284675,0.33014933497188875,43
AVAÍ,350430,0.714,5.064408,5467,540.689,0.10111172966344795,0.03058103975535168,0.06422018348623854,0.28091635874112875,0.370778402409542,0.4736766441696323,37
AVANHANDAVA,350440,0.705,2.378213,14063,338.37,0.41561013092177207,0.03164556962025317,0.1291139240506329,0.23522134681784984,0.2903869075156013,0.15700669346643684,38
AVARÉ,350450,0.767,3.0391619999999997,91792,1213.055,0.7567010564236576,0.02542971509300683,0.06934306569343066,0.36309121828207763,0.3961099173202369,0.29939374996790585,38
BADY BASSITT,350460,0.746,2.050481,18013,110.372,1.6320262385387598,0.02378964941569282,0.13146911519198665,0.4550813053228973,0.5156883578268114,0.22038510476530848,37
BALBINOS,350470,0.669,1.040542,6127,91.635,0.6686309816118294,0.011111111111111112,0.16666666666666666,0.26738614736377625,0.35111405756973824,0.08672622187402479,38.5
BÁLSAMO,350480,0.756,2.257502,9209,149.881,0.6144207738138924,0.03571428571428571,0.11122448979591837,0.3393639458360472,0.4469566900375857,0.3800141721688738,39
BANANAL,350490,0.733,1.693775,11039,616.429,0.17907982914496237,0.004975124378109453,0.01990049751243781,0.3390803164833961,0.3578278534263071,0.30938592582896396,40
BARÃO DE ANTONINA,350500,0.711,1.54826,3525,153.142,0.23017852711862194,0.019189765458422176,0.11940298507462686,0.36171313473962696,0.45971007502103733,0.3804195449172948,32
BARBOSA,350510,0.699,1.2939479999999999,7532,205.212,0.3670350661754674,0.029585798816568046,0.0670611439842209,0.2397169117256119,0.27025271878327606,0.22377968300801102,37
BARIRI,350520,0.75,3.318553,35844,444.405,0.8065615823404327,0.04672897196261682,0.17133956386292834,0.2566809067569829,0.29056220292963,0.2572987822767613,41
BARRA BONITA,350530,0.788,3.550064,36125,150.121,2.406392176977238,0.02489795918367347,0.07061224489795918,0.34257081256474764,0.46040815198677276,0.36339013704830175,41
BARRA DO CHAPÉU,350535,0.66,1.4278540000000002,5794,405.681,0.14282157655892191,0.04032258064516129,0.024193548387096774,0.29209834249678346,0.35458450481410414,0.12658651148172767,38
BARRA DO TURVO,350540,0.641,1.184074,7606,1007.684,0.07548001159093526,0.03110047846889952,0.09330143540669857,0.3505181813259961,0.3242459492354653,0.30273339944503674,43
BARRETOS,350550,0.789,4.004622,123546,1566.161,0.7888461020291017,0.03876218010493629,0.12752971410215228,0.3648041564735947,0.4302433183455313,0.36804425635798055,38
BARRINHA,350560,0.725,1.5960290000000001,33537,146.025,2.2966615305598355,0.05718475073313783,0.15542521994134897,0.28598556184836027,0.2914643543425681,0.059323909839533284,39
BARUERI,350570,0.786,18.638233,279704,65.701,42.57225917413738,0.03249197387357467,0.11696003542566147,0.34912796262340157,0.38647322646602816,0.10525495021799493,39
BASTOS,350580,0.751,4.579198,20952,170.912,1.2258940273357049,0.022933011466505733,0.1351840675920338,0.4028318923692992,0.46987974959856454,0.3092608348026672,38
BATATAIS,350590,0.761,2.563634,63438,849.526,0.7467458323818223,0.027484608619173262,0.14291996481970096,0.3245513608475088,0.3935573137964352,0.3165706559288382,39
BAURU,350600,0.801,3.912144,381706,667.684,5.716866062388794,0.029154054484626414,0.127210450852318,0.3354891312133211,0.3656577230472548,0.2805172099258444,39
BEBEDOURO,350610,0.78,4.319116999999999,77612,683.192,1.1360203281068866,0.13333333333333333,0.09887005649717515,0.35187149779414345,0.4136112267173843,0.3287114273653746,43
BENTO DE ABREU,350620,0.744,5.669961,3028,301.687,0.10036892540944754,0.01990049751243781,0.16417910447761194,0.28738958855040914,0.35716200109019763,0.2821741939677696,37
BERNARDINO DE CAMPOS,350630,0.734,1.9777189999999998,11168,244.158,0.45740872713570724,0.03622047244094488,0.050393700787401574,0.4554892512207159,0.5330611791564432,0.3789560417423921,37
BERTIOGA,350635,0.73,2.738429,66154,491.546,1.345835384684241,0.030837004405286344,0.08370044052863436,0.3690897759954396,0.336057199489798,0.20660022333606182,38
BILAC,350640,0.768,2.428498,8197,158.025,0.5187153931339978,0.023346303501945526,0.03696498054474708,0.3024104102293732,0.3845169842247797,0.399135969970026,41
BIRIGUI,350650,0.78,2.7268689999999998,126094,530.031,2.378992926828808,0.03565128586018011,0.11976603843654257,0.3095515391878581,0.34164153176599366,0.21293892009020615,39
BIRITIBA MIRIM,350660,0.712,2.1320349999999997,33265,317.406,1.0480268173884553,0.07341772151898734,0.16835443037974684,0.2756727427688023,0.3027249174517667,0.1341152944351767,42
BOA ESPERANÇA DO SUL,350670,0.681,2.087723,15111,690.748,0.2187628483904405,0.010353753235547885,0.061259706643658325,0.2686445434448026,0.34301025810019964,0.21251354466992947,34
BOCAINA,350680,0.742,1.7819209999999999,12571,363.926,0.3454273671021032,0.020671834625323,0.04909560723514212,0.26947453955880857,0.3517982164214626,0.2614017088467835,37
BOFETE,350690,0.705,1.6223,12107,653.541,0.1852523407100702,0.03130434782608696,0.08521739130434783,0.2718546277672809,0.29673172333521153,0.17299592183759524,38
BOITUVA,350700,0.78,3.982936,63310,248.954,2.543040079693437,0.0376626973137635,0.0850180005538632,0.3021687681105181,0.3315958245097456,0.13231347468269358,39
BOM JESUS DOS PERDÕES,350710,0.713,3.6485980000000002,26506,108.366,2.4459701382352397,0.01504297994269341,0.0494269340974212,0.2858238026623501,0.3274127257564802,0.0696684711645831,38
BOM SUCESSO DE ITARARÉ,350715,0.66,1.597241,4013,133.578,0.3004237224692689,0.005319148936170213,0.06382978723404255,0.296432385681604,0.3805823860940871,0.13215932680481635,32
BORÁ,350720,0.746,8.479614999999999,839,118.951,0.07053324478146464,0.009259259259259259,0.037037037037037035,0.4918674632200405,0.5714159565441845,0.5499156890579335,36
BORACÉIA,350730,0.754,8.022855,4913,122.11,0.4023421505200229,0.021052631578947368,0.13157894736842105,0.32383957163492383,0.37768155022308797,0.314896923570581,35
BORBOREMA,350740,0.73,2.337491,16278,552.256,0.2947546065592769,0.02995169082125604,0.2318840579710145,0.3366294674400649,0.45152073500028705,0.256527972576921,38
BOREBI,350745,0.705,2.490582,2713,347.989,0.0779622344384449,0.010362694300518135,0.08808290155440414,0.31484023879197254,0.4183110648532649,0.07404540901304646,37
BOTUCATU,350750,0.8,3.1925209999999997,149718,1482.642,1.0098054688859481,0.019613443777968198,0.10977815862134628,0.41911402106025836,0.4628319310152301,0.6033188514251978,35
BRAGANÇA PAULISTA,350760,0.776,3.7813449999999995,172346,512.584,3.3622976916954106,0.02986161689730517,0.07938820101966497,0.3917212543636585,0.41201714604735024,0.2973252564776119,37
BRAÚNA,350770,0.737,1.743566,5795,195.176,0.2969115055129729,0.039119804400977995,0.0488997555012225,0.30146535600691327,0.3633949762304749,0.2744575536022876,40
BREJO ALEGRE,350775,0.71,2.927106,2911,105.689,0.2754307449214204,0.01990049751243781,0.05970149253731343,0.29348043235189836,0.34793043354610886,0.3125861289343141,36
BRODOWSKI,350780,0.755,2.720314,25605,278.458,0.9195282591988737,0.027724049000644745,0.13088330109606705,0.326346751331428,0.36340399414304786,0.26046106818494175,39
BROTAS,350790,0.74,2.7225669999999997,24862,1101.373,0.2257364217208884,0.02660300136425648,0.1466575716234652,0.3294676454359429,0.38410498372214663,0.20439687087673902,37
BURI,350800,0.667,2.090586,20050,1196.462,0.16757740738945323,0.036120401337792644,0.06220735785953177,0.34462971147844473,0.3343073350018443,0.11205095566186343,37
BURITAMA,350810,0.763,3.7385309999999996,17414,326.921,0.5326669134133323,0.026938239159001315,0.19448094612352168,0.34169102742740554,0.4403125794242845,0.3787814398368342,39
BURITIZAL,350820,0.735,4.001923000000001,4547,266.42,0.1706703700923354,0.01932367149758454,0.028985507246376812,0.31149508663838243,0.3116780765707322,0.26443591343509826,37
CABRÁLIA PAULISTA,350830,0.694,1.9260490000000001,4222,239.974,0.17593572637035682,0.02356902356902357,0.10774410774410774,0.37231766416994877,0.45494869331667637,0.38463722782225923,37
CABREÚVA,350840,0.738,9.551816,51130,260.234,1.9647701683869137,0.03223174214606283,0.11709506323949409,0.2734827571883496,0.24230558796426027,0,38
CAÇAPAVA,350850,0.788,4.61925,95752,368.99,2.59497547359007,0.03461680858941133,0.10292484265087005,0.3355047684976745,0.37592304588046516,0.19229745566891168,39
CACHOEIRA PAULISTA,350860,0.764,1.8401779999999999,33827,287.99,1.1745893954651203,0.012690355329949238,0.10088832487309644,0.3119867722435252,0.28604745670137816,0.22526886025556053,40
CACONDE,350870,0.72,1.884616,19031,468.214,0.40645943948707214,0.041005291005291,0.11507936507936507,0.3352783829877332,0.36443095885068266,0.2862999568650944,41
CAFELÂNDIA,350880,0.742,2.855067,17917,920.28,0.194690746294606,0.10305343511450382,0.21755725190839695,0.30694868778427536,0.364272230541384,0.2638066434548053,41.5
CAIABU,350890,0.729,1.389364,4195,253.352,0.16557990463860559,0.015037593984962405,0.09022556390977443,0.35975890245810344,0.41022887854580314,0.16956845942930282,39
CAIEIRAS,350900,0.781,3.5517309999999997,104044,97.642,10.655660473976363,0.035431429762401004,0.08441017090454356,0.2804668374096084,0.3179980646094334,0.14902069998103407,39
CAIUÁ,350910,0.697,1.3036290000000001,6017,551.159,0.10916994914353209,0.03404255319148936,0.07234042553191489,0.5622796355029985,0.6127495831561599,0.23912144352766782,36
CAJAMAR,350920,0.728,22.435959,79034,131.386,6.015404989877156,0.0459200528576148,0.11826891311529568,0.339279357614556,0.4183369546730023,0.07470659569575142,38
CAJATI,350925,0.694,5.077698000000001,28441,454.436,0.6258527053314438,0.024293505205751114,0.05304908279623203,0.40016605298542285,0.3998705329350023,0.13840911286399135,39
CAJOBI,350930,0.734,1.487372,10649,176.929,0.6018798501093658,0.024875621890547265,0.0945273631840796,0.3544892484054964,0.4237437094041109,0.2615840098638867,41
CAJURU,350940,0.713,2.206152,26613,660.088,0.4031735162584383,0.029285099052540915,0.04909560723514212,0.29941688643944736,0.31974929554213843,0.28022669690993307,40
CAMPINA DO MONTE ALEGRE,350945,0.717,1.8135709999999998,6088,184.479,0.3300104618953919,0.05154639175257732,0.22422680412371135,0.43465733886611213,0.560749682389143,0.2332119455715321,39
CAMPINAS,350950,0.805,5.141744,1223237,794.571,15.394936387056662,0.04536769018294644,0.16714910040297407,0.3221098998217712,0.3483325679338346,0.25487466415273435,40
CAMPO LIMPO PAULISTA,350960,0.769,2.521106,86407,79.403,10.882082540961928,0.04525862068965517,0.10183189655172414,0.2761498380093627,0.285651090969408,0.11782297749034687,39
CAMPOS DO JORDÃO,350970,0.749,2.410748,52713,289.981,1.8178087529872646,0.021746082507195393,0.09625839462743845,0.3345391970114318,0.41071933657683773,0.17764913264477297,37
CAMPOS NOVOS PAULISTA,350980,0.706,2.8746560000000003,5028,484.199,0.10384160231640296,0.05,0.2857142857142857,0.35114504594255186,0.39152297203115793,0.2739250998949335,41
CANANÉIA,350990,0.72,2.397774,12542,1237.354,0.10136145355330811,0.03722084367245657,0.08684863523573201,0.36753247268951067,0.4018779485192155,0.27791227515803796,39
CANAS,350995,0.704,2.062306,5268,53.261,0.9890914552862319,0,0.11926605504587157,0.2419194706015466,0.33079872678608885,0.12420525171293878,40
CÂNDIDO MOTA,351000,0.747,3.73726,31410,595.811,0.5271805992168658,0.04212727815954586,0.13922916044218703,0.3157088527607539,0.37721199784803,0.29358107080285006,38
CÂNDIDO RODRIGUES,351010,0.789,3.591703,2805,70.892,0.39567229024431533,0.1,0.26,0.40543973499080144,0.5382133243471788,0.5327137293608826,39
CANITAR,351015,0.68,3.671302,5365,57.459,0.9337092535547085,0.03054448871181939,0.04780876494023904,0.31456432989202693,0.35031172714955194,0.12481934195001876,33
CAPÃO BONITO,351020,0.721,1.9221419999999998,47098,1640.23,0.28714265682251877,0.0235467255334805,0.033603139563404466,0.3396146722635114,0.37405729151489636,0.17926919042974715,37
CAPELA DO ALTO,351030,0.699,1.334401,21257,169.89,1.251221378539055,0.02404809619238477,0.06012024048096192,0.3801428860874413,0.3792417427310265,0.08031299137552617,36
CAPIVARI,351040,0.75,3.7353400000000003,56973,322.878,1.7645364503001133,0.017664023071377072,0.08759913482335976,0.2744990383235043,0.31367163741689125,0.15910462843751372,39
CARAGUATATUBA,351050,0.759,2.780288,125194,484.947,2.581601700804418,0.023487773487773488,0.08494208494208494,0.35354550953398994,0.436820454901322,0.169402448691161,38.5
CARAPICUÍBA,351060,0.749,1.441333,405375,34.546,117.34354194407457,0.03897579890359674,0.10509426393902928,0.2364545130862417,0.2621909344208223,0.07379874332627998,40
CARDOSO,351070,0.722,2.077049,12371,639.248,0.19352426601256476,0.0351668169522092,0.10279531109107304,0.3510790144089734,0.4247312185215079,0.40111324211569516,41
CASA BRANCA,351080,0.73,2.748844,30655,864.225,0.3547108681188348,0.03988737681839512,0.08962928202721727,0.319275581817285,0.32232762004771426,0.2662522178195945,37
CÁSSIA DOS COQUEIROS,351090,0.734,5.858194,2488,191.683,0.12979763463635272,0,0,0.5924573001878456,0.602337502398928,0.25786788244305264,40
CASTILHO,351100,0.731,4.170815,21521,1065.318,0.2020147974595379,0.04978962131837307,0.09887798036465638,0.2888825153524971,0.3296946449904421,0.2567477312623363,39
CATANDUVA,351110,0.785,3.461118,123114,290.596,4.236603394403226,0.044114387053868324,0.10175127466193748,0.3329531125165418,0.38468353742991324,0.353000358504109,40
CATIGUÁ,351120,0.751,1.507911,7905,148.393,0.5327070683927139,0.06136363636363636,0.11818181818181818,0.30847290522411003,0.3890599925455501,0.3141334983866705,39.5
CEDRAL,351130,0.766,3.4238370000000002,9452,197.838,0.47776463571204725,0.01932367149758454,0.16666666666666666,0.4406590989948439,0.46978436292322434,0.3920282538491938,39
CERQUEIRA CÉSAR,351140,0.729,3.060521,20391,511.621,0.3985567441524097,0.02635542168674699,0.0625,0.44102737767866923,0.5085012959247984,0.24900545211891137,36
CERQUILHO,351150,0.782,3.8133410000000003,50631,127.803,3.9616440928616696,0.02659437128840692,0.13916860315001292,0.2902475948430203,0.3576218240008718,0.18308054411300773,36
CESÁRIO LANGE,351160,0.706,2.412803,18595,190.392,0.9766691877809993,0.030221262817053427,0.048569886670264434,0.3565767592583447,0.37961307584560877,0.13057831514036156,36
CHARQUEADA,351170,0.736,2.080695,17539,175.846,0.9974068218782344,0.03745743473325766,0.16345062429057888,0.3093917886862037,0.3333169155019123,0.1749367905204097,39
CHAVANTES,355720,0.729,1.670608,12418,188.727,0.6579874633730202,0.031161473087818695,0.049102927289896126,0.3251638640807056,0.37016011728086556,0.21723869528724662,36
CLEMENTINA,351190,0.725,2.594535,8894,168.59,0.5275520493504953,0.02824858757062147,0.15630885122410546,0.22495588555469864,0.33168119653984884,0.2259998220863714,39
COLINA,351200,0.757,6.021814,18601,422.303,0.4404657319507557,0.05,0.07435897435897436,0.3533764417957692,0.3348802228226445,0.22790122100472604,40
COLÔMBIA,351210,0.71,5.320743,6223,728.648,0.08540474961847147,0.02391304347826087,0.09130434782608696,0.41778426011459696,0.5031935134967952,0.3129065849793673,38
CONCHAL,351220,0.708,2.488449,28491,182.793,1.5586483071014754,0.029359953024075163,0.08866705813270699,0.4632126800629685,0.40094127744235775,0.16739685559761455,38
CONCHAS,351230,0.736,1.9830729999999999,18138,466.12,0.3891272633656569,0.030213270142180094,0.06575829383886256,0.29816097348393744,0.3234255601089092,0.24334716241055482,36
CORDEIRÓPOLIS,351240,0.758,11.651963,25116,137.579,1.8255693092695833,0.019584916691026015,0.07512423268050278,0.3387316126836225,0.38833919602538597,0.2675700920159981,35
COROADOS,351250,0.719,2.7648490000000003,6197,246.825,0.25106857084979234,0.02663934426229508,0.06762295081967214,0.26726270032080984,0.3240087327566063,0.2717002877987063,38
CORONEL MACEDO,351260,0.69,1.625872,4591,303.83,0.15110423592140343,0.034782608695652174,0.07173913043478261,0.6009337126956064,0.6261511266736672,0.4148421154637902,38
CORUMBATAÍ,351270,0.754,6.141868,4072,278.622,0.1461478275225933,0.02030456852791878,0.06598984771573604,0.3353048032706203,0.41763374494528865,0.3198487307177539,36
COSMÓPOLIS,351280,0.769,2.2410360000000003,74662,154.665,4.8273365014709215,0.022932884494003786,0.08605091521144541,0.18491199961930566,0.20675350018757985,0.04802282576039303,39
COSMORAMA,351290,0.722,4.591253,7289,441.68,0.16502898025719978,0.04177545691906005,0.1409921671018277,0.49018697127960315,0.5758445400497006,0.4952456945223923,38
COTIA,351300,0.78,5.122548999999999,257882,323.994,7.959468385217009,0.040457655107336635,0.12656286860108515,0.29020764727644116,0.30148797459309623,0.10878738503523569,39
CRAVINHOS,351310,0.756,3.4165629999999996,35858,311.423,1.1514242685993006,0.03542673107890499,0.286634460547504,0.3653277251894286,0.39209456103850676,0.15702332174449352,43
CRISTAIS PAULISTA,351320,0.734,2.26171,8803,385.23,0.22851283648729329,0.012629161882893225,0.0539609644087256,0.357047878115888,0.37376625649408224,0.20913841671064182,35
CRUZÁLIA,351330,0.774,4.977812999999999,2021,149.33,0.13533784236255272,0.026785714285714284,0.044642857142857144,1,0.7948224726632346,0.33696967130109207,39
CRUZEIRO,351340,0.788,2.974319,82895,305.699,2.7116542743025,0.012755779962795642,0.07015678979537603,0.32432733387012996,0.3362642219756007,0.21462832306829027,41
CUBATÃO,351350,0.737,10.159709,132521,142.879,9.275050917209668,0.049573055028463,0.10436432637571158,0.2194144220074775,0.23549224655228537,0.16238507390085538,41
CUNHA,351360,0.684,1.197143,21373,1407.25,0.1518777758038728,0.022727272727272728,0.1318181818181818,0.3756476317589385,0.43162334463484403,0.24485855836481632,42
DESCALVADO,351370,0.76,4.73278,34097,753.706,0.452391250699875,0.022910479422995334,0.171828595672465,0.35171083824288774,0.41584203491448146,0.41359811949540515,36
DIADEMA,351380,0.757,3.485575,429550,30.732,139.77287517896656,0.06310278313585009,0.1680903830256269,0.31228343018663357,0.32502723244681725,0.1031695606137769,40
DIRCE REIS,351385,0.741,3.213362,1805,88.133,0.20480410288995043,0.03508771929824561,0.21052631578947367,0.3474096430452281,0.5056559311584364,0.5008059057545255,42
DIVINOLÂNDIA,351390,0.734,2.494084,11027,223.749,0.49282901823024905,0.030902348578491966,0.04326328800988875,0.4462732730509615,0.5310479605213745,0.5069158278815645,38
DOBRADA,351400,0.718,1.304555,9088,149.729,0.6069632469327919,0.024922118380062305,0.06542056074766354,0.30855136822748197,0.30395336048605404,0.06906265055818817,39
DOIS CÓRREGOS,351410,0.725,2.389669,27704,632.972,0.4376812876398956,0.021220159151193633,0.04509283819628647,0.2829874247625138,0.32975337660961723,0.20301031801155578,37
DOLCINÓPOLIS,351420,0.742,2.184564,2108,77.939,0.27046793004785796,0.014388489208633094,0.1079136690647482,0.49119965068518306,0.5974042890739448,0.7316393079517806,33
DOURADO,351430,0.738,7.072394999999999,8883,205.874,0.431477505658801,0.01386748844375963,0.05084745762711865,0.3611900710969915,0.4529054105245222,0.35305629199437605,34
DRACENA,351440,0.776,2.577984,47287,487.688,0.9696158199504602,0.053513071895424834,0.12990196078431374,0.33666831407700903,0.3928510689468149,0.3344662071699918,41
DUARTINA,351450,0.748,1.9047830000000001,12421,264.557,0.46950184648298854,0.03322784810126582,0.060126582278481014,0.3803854084499983,0.45962097931448964,0.40846847017244037,37
