Municipio,Codigo,IDHM,PIB_cap,Pop,area,densidade2021,let,Risco,dose1,dose2,reforco,Idade_mediana
ALUMÍNIO,350115,0.766,11.388793,18903,83.66,2.2595027492230457,0.03225806451612903,0.13563049853372433,0.29158135243410455,0.3387290476015407,0.13748713314302954,40
ÁLVARES FLORENCE,350120,0.728,3.22457,3616,362.411,0.09977622092044668,0.01967799642218247,0.09660107334525939,0.4442534335372845,0.5405370290966995,0.5149851963102908,41
ÁLVARES MACHADO,350130,0.758,2.137406,25078,347.647,0.7213639122443167,0.03192446043165468,0.11420863309352518,0.3239432064648355,0.37587209691435136,0.2678614634916475,39
ÁLVARO DE CARVALHO,350140,0.688,0.963245,5320,153.662,0.34621441865913494,0.017857142857142856,0.04642857142857143,0.5341386267930426,0.5897960064568939,0.22204798039469942,34
ALVINLÂNDIA,350150,0.722,1.619038,3251,84.879,0.383015822523828,0.07758620689655173,0.3448275862068966,0.30118088569109414,0.3749152052031896,0.24613600074072825,45.5
AMERICANA,350160,0.811,4.779348000000001,244370,133.912,18.248551287412628,0.0310715101667809,0.09033584647018505,0.3247725680381867,0.338617081494751,0.2032160211071778,40
AMÉRICO BRASILIENSE,350170,0.751,2.4008700000000003,41545,122.958,3.378796011646253,0.023401360544217688,0.36,0.23458054469502548,0.2677229240195076,0.21607534405684192,38
AMÉRICO DE CAMPOS,350180,0.745,1.976704,5993,252.876,0.23699362533415588,0.028004667444574097,0.16686114352392065,0.34021027429989026,0.4527823659212308,0.46371604181920223,41
AMPARO,350190,0.785,6.480487999999999,73145,445.323,1.64251565717468,0.02842025699168556,0.06681783824640967,0.35279294781876347,0.40086738683414,0.29755069723875455,39
ANALÂNDIA,350200,0.754,3.729853,5115,325.953,0.15692446457004539,0.008547008547008548,0.17094017094017094,0.2776564408687686,0.3255680075039186,0.20452617559853023,39
ANDRADINA,350210,0.779,3.366169,57245,964.226,0.5936886165691446,0.04156791248860529,0.18468550592525068,0.3639278881613473,0.4035602721118252,0.28351578278784556,40
ANGATUBA,350220,0.719,4.038656,25724,1027.288,0.250406896605431,0.024528972627088516,0.19054390330607893,0.3934334588204075,0.3315957686392738,0.13633383384536113,39
ANHEMBI,350230,0.721,2.714444,6911,736.557,0.0938284477643957,0.03559870550161812,0.11650485436893204,0.28444260959057494,0.3321492674109563,0.21728077389763206,38
ANHUMAS,350240,0.741,1.831706,4172,320.84,0.13003366163819974,0.02413793103448276,0.1310344827586207,0.33803002077189986,0.42413488647844183,0.26591341498632415,39
APARECIDA,350250,0.755,2.9969650000000003,36211,120.89,2.9953676896352057,0.041718815185648725,0.13975803087192323,0.32373419563833333,0.31902753455323235,0.17971343714113922,43
APARECIDA D'OESTE,350260,0.721,3.036595,4122,179.004,0.23027418381712142,0.02064896755162242,0.11799410029498525,0.7660576593445101,0.8254011781425101,0.6487527844651226,42
APIAÍ,350270,0.71,2.4247229999999997,24081,974.322,0.24715648420132155,0.05648665425201738,0.0856610800744879,0.36015802051850593,0.42202048099451056,0.19908719405187023,38
ARAÇARIGUAMA,350275,0.704,14.966866,23343,145.204,1.6076003415883857,0.03667214012041598,0.10727969348659004,0.2960196770343075,0.27388158124855416,0.04699770520688753,37
ARAÇATUBA,350280,0.788,3.7521169999999997,199210,1167.126,1.7068422775261627,0.03261973261127094,0.10606701641563716,0.35065905311141676,0.3620613041254104,0.29228576637095216,39
ARAÇOIABA DA SERRA,350290,0.776,2.573156,35389,255.327,1.3860265463503663,0.030856678846934632,0.13235891189606172,0.2916371300073351,0.30736393580150045,0.19440155939435572,40
ARAMINA,350300,0.74,2.2669330000000003,5689,202.829,0.2804825739908987,0.055776892430278883,0.11553784860557768,0.35463432569787423,0.4394709309300181,0.3211176262319551,35
ARANDU,350310,0.685,1.852228,6373,285.908,0.22290387117534313,0.029605263157894735,0.049342105263157895,0.3728824462389999,0.45157372204687907,0.26343720232887613,37
ARAPEÍ,350315,0.68,1.239056,2452,156.903,0.1562748959548256,0.011583011583011582,0.10810810810810811,0.3738111155020208,0.4642898271567797,0.41093114330529396,44
ARARAQUARA,350320,0.815,4.025393,240542,1003.625,2.3967318470544274,0.025764724593118803,0.1496050469172454,0.3610369408266023,0.3934512583548348,0.3040875718521546,38
ARARAS,350330,0.781,4.186392,136739,644.831,2.1205401105095754,0.022514333659628023,0.09711928401622151,0.3207953220338778,0.3847058043178795,0.22527211342906023,39
ARCO ÍRIS,350335,0.722,2.927395,1755,264.904,0.06625041524476791,0.04790419161676647,0.15568862275449102,0.5107423515161608,0.6498751410951409,0.6812947970554512,36
AREALVA,350340,0.744,2.713555,8665,506.226,0.1711686084871184,0.021252796420581657,0.05145413870246085,0.3402826397081652,0.4307565752965863,0.35488972970533317,36
AREIAS,350350,0.697,1.112684,3906,305.227,0.12797033027877613,0.006514657980456026,0.02280130293159609,0.3394080961486563,0.4025076271217453,0.2843276314045078,38
AREIÓPOLIS,350360,0.695,1.2884229999999999,11186,85.907,1.3021057655371506,0.01484375,0.0703125,0.25022694596560846,0.2929905964878131,0.1155920617681146,37
ARIRANHA,350370,0.733,7.610811999999999,9851,132.624,0.7427765713596333,0.029797377830750895,0.21096543504171633,0.2311743452656294,0.3208329787832926,0.33181430237453535,40
ARTUR NOGUEIRA,350380,0.749,2.215659,56247,178.026,3.159482322806781,0.026100420261004204,0.099535500995355,0.29890402532878707,0.34471361040497334,0.11968900569689118,37
ARUJÁ,350390,0.784,6.958809,92453,96.167,9.613796832593302,0.037437979251240414,0.08600210494662457,0.29549877673364633,0.339282364236231,0.09341278024970502,39
ASPÁSIA,350395,0.735,1.9290580000000002,1815,69.373,0.2616291640840096,0.047619047619047616,0.16071428571428573,0.4033705950942512,0.5069602226457715,0.3873440561722242,37
ASSIS,350400,0.805,3.244396,105768,460.609,2.2962642935765474,0.0335605210939522,0.13053230955051334,0.3512881067380583,0.3883753421635653,0.30935582883393065,39
ATIBAIA,350410,0.765,5.049862,145378,478.521,3.038069384624708,0.021745350500715306,0.1363853123509776,0.3889595161596624,0.3908670215911323,0.2907428354935605,39
AURIFLAMA,350420,0.773,2.015543,15316,434.498,0.3524987456789214,0.03866432337434095,0.15934387814879905,0.27083855887692365,0.33938626302284675,0.33014933497188875,43
AVAÍ,350430,0.714,5.064408,5467,540.689,0.10111172966344795,0.028350515463917526,0.08247422680412371,0.28091635874112875,0.370778402409542,0.4736766441696323,37.5
AVANHANDAVA,350440,0.705,2.378213,14063,338.37,0.41561013092177207,0.03876739562624255,0.14512922465208747,0.23522134681784984,0.2903869075156013,0.15700669346643684,38
AVARÉ,350450,0.767,3.0391619999999997,91792,1213.055,0.7567010564236576,0.02382893902328531,0.06695660052550512,0.36309121828207763,0.3961099173202369,0.29939374996790585,38
BADY BASSITT,350460,0.746,2.050481,18013,110.372,1.6320262385387598,0.019530057979859627,0.13823619163869394,0.4550813053228973,0.5156883578268114,0.22038510476530848,37
BALBINOS,350470,0.669,1.040542,6127,91.635,0.6686309816118294,0.0037735849056603774,0.0830188679245283,0.26738614736377625,0.35111405756973824,0.08672622187402479,38
BÁLSAMO,350480,0.756,2.257502,9209,149.881,0.6144207738138924,0.0328125,0.11484375,0.3393639458360472,0.4469566900375857,0.3800141721688738,39
BANANAL,350490,0.733,1.693775,11039,616.429,0.17907982914496237,0.0030272452068617556,0.012108980827447022,0.3390803164833961,0.3578278534263071,0.30938592582896396,39
BARÃO DE ANTONINA,350500,0.711,1.54826,3525,153.142,0.23017852711862194,0.02012072434607646,0.1267605633802817,0.36171313473962696,0.45971007502103733,0.3804195449172948,31
BARBOSA,350510,0.699,1.2939479999999999,7532,205.212,0.3670350661754674,0.030349013657056147,0.07890743550834597,0.2397169117256119,0.27025271878327606,0.22377968300801102,38
BARIRI,350520,0.75,3.318553,35844,444.405,0.8065615823404327,0.050091911764705885,0.16314338235294118,0.2566809067569829,0.29056220292963,0.2572987822767613,41
BARRA BONITA,350530,0.788,3.550064,36125,150.121,2.406392176977238,0.02379105249547453,0.07887251099043185,0.34257081256474764,0.46040815198677276,0.36339013704830175,41
BARRA DO CHAPÉU,350535,0.66,1.4278540000000002,5794,405.681,0.14282157655892191,0.02756892230576441,0.022556390977443608,0.29209834249678346,0.35458450481410414,0.12658651148172767,40
BARRA DO TURVO,350540,0.641,1.184074,7606,1007.684,0.07548001159093526,0.03130148270181219,0.10049423393739704,0.3505181813259961,0.3242459492354653,0.30273339944503674,43
BARRETOS,350550,0.789,4.004622,123546,1566.161,0.7888461020291017,0.03458009880028229,0.1277346506704305,0.3648041564735947,0.4302433183455313,0.36804425635798055,39
BARRINHA,350560,0.725,1.5960290000000001,33537,146.025,2.2966615305598355,0.055299539170506916,0.16013824884792627,0.28598556184836027,0.2914643543425681,0.059323909839533284,39
BARUERI,350570,0.786,18.638233,279704,65.701,42.57225917413738,0.02818820829149333,0.12107301678381868,0.34912796262340157,0.38647322646602816,0.10525495021799493,39
BASTOS,350580,0.751,4.579198,20952,170.912,1.2258940273357049,0.022660098522167486,0.14334975369458128,0.4028318923692992,0.46987974959856454,0.3092608348026672,38
BATATAIS,350590,0.761,2.563634,63438,849.526,0.7467458323818223,0.02536924413553432,0.14960903562119895,0.3245513608475088,0.3935573137964352,0.3165706559288382,40
BAURU,350600,0.801,3.912144,381706,667.684,5.716866062388794,0.024521751975773692,0.13009331068271907,0.3354891312133211,0.3656577230472548,0.2805172099258444,39
BEBEDOURO,350610,0.78,4.319116999999999,77612,683.192,1.1360203281068866,0.07879130189212087,0.09291160689070883,0.35187149779414345,0.4136112267173843,0.3287114273653746,41
BENTO DE ABREU,350620,0.744,5.669961,3028,301.687,0.10036892540944754,0.015384615384615385,0.18769230769230769,0.28738958855040914,0.35716200109019763,0.2821741939677696,36
BERNARDINO DE CAMPOS,350630,0.734,1.9777189999999998,11168,244.158,0.45740872713570724,0.03671970624235006,0.08445532435740515,0.4554892512207159,0.5330611791564432,0.3789560417423921,38
BERTIOGA,350635,0.73,2.738429,66154,491.546,1.345835384684241,0.026531901452937462,0.07033059591492946,0.3690897759954396,0.336057199489798,0.20660022333606182,38
BILAC,350640,0.768,2.428498,8197,158.025,0.5187153931339978,0.023255813953488372,0.03372093023255814,0.3024104102293732,0.3845169842247797,0.399135969970026,41
BIRIGUI,350650,0.78,2.7268689999999998,126094,530.031,2.378992926828808,0.03315474314528837,0.11616766467065869,0.3095515391878581,0.34164153176599366,0.21293892009020615,39
BIRITIBA MIRIM,350660,0.712,2.1320349999999997,33265,317.406,1.0480268173884553,0.07310469314079422,0.16967509025270758,0.2756727427688023,0.3027249174517667,0.1341152944351767,42
BOA ESPERANÇA DO SUL,350670,0.681,2.087723,15111,690.748,0.2187628483904405,0.010262989095574085,0.07376523412443874,0.2686445434448026,0.34301025810019964,0.21251354466992947,36
BOCAINA,350680,0.742,1.7819209999999999,12571,363.926,0.3454273671021032,0.02593192868719611,0.05186385737439222,0.26947453955880857,0.3517982164214626,0.2614017088467835,36
BOFETE,350690,0.705,1.6223,12107,653.541,0.1852523407100702,0.024125452352231604,0.08685162846803378,0.2718546277672809,0.29673172333521153,0.17299592183759524,39
BOITUVA,350700,0.78,3.982936,63310,248.954,2.543040079693437,0.030979827089337175,0.08069164265129683,0.3021687681105181,0.3315958245097456,0.13231347468269358,39
BOM JESUS DOS PERDÕES,350710,0.713,3.6485980000000002,26506,108.366,2.4459701382352397,0.01360863444392304,0.06053496011262318,0.2858238026623501,0.3274127257564802,0.0696684711645831,38
BOM SUCESSO DE ITARARÉ,350715,0.66,1.597241,4013,133.578,0.3004237224692689,0.024,0.084,0.296432385681604,0.3805823860940871,0.13215932680481635,33
BORÁ,350720,0.746,8.479614999999999,839,118.951,0.07053324478146464,0.008130081300813009,0.04878048780487805,0.4918674632200405,0.5714159565441845,0.5499156890579335,40
BORACÉIA,350730,0.754,8.022855,4913,122.11,0.4023421505200229,0.025727069351230425,0.10626398210290827,0.32383957163492383,0.37768155022308797,0.314896923570581,35
BORBOREMA,350740,0.73,2.337491,16278,552.256,0.2947546065592769,0.03241053342336259,0.2099932478055368,0.3366294674400649,0.45152073500028705,0.256527972576921,39
BOREBI,350745,0.705,2.490582,2713,347.989,0.0779622344384449,0.012345679012345678,0.09465020576131687,0.31484023879197254,0.4183110648532649,0.07404540901304646,37
BOTUCATU,350750,0.8,3.1925209999999997,149718,1482.642,1.0098054688859481,0.017388109961427783,0.11002265352354129,0.41911402106025836,0.4628319310152301,0.6033188514251978,35
BRAGANÇA PAULISTA,350760,0.776,3.7813449999999995,172346,512.584,3.3622976916954106,0.026045696013203362,0.07576460879880345,0.3917212543636585,0.41201714604735024,0.2973252564776119,38
BRAÚNA,350770,0.737,1.743566,5795,195.176,0.2969115055129729,0.03294573643410853,0.06201550387596899,0.30146535600691327,0.3633949762304749,0.2744575536022876,40
BREJO ALEGRE,350775,0.71,2.927106,2911,105.689,0.2754307449214204,0.028125,0.084375,0.29348043235189836,0.34793043354610886,0.3125861289343141,36
BRODOWSKI,350780,0.755,2.720314,25605,278.458,0.9195282591988737,0.026121027427078797,0.12015672616456247,0.326346751331428,0.36340399414304786,0.26046106818494175,39
BROTAS,350790,0.74,2.7225669999999997,24862,1101.373,0.2257364217208884,0.029134917077543704,0.14343343792021515,0.3294676454359429,0.38410498372214663,0.20439687087673902,37
BURI,350800,0.667,2.090586,20050,1196.462,0.16757740738945323,0.03531914893617021,0.056595744680851066,0.34462971147844473,0.3343073350018443,0.11205095566186343,37
BURITAMA,350810,0.763,3.7385309999999996,17414,326.921,0.5326669134133323,0.025745811197384554,0.16673477727829997,0.34169102742740554,0.4403125794242845,0.3787814398368342,39
BURITIZAL,350820,0.735,4.001923000000001,4547,266.42,0.1706703700923354,0.02120141342756184,0.03180212014134275,0.31149508663838243,0.3116780765707322,0.26443591343509826,37
CABRÁLIA PAULISTA,350830,0.694,1.9260490000000001,4222,239.974,0.17593572637035682,0.025936599423631124,0.1239193083573487,0.37231766416994877,0.45494869331667637,0.38463722782225923,38
CABREÚVA,350840,0.738,9.551816,51130,260.234,1.9647701683869137,0.02645364064955474,0.11891042430591933,0.2734827571883496,0.24230558796426027,0,38
CAÇAPAVA,350850,0.788,4.61925,95752,368.99,2.59497547359007,0.029882044560943642,0.1070773263433814,0.3355047684976745,0.37592304588046516,0.19229745566891168,39
CACHOEIRA PAULISTA,350860,0.764,1.8401779999999999,33827,287.99,1.1745893954651203,0.013366750208855471,0.0998329156223893,0.3119867722435252,0.28604745670137816,0.22526886025556053,40
CACONDE,350870,0.72,1.884616,19031,468.214,0.40645943948707214,0.02865761689291101,0.11236802413273002,0.3352783829877332,0.36443095885068266,0.2862999568650944,40
CAFELÂNDIA,350880,0.742,2.855067,17917,920.28,0.194690746294606,0.09259259259259259,0.20601851851851852,0.30694868778427536,0.364272230541384,0.2638066434548053,43
CAIABU,350890,0.729,1.389364,4195,253.352,0.16557990463860559,0.02112676056338028,0.10211267605633803,0.35975890245810344,0.41022887854580314,0.16956845942930282,40
CAIEIRAS,350900,0.781,3.5517309999999997,104044,97.642,10.655660473976363,0.0304093567251462,0.07537361923326835,0.2804668374096084,0.3179980646094334,0.14902069998103407,39
CAIUÁ,350910,0.697,1.3036290000000001,6017,551.159,0.10916994914353209,0.02824858757062147,0.07344632768361582,0.5622796355029985,0.6127495831561599,0.23912144352766782,35
CAJAMAR,350920,0.728,22.435959,79034,131.386,6.015404989877156,0.04443866943866944,0.12162162162162163,0.339279357614556,0.4183369546730023,0.07470659569575142,38
CAJATI,350925,0.694,5.077698000000001,28441,454.436,0.6258527053314438,0.023573624871882474,0.05876323881106935,0.40016605298542285,0.3998705329350023,0.13840911286399135,40
CAJOBI,350930,0.734,1.487372,10649,176.929,0.6018798501093658,0.02968036529680365,0.10388127853881278,0.3544892484054964,0.4237437094041109,0.2615840098638867,40
CAJURU,350940,0.713,2.206152,26613,660.088,0.4031735162584383,0.03167115902964959,0.057951482479784364,0.29941688643944736,0.31974929554213843,0.28022669690993307,40
CAMPINA DO MONTE ALEGRE,350945,0.717,1.8135709999999998,6088,184.479,0.3300104618953919,0.046468401486988845,0.23048327137546468,0.43465733886611213,0.560749682389143,0.2332119455715321,40
CAMPINAS,350950,0.805,5.141744,1223237,794.571,15.394936387056662,0.0388650002362614,0.160350611917025,0.3221098998217712,0.3483325679338346,0.25487466415273435,40
CAMPO LIMPO PAULISTA,350960,0.769,2.521106,86407,79.403,10.882082540961928,0.044435548438751,0.10748598879103283,0.2761498380093627,0.285651090969408,0.11782297749034687,39
CAMPOS DO JORDÃO,350970,0.749,2.410748,52713,289.981,1.8178087529872646,0.02086858432036097,0.09870276367738297,0.3345391970114318,0.41071933657683773,0.17764913264477297,38
CAMPOS NOVOS PAULISTA,350980,0.706,2.8746560000000003,5028,484.199,0.10384160231640296,0.039603960396039604,0.30198019801980197,0.35114504594255186,0.39152297203115793,0.2739250998949335,42
CANANÉIA,350990,0.72,2.397774,12542,1237.354,0.10136145355330811,0.033660589060308554,0.11640953716690042,0.36753247268951067,0.4018779485192155,0.27791227515803796,40
CANAS,350995,0.704,2.062306,5268,53.261,0.9890914552862319,0.011834319526627219,0.1893491124260355,0.2419194706015466,0.33079872678608885,0.12420525171293878,41
CÂNDIDO MOTA,351000,0.747,3.73726,31410,595.811,0.5271805992168658,0.03755645352983123,0.13501307344901356,0.3157088527607539,0.37721199784803,0.29358107080285006,39
CÂNDIDO RODRIGUES,351010,0.789,3.591703,2805,70.892,0.39567229024431533,0.06315789473684211,0.23157894736842105,0.40543973499080144,0.5382133243471788,0.5327137293608826,41
CANITAR,351015,0.68,3.671302,5365,57.459,0.9337092535547085,0.030978934324659233,0.05204460966542751,0.31456432989202693,0.35031172714955194,0.12481934195001876,33
CAPÃO BONITO,351020,0.721,1.9221419999999998,47098,1640.23,0.28714265682251877,0.026115947397666234,0.045193554361918874,0.3396146722635114,0.37405729151489636,0.17926919042974715,38
CAPELA DO ALTO,351030,0.699,1.334401,21257,169.89,1.251221378539055,0.02318623784592371,0.06581899775617053,0.3801428860874413,0.3792417427310265,0.08031299137552617,37
CAPIVARI,351040,0.75,3.7353400000000003,56973,322.878,1.7645364503001133,0.01693404634581105,0.10472370766488413,0.2744990383235043,0.31367163741689125,0.15910462843751372,39
CARAGUATATUBA,351050,0.759,2.780288,125194,484.947,2.581601700804418,0.022068712556547253,0.09298202714268249,0.35354550953398994,0.436820454901322,0.169402448691161,39
CARAPICUÍBA,351060,0.749,1.441333,405375,34.546,117.34354194407457,0.031036525172754195,0.1044817374136229,0.2364545130862417,0.2621909344208223,0.07379874332627998,39
CARDOSO,351070,0.722,2.077049,12371,639.248,0.19352426601256476,0.03795811518324607,0.12761780104712042,0.3510790144089734,0.4247312185215079,0.40111324211569516,41
CASA BRANCA,351080,0.73,2.748844,30655,864.225,0.3547108681188348,0.035458452722063036,0.0906160458452722,0.319275581817285,0.32232762004771426,0.2662522178195945,38
CÁSSIA DOS COQUEIROS,351090,0.734,5.858194,2488,191.683,0.12979763463635272,0.005319148936170213,0.0425531914893617,0.5924573001878456,0.602337502398928,0.25786788244305264,41
CASTILHO,351100,0.731,4.170815,21521,1065.318,0.2020147974595379,0.04160246533127889,0.1016949152542373,0.2888825153524971,0.3296946449904421,0.2567477312623363,39
CATANDUVA,351110,0.785,3.461118,123114,290.596,4.236603394403226,0.04185631414547077,0.10763052208835341,0.3329531125165418,0.38468353742991324,0.353000358504109,40
CATIGUÁ,351120,0.751,1.507911,7905,148.393,0.5327070683927139,0.054385964912280704,0.13508771929824562,0.30847290522411003,0.3890599925455501,0.3141334983866705,40
CEDRAL,351130,0.766,3.4238370000000002,9452,197.838,0.47776463571204725,0.0189873417721519,0.16003616636528029,0.4406590989948439,0.46978436292322434,0.3920282538491938,40
CERQUEIRA CÉSAR,351140,0.729,3.060521,20391,511.621,0.3985567441524097,0.022874191944306316,0.05420188960716062,0.44102737767866923,0.5085012959247984,0.24900545211891137,37
CERQUILHO,351150,0.782,3.8133410000000003,50631,127.803,3.9616440928616696,0.02440689537463731,0.1336405529953917,0.2902475948430203,0.3576218240008718,0.18308054411300773,37
CESÁRIO LANGE,351160,0.706,2.412803,18595,190.392,0.9766691877809993,0.029837251356238697,0.05063291139240506,0.3565767592583447,0.37961307584560877,0.13057831514036156,36
CHARQUEADA,351170,0.736,2.080695,17539,175.846,0.9974068218782344,0.030869212022745736,0.15759545085296506,0.3093917886862037,0.3333169155019123,0.1749367905204097,40
CHAVANTES,355720,0.729,1.670608,12418,188.727,0.6579874633730202,0.03547169811320755,0.06037735849056604,0.3251638640807056,0.37016011728086556,0.21723869528724662,37
CLEMENTINA,351190,0.725,2.594535,8894,168.59,0.5275520493504953,0.025547445255474453,0.12773722627737227,0.22495588555469864,0.33168119653984884,0.2259998220863714,39
COLINA,351200,0.757,6.021814,18601,422.303,0.4404657319507557,0.041146216017634095,0.06906686260102865,0.3533764417957692,0.3348802228226445,0.22790122100472604,39
COLÔMBIA,351210,0.71,5.320743,6223,728.648,0.08540474961847147,0.022608695652173914,0.09565217391304348,0.41778426011459696,0.5031935134967952,0.3129065849793673,39
CONCHAL,351220,0.708,2.488449,28491,182.793,1.5586483071014754,0.027653517690117934,0.0821472143147621,0.4632126800629685,0.40094127744235775,0.16739685559761455,38
CONCHAS,351230,0.736,1.9830729999999999,18138,466.12,0.3891272633656569,0.02945236999539807,0.08421537045559135,0.29816097348393744,0.3234255601089092,0.24334716241055482,37
CORDEIRÓPOLIS,351240,0.758,11.651963,25116,137.579,1.8255693092695833,0.018298261665141813,0.09149130832570906,0.3387316126836225,0.38833919602538597,0.2675700920159981,35
COROADOS,351250,0.719,2.7648490000000003,6197,246.825,0.25106857084979234,0.027314112291350532,0.07890743550834597,0.26726270032080984,0.3240087327566063,0.2717002877987063,39
CORONEL MACEDO,351260,0.69,1.625872,4591,303.83,0.15110423592140343,0.0368,0.0912,0.6009337126956064,0.6261511266736672,0.4148421154637902,39
CORUMBATAÍ,351270,0.754,6.141868,4072,278.622,0.1461478275225933,0.0176678445229682,0.09540636042402827,0.3353048032706203,0.41763374494528865,0.3198487307177539,38
COSMÓPOLIS,351280,0.769,2.2410360000000003,74662,154.665,4.8273365014709215,0.02125619306376858,0.08550423525651271,0.18491199961930566,0.20675350018757985,0.04802282576039303,39
COSMORAMA,351290,0.722,4.591253,7289,441.68,0.16502898025719978,0.03868471953578337,0.1528046421663443,0.49018697127960315,0.5758445400497006,0.4952456945223923,39
COTIA,351300,0.78,5.122548999999999,257882,323.994,7.959468385217009,0.037348120362064745,0.12158525646252956,0.29020764727644116,0.30148797459309623,0.10878738503523569,39
CRAVINHOS,351310,0.756,3.4165629999999996,35858,311.423,1.1514242685993006,0.0365990990990991,0.3063063063063063,0.3653277251894286,0.39209456103850676,0.15702332174449352,44
CRISTAIS PAULISTA,351320,0.734,2.26171,8803,385.23,0.22851283648729329,0.013765182186234818,0.05263157894736842,0.357047878115888,0.37376625649408224,0.20913841671064182,37
CRUZÁLIA,351330,0.774,4.977812999999999,2021,149.33,0.13533784236255272,0.03409090909090909,0.056818181818181816,1,0.7948224726632346,0.33696967130109207,41
CRUZEIRO,351340,0.788,2.974319,82895,305.699,2.7116542743025,0.011776753712237584,0.07680491551459294,0.32432733387012996,0.3362642219756007,0.21462832306829027,41
CUBATÃO,351350,0.737,10.159709,132521,142.879,9.275050917209668,0.04200451947361425,0.10501129868403562,0.2194144220074775,0.23549224655228537,0.16238507390085538,40
CUNHA,351360,0.684,1.197143,21373,1407.25,0.1518777758038728,0.0160857908847185,0.13136729222520108,0.3756476317589385,0.43162334463484403,0.24485855836481632,41
DESCALVADO,351370,0.76,4.73278,34097,753.706,0.452391250699875,0.02135712354690457,0.2038388753717221,0.35171083824288774,0.41584203491448146,0.41359811949540515,37
DIADEMA,351380,0.757,3.485575,429550,30.732,139.77287517896656,0.056342837630186104,0.1767116271128564,0.31228343018663357,0.32502723244681725,0.1031695606137769,40
DIRCE REIS,351385,0.741,3.213362,1805,88.133,0.20480410288995043,0.02976190476190476,0.17857142857142858,0.3474096430452281,0.5056559311584364,0.5008059057545255,41
DIVINOLÂNDIA,351390,0.734,2.494084,11027,223.749,0.49282901823024905,0.03504482477587612,0.04482477587612062,0.4462732730509615,0.5310479605213745,0.5069158278815645,37
DOBRADA,351400,0.718,1.304555,9088,149.729,0.6069632469327919,0.017928286852589643,0.07171314741035857,0.30855136822748197,0.30395336048605404,0.06906265055818817,39
DOIS CÓRREGOS,351410,0.725,2.389669,27704,632.972,0.4376812876398956,0.025016458196181698,0.04542462146148782,0.2829874247625138,0.32975337660961723,0.20301031801155578,37
DOLCINÓPOLIS,351420,0.742,2.184564,2108,77.939,0.27046793004785796,0.012121212121212121,0.10909090909090909,0.49119965068518306,0.5974042890739448,0.7316393079517806,35
DOURADO,351430,0.738,7.072394999999999,8883,205.874,0.431477505658801,0.01905829596412556,0.061659192825112105,0.3611900710969915,0.4529054105245222,0.35305629199437605,36
DRACENA,351440,0.776,2.577984,47287,487.688,0.9696158199504602,0.05087608190838083,0.12708465273379776,0.33666831407700903,0.3928510689468149,0.3344662071699918,40
DUARTINA,351450,0.748,1.9047830000000001,12421,264.557,0.46950184648298854,0.026589595375722544,0.06127167630057803,0.3803854084499983,0.45962097931448964,0.40846847017244037,38
