Municipio,Codigo,IDHM,PIB_cap,Pop,area,densidade2021,let,Risco,dose1,dose2,reforco,Idade_mediana,Doses_diárias
CRUZÁLIA,351330,0.774,4.977812999999999,2021,149.33,0.13533784236255272,0.026785714285714284,0.044642857142857144,0.9410439764791214,0.7911668099068114,0.3370246945128398,39,23.30327868852459
CRUZEIRO,351340,0.788,2.974319,82895,305.699,2.7116542743025,0.012721971905645375,0.07023588656241718,0.31970676060313313,0.341983497921801,0.2142840027755617,41,203.91846153846154
CUBATÃO,351350,0.737,10.159709,132521,142.879,9.275050917209668,0.04986686032437666,0.10384894698620188,0.22035019191328348,0.24408047808270786,0.1621664171899618,41,328.41485507246375
CUNHA,351360,0.684,1.197143,21373,1407.25,0.1518777758038728,0.02358490566037736,0.13679245283018868,0.3804101783384602,0.43825264825794485,0.24472269715056985,41,81.4882226980728
DESCALVADO,351370,0.76,4.73278,34097,753.706,0.452391250699875,0.022486211285532458,0.17140432753500212,0.3262163342713517,0.4141927155505502,0.41339789653552844,36,119.9107505070994
DIADEMA,351380,0.757,3.485575,429550,30.732,139.77287517896656,0.06298922552721245,0.16833962611658532,0.31530759881394155,0.33000415039143255,0.10286861747461853,40,1075.2512077294687
DIRCE REIS,351385,0.741,3.213362,1805,88.133,0.20480410288995043,0.03508771929824561,0.21052631578947367,0.3367709879845283,0.5075927017881535,0.5008473326111291,42,14.678260869565218
DIVINOLÂNDIA,351390,0.734,2.494084,11027,223.749,0.49282901823024905,0.03067484662576687,0.04294478527607362,0.42090956446788835,0.527225118151713,0.5050327658676862,38,59.18378378378378
DOBRADA,351400,0.718,1.304555,9088,149.729,0.6069632469327919,0.024844720496894408,0.06521739130434782,0.3200385914011758,0.31353526637815643,0.06913990669668592,39,34.750623441396506
DOIS CÓRREGOS,351410,0.725,2.389669,27704,632.972,0.4376812876398956,0.021220159151193633,0.04509283819628647,0.2703265779750587,0.33756620596698245,0.20307645817156753,37,91.9719222462203
DOLCINÓPOLIS,351420,0.742,2.184564,2108,77.939,0.27046793004785796,0.013986013986013986,0.11888111888111888,0.48471500999870865,0.5994973803734903,0.731661578527566,34,20.611607142857142
DOURADO,351430,0.738,7.072394999999999,8883,205.874,0.431477505658801,0.01386748844375963,0.05084745762711865,0.35481748867020174,0.45798293155226555,0.35263230944095786,34,44.53481894150418
DRACENA,351440,0.776,2.577984,47287,487.688,0.9696158199504602,0.05171733122779313,0.1267272009474931,0.30195962450460456,0.38831832436189057,0.33452143813790236,41,152.08527131782947
DUARTINA,351450,0.748,1.9047830000000001,12421,264.557,0.46950184648298854,0.03317535545023697,0.06003159557661927,0.35651791280899625,0.4650665137413131,0.40851755987952065,37,59.738786279683374
DUMONT,351460,0.744,2.358784,10174,111.376,0.9134822582962218,0.023222060957910014,0.13497822931785197,0.3625646132829233,0.3651064809572563,0.1802580909371806,37,43.40769230769231
ECHAPORÃ,351470,0.745,2.042697,6026,515.258,0.1169511196332711,0.027833001988071572,0.07157057654075547,0.4051335594632908,0.4392003506166994,0.4582981426661907,36.5,29.404199475065617
ELDORADO,351480,0.691,2.079532,15592,1654.256,0.09425385188265903,0.02119205298013245,0.05827814569536424,0.18638490161779878,0.22013986508819205,0.21778455009802988,40,42.86847599164927
ELIAS FAUSTO,351490,0.695,4.014454,18095,202.36,0.8941984581933188,0.019736842105263157,0.08717105263157894,0.3460175115973604,0.38216732109452844,0.16812980053230095,39,74.80845771144278
ELISIÁRIO,351492,0.747,1.7685,3742,93.98,0.3981698233666737,0.015015015015015015,0.12012012012012012,0.24583153966257096,0.35806084893392603,0.34302311032491445,38,17.757575757575758
EMBAÚBA,351495,0.73,2.123883,2446,83.129,0.2942414801092278,0.18181818181818182,0.38636363636363635,0.315687886686646,0.4190068529796662,0.36724813690414165,41.5,15.10431654676259
EMBU DAS ARTES,351500,0.735,4.891466,279264,70.398,39.66930878718146,0.08254777070063694,0.12662420382165604,0.293523952374688,0.3225945696699093,0.06871559696695029,41,690.9477124183006
EMBU GUAÇU,351510,0.749,1.629333,70402,155.641,4.523358241080436,0.04916700528240553,0.11499390491670053,0.28244708058816265,0.3139873299471641,0.17327402284174237,40,198.51672862453532
EMILIANÓPOLIS,351512,0.727,1.9284,3238,225.167,0.14380437630736298,0.018604651162790697,0.018604651162790697,0.36090736176775756,0.544598525453176,0.43779239382214896,43,16.432717678100264
ENGENHEIRO COELHO,351515,0.732,3.270136,21712,109.941,1.974877434260194,0.019476158495634655,0.0913364674278039,0.32017125967870314,0.3099028708634252,0.05195696948032143,30,63.8131021194605
ESPÍRITO SANTO DO PINHAL,351518,0.787,3.243636,44607,389.235,1.1460171875602143,0.024495677233429394,0.15033621517771373,0.3088858921257423,0.35164858750944566,0.35979965199317687,39,130.2432915921288
ESPÍRITO SANTO DO TURVO,351519,0.696,1.646612,4926,193.666,0.25435543667964433,0.024390243902439025,0.051829268292682924,0.36286005899755885,0.4097637239391626,0.18366398108022608,36,23.337016574585636
ESTIVA GERBI,355730,0.74,2.988347,11507,74.144,1.5519799309451876,0.04513064133016627,0.11401425178147269,0.3300192016182424,0.3352520404822436,0.12711715674515406,37,52.02
ESTRELA D'OESTE,351520,0.76,7.437784,8420,296.281,0.2841896712917804,0.01971090670170828,0.05781865965834428,0.4734376115939998,0.5571224704029601,0.512694737852949,40,40.99297423887588
ESTRELA DO NORTE,351530,0.74,1.8316560000000002,2774,264.987,0.10468438074320627,0.013636363636363636,0.06363636363636363,0.33756084443974915,0.4602968580786866,0.36292444439078575,38,25.275510204081634
EUCLIDES DA CUNHA PAULISTA,351535,0.704,1.689329,9280,573.894,0.16170233527445835,0.033210332103321034,0.04797047970479705,0.28264735592994467,0.277199716972679,0.1849010985374733,40,33.97029702970297
FARTURA,351540,0.732,2.316282,16102,429.171,0.3751884446991992,0.024872448979591837,0.08609693877551021,0.3521345153574338,0.3934726120767855,0.3055459615302184,39,63.58064516129032
FERNANDO PRESTES,351560,0.758,3.3167169999999997,5805,169.99,0.341490675922113,0.012658227848101266,0.11573236889692586,0.36630981135153756,0.5016651451146653,0.5785950260073892,38,29.796246648793566
FERNANDÓPOLIS,351550,0.797,2.914874,69680,549.797,1.2673768681895317,0.03407956651932126,0.11107942392699273,0.3553702950156972,0.45757613376084544,0.4512381457257487,39,240.61174242424244
FERNÃO,351565,0.703,2.935998,1739,100.504,0.17302793918650003,0.007633587786259542,0.2595419847328244,0.3946275672256859,0.5238843471630418,0.4913117550692607,33,17.47938144329897
FERRAZ DE VASCONCELOS,351570,0.738,1.634403,198661,29.564,67.196928697064,0.07140902872777018,0.11354309165526676,0.2146778983649452,0.23097437537743873,0.08161847811458911,41,456.47404844290656
FLORA RICA,351580,0.727,2.532916,1397,224.711,0.062168741183119644,0.07272727272727272,0.2545454545454545,0.45305609007484965,0.7356188572911397,0.6356643832848965,51,15.647058823529411
FLOREAL,351590,0.747,2.180607,2884,204.236,0.1412091893691612,0.028089887640449437,0.0898876404494382,0.3646931233605209,0.5008525673834511,0.799532740906724,44,17.321100917431192
FLÓRIDA PAULISTA,351600,0.715,1.4264370000000002,14936,524.138,0.28496312039958943,0.029661016949152543,0.07309322033898305,0.21980588118165856,0.3069016130562446,0.27646192182707496,39,56.08717948717949
FLORÍNEA,351610,0.713,5.042289,2631,225.886,0.11647468191919819,0.040145985401459854,0.12773722627737227,0.9629772046080437,1,0.601962838505406,38,29.338078291814945
FRANCA,351620,0.78,2.8518779999999997,358539,605.679,5.919620789229939,0.02403483051223955,0.11106668443733618,0.3230854276186811,0.3312346496622093,0.17325866121886657,38,917.2394822006472
FRANCISCO MORATO,351630,0.703,0.8719399999999999,179372,49.001,36.60578355543765,0.03886097152428811,0.08509212730318258,0.3150394250159704,0.29992617523801834,0.04361991432074037,37,402.7496274217586
FRANCO DA ROCHA,351640,0.731,1.965005,158438,132.775,11.932818678215027,0.031244992789617048,0.06265021631148854,0.35036724164987915,0.32127124885042996,0.12005893698734188,38,354.2211267605634
GABRIEL MONTEIRO,351650,0.763,2.669971,2776,138.681,0.2001716168761402,0.008333333333333333,0.029166666666666667,0.3612675589909373,0.4980968098430044,0.43286792256172557,41,18.883636363636363
GÁLIA,351660,0.709,2.164397,6419,355.914,0.18035255707839537,0.03504043126684636,0.21293800539083557,0.37507042466908114,0.48573602339065247,0.5414872908258531,41,37.71207430340557
GARÇA,351670,0.769,2.687437,44429,555.807,0.799360209569149,0.026540843409023886,0.07195517546446475,0.30861263545032364,0.3530902566198458,0.2569705142362447,37,150.83755274261603
GASTÃO VIDIGAL,351680,0.723,1.6095700000000002,4911,180.569,0.2719735945815727,0.041666666666666664,0.08333333333333333,0.14527437135425406,0.23159279660248175,0.28144594100781734,40,16.750656167979002
GAVIÃO PEIXOTO,351685,0.719,18.628772,4841,243.766,0.19859209241649778,0.01955671447196871,0.0651890482398957,0.34000912806422157,0.4393071571103094,0.22980599358591908,34,26.987138263665596
GENERAL SALGADO,351690,0.747,2.284877,10855,494.376,0.21956972021295534,0.05040650406504065,0.26991869918699185,0.302693859407529,0.3954850890217007,0.4078839667795642,43,43.56666666666667
GETULINA,351700,0.717,1.6284530000000002,11485,676.755,0.16970691018167577,0.03672787979966611,0.22370617696160267,0.33812343207421725,0.35652060622086823,0.23515445343732883,39,46.74937965260546
GLICÉRIO,351710,0.735,2.114262,4842,272.8,0.17749266862170088,0.036211699164345405,0.0807799442896936,0.2901119427190913,0.3652303245605012,0.2481307286385944,37.5,19.568181818181817
GUAIÇARA,351720,0.739,1.629889,12416,277.154,0.4479819883530456,0.014285714285714285,0.17346938775510204,0.29129655236134855,0.33659242511100457,0.14901279110202736,37,41.377155172413794
GUAIMBÊ,351730,0.728,1.316382,5806,217.811,0.26656137660632384,0.008333333333333333,0.05277777777777778,0.291346660916335,0.3797705349157047,0.2510618631168471,39,41.40088105726872
GUAÍRA,351740,0.753,8.016983999999999,41283,1258.465,0.3280424962156278,0.04450261780104712,0.11867364746945899,0.3516376408397604,0.4114902238443662,0.256172178741892,40,153.17887931034483
GUAPIAÇU,351750,0.725,2.600859,22087,325.126,0.679336626415605,0.05508474576271186,0.2062146892655367,0.33533513233050904,0.3467771803293028,0.18803498749400205,39,75.91063829787234
GUAPIARA,351760,0.675,1.887432,16896,408.292,0.41382148070498564,0.03210576015108593,0.14258734655335223,0.4097888207404747,0.4225205401973112,0.1945792592453663,40,67.71460674157304
GUARÁ,351770,0.718,2.080461,21394,362.183,0.5906958636932158,0.04122423485321674,0.13741411617738913,0.2631996088347263,0.3512692466517906,0.2802356253238554,38,107.15705128205128
GUARAÇAÍ,351780,0.719,3.27704,8258,569.197,0.14508157983966888,0.029079159935379646,0.08723747980613894,0.29993342635424,0.40540743444778843,0.4141555882809699,38,39.997142857142855
GUARACI,351790,0.737,2.968317,11382,641.501,0.17742762676909313,0.017410228509249184,0.12078346028291621,0.2846483760260066,0.3272185423071817,0.2617347332685367,39,44.3609022556391
GUARANI D'OESTE,351800,0.732,1.775548,1996,85.7,0.23290548424737456,0.014492753623188406,0.036231884057971016,0.4103242042869992,0.5593490821753615,0.6258341480623899,37,16.540650406504064
GUARANTÃ,351810,0.713,2.617616,6685,461.746,0.14477656547105985,0.13333333333333333,0.3888888888888889,0.3187021170388833,0.3510805470276965,0.2811087382883946,44,26.67076167076167
GUARARAPES,351820,0.763,2.776452,33257,955.637,0.34800871042037934,0.03202979515828678,0.08603351955307263,0.2991269522432683,0.3871622715306778,0.2850624551283166,40,113.87083333333334
GUARAREMA,351830,0.731,4.799777,30465,270.816,1.124933534207728,0.037776193870277974,0.15680684248039914,0.3962830314222244,0.4321717046965405,0.20106772463316952,40,100.47222222222223
GUARATINGUETÁ,351840,0.798,4.684929,123192,752.636,1.6368071684054444,0.027565799719669833,0.1633701915589472,0.31062317175188603,0.3645188179581062,0.20890124936717144,41,387.32163742690057
GUAREÍ,351850,0.687,1.227922,19244,567.884,0.33887202315965936,0.017421602787456445,0.03484320557491289,0.24394756343420118,0.306886121900531,0.08906231684337405,38,72.69973890339426
GUARIBA,351860,0.719,2.265716,40857,270.289,1.5116042458257644,0.028288543140028287,0.11315417256011315,0.3020053568125599,0.36667590803985806,0.10013975952611723,39,161.8095238095238
GUARUJÁ,351870,0.751,2.7031810000000003,324977,144.794,22.444092987278477,0.08555106590497423,0.1605127490594956,0.31408052599908864,0.263054834814308,0.34617980223000033,42,672.5808625336928
GUARULHOS,351880,0.763,4.48977,1404694,318.675,44.079202949713654,0.09289416608462302,0.1766349299709591,0.29683323523166505,0.31030753535958483,0.11631075610104774,42,2782.433986928105
GUATAPARÁ,351885,0.743,2.800056,7760,413.567,0.18763586069488133,0.053691275167785234,0.14429530201342283,0.3333621118193652,0.3951272579052006,0.2670527268273467,40,52.1195219123506
GUZOLÂNDIA,351890,0.697,1.259484,5346,252.477,0.21174205967276227,0.039886039886039885,0.08831908831908832,0.24956246574040858,0.32789644545221625,0.2607916588566928,40,20.68877551020408
HERCULÂNDIA,351900,0.727,3.3182410000000004,9649,364.252,0.2648990259490682,0.01985981308411215,0.06542056074766354,0.5711303938974137,0.4944679924017182,0.3159697777957912,39,42.95268817204301
HOLAMBRA,351905,0.793,6.653766,15605,65.577,2.3796453024688535,0.007950530035335688,0.045936395759717315,0.39303458066869773,0.4081758196820695,0.12965305002372324,36,89.2871287128713
HORTOLÂNDIA,351907,0.756,5.769175,237570,62.416,38.06235580620354,0.03353729378049725,0.15095654867942065,0.32427835826978324,0.3394102857120066,0.0891867602434451,38,620.2259136212624
IACANGA,351910,0.745,3.702357,12002,547.393,0.21925746218895747,0.0189873417721519,0.08333333333333333,0.29325046453580556,0.3892581864329016,0.322944445792037,38,92.44392523364486
IACRI,351920,0.733,3.015775,6269,321.948,0.19472088660280545,0.024074074074074074,0.07222222222222222,0.36638119594360646,0.4570749973798661,0.41313892545443087,36,29.348717948717947
IARAS,351925,0.674,1.703166,9786,401.381,0.2438082520099357,0.06629834254143646,0.08839779005524862,0.31220009296690465,0.3874935547423102,0.11045527551027064,37,38.691931540342296
IBATÉ,351930,0.703,2.445414,35830,290.978,1.2313645705173586,0.029465930018416207,0.08057090239410682,0.3097420794285236,0.35505615959463593,0.10996187643524871,37,115.86270491803279
IBIRÁ,351940,0.74,2.047508,12639,271.912,0.46481950042660863,0.020128824476650563,0.1143317230273752,0.32934965776169395,0.3253110109635983,0.3807903951704465,37,48.48
IBIRAREMA,351950,0.708,2.39511,7926,228.23,0.3472812513692328,0.046875,0.06919642857142858,0.21146828201950202,0.31522965235614037,0.31510731039847917,40,30.183462532299743
IBITINGA,351960,0.747,2.563047,61150,689.391,0.8870147710080347,0.02846868444710818,0.13859754270302668,0.3179026767101052,0.35124092022285536,0.2800259138709576,37,169.05621805792163
IBIÚNA,351970,0.71,2.17465,80062,1058.082,0.7566710330579292,0.01834108951546674,0.07363810566657542,0.33471001729541094,0.295360938479465,0.05676574949007306,38,243.90219560878245
ICÉM,351980,0.72,2.12432,8363,362.355,0.23079576658249504,0.024930747922437674,0.09695290858725762,0.2975890189102548,0.3897306592884047,0.2726444729304525,40,34.15422885572139
IEPÊ,351990,0.736,3.043564,8228,594.974,0.13829175728687304,0.03074141048824593,0.1518987341772152,0.3106197677313906,0.46686857616092686,0.38216917599458006,38,42.41399416909621
IGARAÇU DO TIETÊ,352000,0.727,1.233536,24821,97.747,2.5393106693811576,0.023268112109994712,0.09413008989952407,0.30957862229053157,0.37217476946631056,0.15170865415025192,38,92.32175925925925
IGARAPAVA,352010,0.768,3.900262,30791,468.355,0.6574286598840622,0.1385390428211587,0.25692695214105793,0.2615942018726244,0.30287522462665106,0.19117110097250592,44,131.850144092219
IGARATÁ,352020,0.711,1.9049080000000003,9631,292.953,0.3287558072455309,0.036585365853658534,0.10278745644599303,0.458632709352221,0.5154916339758939,0.26264649525080885,42,48.83160621761658
IGUAPE,352030,0.726,3.8078830000000004,31117,1978.795,0.15725226716259136,0.0489060489060489,0.05791505791505792,0.32698878142242216,0.3602717302093619,0.27775280604414954,42,110.61904761904762
ILHA COMPRIDA,352042,0.725,12.220412,11552,196.567,0.5876876586609145,0.034924330616996506,0.10593713620488941,0.5000084917319084,0.5214889754884353,0.2197092926493211,43,54.857482185273156
ILHA SOLTEIRA,352044,0.812,2.352505,26886,652.641,0.41195695642780644,0.03499406880189798,0.14294187425860025,0.33385966115574733,0.44634460599886144,0.43517837151768884,39,105.60352422907489
ILHABELA,352040,0.756,41.945721999999996,36194,346.389,1.044894612704214,0.005246166263115416,0.10815173527037934,0.4103773753233558,0.48192069564405,0.1890796645168195,35,131.4911591355599
INDAIATUBA,352050,0.788,6.3166459999999995,260690,311.545,8.36765154311576,0.031139538798182126,0.06564551422319474,0.34410804444681464,0.3862724667418198,0.20386854109996436,37.5,858.4606299212599
INDIANA,352060,0.761,1.310917,4873,129.367,0.37668029713914675,0.06578947368421052,0.19736842105263158,0.3216060260355226,0.41984826431621125,0.30482170908493966,41,27.311475409836067
INDIAPORÃ,352070,0.751,2.444985,3876,279.606,0.13862363468595096,0.03536977491961415,0.1832797427652733,0.3885134841111441,0.5072500564401762,0.6336661400976589,40,29.192307692307693
INÚBIA PAULISTA,352080,0.759,3.48881,4045,87.119,0.46430744154547227,0.03076923076923077,0.09487179487179487,0.2787333174489369,0.41052037265218,0.37967343517420227,38,19.9792899408284
IPAUSSU,352090,0.727,2.5086470000000003,15165,209.554,0.7236798152266242,0.018663455749548464,0.060204695966285374,0.2708517644325193,0.3296117699148756,0.25634266877396855,36,56.73300970873787
IPERÓ,352100,0.719,1.7873000000000001,38771,170.289,2.2767765387077263,0.020082154267457783,0.07850296668188042,0.24819027733441465,0.26673630453465,0.048808832779958886,38,114.28481012658227
IPEÚNA,352110,0.753,9.408097,7824,190.01,0.4117678016946477,0.03956043956043956,0.1076923076923077,0.23834770009205758,0.2613420119773484,0.1096376318740541,37,38.97142857142857
IPIGUÁ,352115,0.73,2.0253650000000003,5557,136.028,0.40851883435763225,0.02577319587628866,0.1134020618556701,0.38610944274884323,0.4389133598938521,0.2910851561523595,39,27.0840108401084
IPORANGA,352120,0.703,1.209874,4180,1152.059,0.036282863985264646,0.009592326139088728,0.06235011990407674,0.23520874276718948,0.39415787165584393,0.35857199699703884,39,27.26938775510204
IPUÃ,352130,0.749,2.213912,16794,466.461,0.36003009897933586,0.02611625947767481,0.10193765796124685,0.28750273097566,0.34110871919946595,0.202470894536897,38,64.04645476772616
IRACEMÁPOLIS,352140,0.776,8.347719,24982,115.118,2.1701210931392136,0.02783462955382726,0.07040523945968072,0.2697843943180909,0.3167059967177817,0.11071225216107823,37,86.84848484848484
IRAPUÃ,352150,0.713,1.974875,8101,257.612,0.31446516466624225,0.03150912106135987,0.05970149253731343,0.34638276787783023,0.3568472944193552,0.19720498408306067,38,32.108695652173914
IRAPURU,352160,0.712,1.065985,8356,214.461,0.3896279510027464,0.061068702290076333,0.08969465648854962,0.3558168626458919,0.40049411245241856,0.26182529972179985,38,33.566744730679154
ITABERÁ,352170,0.693,2.95697,17405,1100.247,0.15819175148852938,0.03512259774685222,0.10404241219350563,0.3863276419387977,0.5375052823284876,0.2996301466296501,36,86.38701298701298
ITAÍ,352180,0.713,2.2376970000000003,27632,1092.884,0.2528356165887688,0.025416666666666667,0.07583333333333334,0.3285579436953115,0.3988837846851638,0.1465599985167493,38,101.70666666666666
ITAJOBI,352190,0.73,10.503802,15331,502.066,0.3053582596710393,0.020532741398446172,0.14983351831298558,0.4051712815100509,0.5173439584092594,0.39588492939714076,38,68.55555555555556
ITAJU,352200,0.705,2.308926,3937,230.355,0.1709101169933364,0.024734982332155476,0.07773851590106007,0.30212665714389503,0.35723334791371375,0.12039610583466698,35,22.541818181818183
ITANHAÉM,352210,0.745,1.876324,104351,601.711,1.7342378650215802,0.04962025316455696,0.11670886075949367,0.4087780316705994,0.4099107409012412,0.29086065383221416,42,323.3304498269896
ITAÓCA,352215,0.68,1.241689,3332,183.015,0.1820615796519411,0.024390243902439025,0.07317073170731707,0.3574865456209639,0.4795326812333015,0.5970040628895853,35.5,22.667870036101082
ITAPECERICA DA SERRA,352220,0.742,2.107961,179574,150.742,11.912671982592776,0.05558337506259389,0.16349524286429645,0.2689501386631255,0.2783658859842921,0.06734055298867697,39,402.05763239875387
ITAPETININGA,352230,0.763,2.9304810000000003,167106,1789.35,0.9338921954899824,0.035164835164835165,0.09869178440607013,0.34031170052722864,0.3783210257432296,0.2090697388737386,38,533.7826923076923
ITAPEVA,352240,0.732,2.686038,95241,1826.258,0.5215090091323351,0.04075949367088608,0.09177215189873418,0.32552364013051766,0.3993282537414465,0.19998219839268236,37,322.520325203252
ITAPEVI,352250,0.735,5.193922,244131,82.658,29.535072225313943,0.04945904173106646,0.11844878460025292,0.34715491863871156,0.2531174516638111,0.021494434783659103,39,584.5064516129032
ITAPIRA,352260,0.762,5.256533999999999,75683,518.416,1.4598893552668128,0.03760989905568219,0.19651579290133506,0.3307466194149338,0.4318619308425105,0.30812018793535323,38,280.9635974304069
ITAPIRAPUÃ PAULISTA,352265,0.661,0.999474,4294,406.478,0.1056391735838102,0.002890173410404624,0.04335260115606936,0.3640643943129273,0.4466032492038048,0.18108987619767408,36,35.25233644859813
ITÁPOLIS,352270,0.744,3.0504919999999998,43536,996.747,0.43678084809886564,0.03001230012300123,0.12644526445264453,0.29300095528114717,0.34077009774310935,0.26410693253180895,39,135.40551181102362
ITAPORANGA,352280,0.719,2.122991,15197,507.997,0.299155309972303,0.029985007496251874,0.08620689655172414,0.3143810317261589,0.3990297257132177,0.28229545252176513,37,64.5253807106599
ITAPUÍ,352290,0.725,4.810323,14297,140.023,1.0210465423537562,0.034912718204488775,0.08977556109725686,0.29876245449248834,0.3308724815346994,0.13368325372432405,37,71.23225806451613
ITAPURA,352300,0.72,1.8828790000000002,4994,301.653,0.16555446158334244,0.04918032786885246,0.07103825136612021,0.23286177731405303,0.3131750966173581,0.2913021172131966,38,21.01129943502825
ITAQUAQUECETUBA,352310,0.714,1.967854,379082,82.622,45.88148435041514,0.056357801845166464,0.10599679101484155,0.2981869762211991,0.24142896374304262,0.03458361543375275,39,751.0655509065551
ITARARÉ,352320,0.703,1.7452029999999998,50778,1003.86,0.5058275058275058,0.04353172651254304,0.06246925725528775,0.27209610455898414,0.3457205703694918,0.22572597006400527,38,190.07710843373494
ITARIRI,352330,0.677,1.599063,17754,273.667,0.6487446422111545,0.03896103896103896,0.1331168831168831,0.16389368420322167,0.20287275109439176,0.14623841840284715,40,50
ITATIBA,352340,0.778,5.081186,124254,322.276,3.855515148506249,0.01873536299765808,0.08417902680197763,0.31490785876219624,0.3392034488169686,0.21442249458107956,39,354.83123877917416
ITATINGA,352350,0.706,2.005145,21139,979.817,0.21574436859127777,0.018783984181908058,0.0583292140385566,0.28809328994726013,0.3366580032592025,0.11137148585779963,35,83.57474226804123
ITIRAPINA,352360,0.724,2.2943130000000003,18610,564.603,0.3296121345440956,0.023255813953488372,0.08284883720930232,0.31327444456132403,0.3797556778810981,0.1320219218981534,36,79.4973544973545
ITIRAPUÃ,352370,0.707,1.527566,6587,161.118,0.40883079482118695,0.03015075376884422,0.08542713567839195,0.29942306511610867,0.337758436451892,0.2559280890341906,42,24.86634844868735
ITOBI,352380,0.717,1.593955,7862,138.986,0.5656684845955708,0.08280254777070063,0.1464968152866242,0.33670936998736956,0.3063594518325693,0.23036554166427123,43,31.721938775510203
ITU,352390,0.773,4.546113,177150,640.719,2.7648625996731795,0.022241541693834674,0.08382235745852351,0.35663528705726444,0.3969116291040335,0.20796447678264077,37,509.41793570219966
ITUPEVA,352400,0.762,11.215924000000001,64330,200.816,3.203430005577245,0.027065937230060465,0.11747768499856032,0.3760783397232363,0.38405213355310747,0.06204713959476894,38,177.79834710743802
ITUVERAVA,352410,0.765,3.665133,42259,704.659,0.599708511492793,0.051735015772870666,0.12681388012618297,0.2875157883729071,0.35518219860692923,0.42767346278348467,40,167.04611650485438
JABORANDI,352420,0.711,1.9946279999999998,6963,273.438,0.25464639150374124,0.04713804713804714,0.12794612794612795,0.41198506815274655,0.46983804905619564,0.26885284772221923,38,32.80456852791878
JABOTICABAL,352430,0.778,3.7818059999999996,78029,706.602,1.1042850147607848,0.011909736732135395,0.07521938988717092,0.3160182481878193,0.36828843044859266,0.25960495070710066,39,212.27454242928454
JACAREÍ,352440,0.777,5.479698,237119,464.272,5.107329324189268,0.034514709288858005,0.1274805034360281,0.31203796254487287,0.3130727421420598,0.19650437329622827,39,643.0924956369983
JACI,352450,0.723,5.6703269999999995,7322,145.133,0.5045027664280349,0.025609756097560974,0.08902439024390243,0.3595593768005303,0.48953636508741094,0.33360356793669527,37,32.00476190476191
JACUPIRANGA,352460,0.717,2.972897,17911,704.189,0.2543493295123895,0.03054448871181939,0.12881806108897742,0.298048334093221,0.29720342967303626,0.17445678916150234,41,64.79236276849642
JAGUARIÚNA,352470,0.784,20.508073,59921,141.391,4.237964226860267,0.02555461948890761,0.10671159786576805,0.37206663951205377,0.4074324074860923,0.14618802330262815,38,213.48232848232848
JALES,352480,0.776,3.155569,49291,368.574,1.3373433828756234,0.03929500144466917,0.19647500722334585,0.3396315699512606,0.42417589647018067,0.3715482020736161,40,172.5
JAMBEIRO,352490,0.756,3.6754,6828,184.413,0.37025589302272616,0.027472527472527472,0.11538461538461539,0.24158202940870985,0.3216699893442156,0.2161935011927433,39,30.845454545454544
JANDIRA,352500,0.76,3.2512790000000003,127734,17.449,73.20419508281276,0.042461398728428704,0.10217983651226158,0.2886034643098908,0.247352529409048,0.03131432456869367,39,298.44224422442244
JARDINÓPOLIS,352510,0.735,2.506021,45544,501.87,0.9074860023512065,0.02846832397754611,0.09061748195669607,0.33987434625785784,0.35218076403980386,0.19218217728013207,39,198.7024128686327
JARINU,352520,0.733,8.522143,31173,207.549,1.5019585736380323,0.024559530165509876,0.06513614522156967,0.43469698593500017,0.3921268629570717,0.11528201682184547,37,143.4764397905759
JAÚ,352530,0.778,3.185535,153463,687.103,2.2334788234078444,0.032584683357879236,0.1130338733431517,0.2431210145332804,0.29482078547244683,0.24197187123085004,39,373.1225165562914
JERIQUARA,352540,0.703,2.600563,3143,141.971,0.22138324023920375,0.004975124378109453,0.004975124378109453,0.43099925527921945,0.5065182519299163,0.22599210533786634,31,21.571942446043167
JOANÓPOLIS,352550,0.699,1.626242,13453,374.293,0.359424301282685,0.004316546762589928,0.14964028776978416,0.36717263341867395,0.3884768642325115,0.3112636695996282,39,58.34170854271357
JOÃO RAMALHO,352560,0.741,2.689088,4577,415.452,0.110169165150246,0.011848341232227487,0.0971563981042654,0.307976572351324,0.3787990500759455,0.2163675623775393,37.5,27.18978102189781
JOSÉ BONIFÁCIO,352570,0.777,3.6031699999999995,37707,860.2,0.4383515461520577,0.03243407093058503,0.07183995150045468,0.3243341269183363,0.40711641779652863,0.2883101712116566,40,131.18480492813143
JÚLIO MESQUITA,352580,0.716,1.0759020000000001,4824,128.183,0.3763369557585639,0.03731343283582089,0.13059701492537312,0.3035740782696619,0.3957772457454216,0.2548862531342288,42,25.690322580645162
JUMIRIM,352585,0.741,3.9671589999999997,3467,56.685,0.6116256505248302,0.016713091922005572,0.036211699164345405,0.38190740004719287,0.40059517590317806,0.19226857142291146,34,20.16835016835017
JUNDIAÍ,352590,0.822,10.518765,426935,431.207,9.90092925207615,0.03316381348040971,0.11439008667000931,0.3561932146411912,0.4134808509929983,0.2816704233388667,40,1155.5210608424336
JUNQUEIRÓPOLIS,352600,0.745,2.807157,20978,582.565,0.36009715654047186,0.04419889502762431,0.04834254143646409,0.3351880271665436,0.46373643676838294,0.2927723372627487,38,92.3955223880597
